BEGIN
SET
Output format is unaligned.
Field separator is ",".
coorte,versao,decisao,mercado,direcao,dia,entrada_utc,horizonte_s,saida_real,no_recorte_par,no_recorte_mercado_dia,entry_open,atr,horizonte_min,preco,ret_atr
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,89014e16-076a-522b-aabf-0fd4d220284c,NEARUSDT,long,2026-07-07,2026-07-07 02:46:00,14400,stop,f,t,2.0490000000,0.01583711895176300771845609527,120,2.0000000000,-3.09399709
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,89014e16-076a-522b-aabf-0fd4d220284c,NEARUSDT,long,2026-07-07,2026-07-07 02:46:00,14400,stop,f,t,2.0490000000,0.01583711895176300771845609527,180,2.0080000000,-2.58885471
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,89014e16-076a-522b-aabf-0fd4d220284c,NEARUSDT,long,2026-07-07,2026-07-07 02:46:00,14400,stop,f,t,2.0490000000,0.01583711895176300771845609527,240,2.0160000000,-2.08371233
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,5,0.0106200000,-0.14928541
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,10,0.0106100000,-0.29857082
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,15,0.0105900000,-0.59714165
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,30,0.0105800000,-0.74642706
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,60,0.0105400000,-1.34356871
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,80,0.0105200000,-1.64213953
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,120,0.0105000000,-1.94071036
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,180,0.0105500000,-1.19428330
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,14400,stop,f,t,0.0106300000,0.00006698578159336704937814494004,240,0.0105400000,-1.34356871
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,5,1.1860000000,0.61743854
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,10,1.1870000000,0.69461836
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,15,1.1900000000,0.92615782
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,30,1.1820000000,0.30871927
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,60,1.1970000000,1.46641654
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,80,1.2010000000,1.77513581
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,120,1.2160000000,2.93283309
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,180,1.2290000000,3.93617072
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,14400,target,f,t,1.1780000000,0.01295675508786691248133432681,240,1.2170000000,3.01001290
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,e3594f73-a972-5e0c-9442-d1796d6fb894,ZECUSDT,long,2026-07-07,2026-07-07 20:31:00,14400,stop,t,t,491.8100000000,6.478203596964518401770306359,5,489.1500000000,-0.41060766
replay:fa005985-0b55-4820-904c-8ada589e441c,mean_reversion v1,e3594f73-a972-5e0c-9442-d1796d6fb894,ZECUSDT,long,2026-07-07,2026-07-07 20:31:00,14400,stop,t,t,491.8100000000,6.478203596964518401770306359,10,490.0000000000,-0.27939844
