versao,dia,mercado,janela,barra,r_exf,r_net,r_bruto,risco_pct,atr_pct,saida
mean_reversion v1,2026-08-25,ZECUSDT,J3,2026-08-25T09:15:00Z,-1.120107,-1.120107,-0.948119,0.011558,0.01032081,stop
mean_reversion v1,2026-08-25,SOLUSDT,J3,2026-08-25T10:30:00Z,-1.160049,-1.160049,-0.931009,0.008692,0.00829607,stop
mean_reversion v1,2026-08-25,ZECUSDT,J3,2026-08-25T10:45:00Z,-1.116424,-1.116424,-0.949697,0.011921,0.01029284,stop
mean_reversion v1,2026-08-25,ZECUSDT,J3,2026-08-25T12:45:00Z,1.164110,1.164110,1.341630,0.011345,0.01039668,target
mean_reversion v1,2026-08-25,UNIUSDT,J3,2026-08-25T13:30:00Z,0.853040,0.853040,1.026756,0.011575,0.00916591,target
mean_reversion v1,2026-08-25,PROMUSDT,J3,2026-08-25T13:30:00Z,0.663099,0.663955,0.724013,0.033208,0.03262807,expired
mean_reversion v1,2026-08-25,UNIUSDT,J3,2026-08-25T16:30:00Z,-1.129690,-1.129690,-0.944014,0.010711,0.01103016,stop
mean_reversion v1,2026-08-26,TAOUSDT,J3,2026-08-26T13:45:00Z,-1.146000,-1.146000,-0.937027,0.009522,0.00862842,stop
mean_reversion v1,2026-08-27,DASHUSDT,J3,2026-08-27T03:00:00Z,-1.168221,-1.168221,-0.927508,0.008272,0.00716192,stop
mean_reversion v1,2026-08-27,NEARUSDT,J3,2026-08-27T04:45:00Z,1.264945,1.264945,1.567483,0.006641,0.00658099,target
mean_reversion v1,2026-08-27,SUIUSDT,J3,2026-08-27T04:45:00Z,-1.264711,-1.264711,-0.886173,0.005268,0.00613369,stop
mean_reversion v1,2026-08-27,ARBUSDT,J3,2026-08-27T04:45:00Z,-1.243663,-1.243663,-0.895190,0.005721,0.00600514,stop
mean_reversion v1,2026-08-27,DASHUSDT,J3,2026-08-27T05:45:00Z,1.107816,1.107816,1.378716,0.007416,0.00682057,target
mean_reversion v1,2026-08-27,TAOUSDT,J3,2026-08-27T05:45:00Z,1.140972,1.140972,1.338972,0.010164,0.00927745,target
mean_reversion v1,2026-08-27,UNIUSDT,J3,2026-08-27T05:45:00Z,1.140024,1.140024,1.388714,0.008082,0.00748728,target
mean_reversion v1,2026-08-27,ZECUSDT,J3,2026-08-27T10:45:00Z,1.150754,1.150754,1.329414,0.011272,0.01027297,target
mean_reversion v1,2026-08-27,ARBUSDT,J3,2026-08-27T10:45:00Z,-1.154107,-1.154107,-0.933554,0.009024,0.00821124,stop
mean_reversion v1,2026-08-27,DOGEUSDT,J3,2026-08-27T13:15:00Z,-1.169599,-1.169599,-0.926918,0.008205,0.00659232,stop
mean_reversion v1,2026-08-27,TAOUSDT,J3,2026-08-27T16:00:00Z,-1.121271,-1.121271,-0.947621,0.011448,0.01143901,stop
mean_reversion v1,2026-08-27,TAOUSDT,J3,2026-08-27T18:00:00Z,-1.130637,-1.130637,-0.943609,0.010634,0.01098255,stop
mean_reversion v1,2026-08-27,XRPUSDT,J3,2026-08-27T18:30:00Z,0.857887,0.857887,1.055066,0.010191,0.00815455,target
mean_reversion v1,2026-08-27,NEARUSDT,J3,2026-08-27T18:30:00Z,0.779299,0.779299,0.957312,0.011289,0.00862184,target
mean_reversion v1,2026-08-27,TAOUSDT,J3,2026-08-27T18:45:00Z,-1.125048,-1.129528,-0.946003,0.011105,0.01074898,stop
mean_reversion v1,2026-08-27,ARBUSDT,J3,2026-08-27T18:45:00Z,1.442746,1.442746,1.709057,0.007554,0.00794269,target
mean_reversion v1,2026-08-27,DOGEUSDT,J3,2026-08-27T18:45:00Z,1.328238,1.328238,1.613457,0.007048,0.00712724,target
mean_reversion v1,2026-08-27,SUIUSDT,J3,2026-08-27T18:45:00Z,0.651134,0.651134,0.878447,0.008827,0.00938550,expired
mean_reversion v1,2026-08-27,PROMUSDT,J3,2026-08-27T19:45:00Z,1.050195,1.049028,1.096904,0.043822,0.03678468,target
mean_reversion v1,2026-08-27,ZECUSDT,J3,2026-08-27T22:00:00Z,0.909657,0.903273,1.093468,0.010939,0.00893858,target
mean_reversion v1,2026-08-28,SOLUSDT,J3,2026-08-28T02:45:00Z,-1.214810,-1.214810,-0.907550,0.006486,0.00719116,stop
mean_reversion v1,2026-08-28,XRPUSDT,J3,2026-08-28T02:45:00Z,-1.218985,-1.218985,-0.905761,0.006363,0.00673779,stop
mean_reversion v1,2026-08-28,SUIUSDT,J3,2026-08-28T02:45:00Z,-1.209134,-1.209134,-0.909981,0.006661,0.00852358,stop
mean_reversion v1,2026-08-28,ARBUSDT,J3,2026-08-28T02:45:00Z,-1.186564,-1.186564,-0.919650,0.007463,0.00829567,stop
mean_reversion v1,2026-08-28,UNIUSDT,J3,2026-08-28T03:00:00Z,0.861718,0.861718,1.098576,0.008478,0.01109812,expired
mean_reversion v1,2026-08-28,PROMUSDT,J3,2026-08-28T16:30:00Z,1.331985,1.331985,1.419077,0.023331,0.02235773,target
mean_reversion v1,2026-08-28,ZECUSDT,J3,2026-08-28T16:30:00Z,1.286577,1.286577,1.425233,0.014565,0.01389916,target
mean_reversion v1,2026-08-29,PROMUSDT,J3,2026-08-29T02:15:00Z,-1.102295,-1.102295,-0.955750,0.013551,0.01413367,stop
mean_reversion v1,2026-08-29,PROMUSDT,J3,2026-08-29T02:45:00Z,1.813892,1.813892,1.970891,0.012893,0.01504882,target
mean_reversion v1,2026-08-29,ZECUSDT,J3,2026-08-29T04:15:00Z,-1.176762,-1.176762,-0.923849,0.007874,0.00681896,stop
mean_reversion v1,2026-08-29,PROMUSDT,J3,2026-08-29T05:45:00Z,-1.067237,-1.067237,-0.970768,0.020513,0.01992548,stop
mean_reversion v1,2026-08-29,DASHUSDT,J3,2026-08-29T06:30:00Z,1.222429,1.210099,1.469566,0.008136,0.00779995,target
mean_reversion v1,2026-08-29,DASHUSDT,J3,2026-08-29T20:15:00Z,-1.160518,-1.160518,-0.930808,0.008666,0.00974223,stop
mean_reversion v1,2026-08-29,DASHUSDT,J3,2026-08-29T21:45:00Z,1.164413,1.154809,1.356138,0.010500,0.00966369,target
mean_reversion v1,2026-08-30,ZECUSDT,J3,2026-08-30T02:30:00Z,-1.226508,-1.226508,-0.902538,0.006153,0.00604626,stop
mean_reversion v1,2026-08-30,UNIUSDT,J3,2026-08-30T09:45:00Z,0.999266,0.999266,1.182608,0.010973,0.00935517,target
mean_reversion v1,2026-08-30,PROMUSDT,J3,2026-08-30T10:30:00Z,2.094649,2.094649,2.167904,0.028118,0.03513418,target
mean_reversion v1,2026-08-30,NEARUSDT,J3,2026-08-30T21:00:00Z,-1.230922,-1.230922,-0.900647,0.006035,0.00755406,stop
mean_reversion v1,2026-08-30,UNIUSDT,J3,2026-08-30T21:00:00Z,-1.096628,-1.096628,-0.958178,0.014338,0.01187956,stop
mean_reversion v1,2026-08-30,SUIUSDT,J3,2026-08-30T21:15:00Z,-1.177238,-1.177238,-0.923645,0.007853,0.00739181,stop
mean_reversion v1,2026-08-30,ZECUSDT,J3,2026-08-30T21:15:00Z,0.997877,0.997877,1.184541,0.010776,0.00919141,target
mean_reversion v1,2026-08-30,ARBUSDT,J3,2026-08-30T21:15:00Z,0.905020,0.905020,1.124919,0.009136,0.00753791,target
mean_reversion v1,2026-08-30,NEARUSDT,J3,2026-08-30T22:45:00Z,-1.134478,-1.134478,-0.941963,0.010332,0.00920926,stop
mean_reversion v1,2026-08-30,ARBUSDT,J3,2026-08-30T22:45:00Z,-1.192868,-1.192868,-0.916949,0.007220,0.00763530,stop
mean_reversion v1,2026-08-31,UNIUSDT,J3,2026-08-31T00:00:00Z,1.055737,1.055737,1.187325,0.015328,0.01319964,target
mean_reversion v1,2026-08-31,UNIUSDT,J3,2026-08-31T01:15:00Z,-1.123861,-1.123861,-0.946511,0.011211,0.01350239,stop
mean_reversion v1,2026-08-31,SAHARAUSDT,J3,2026-08-31T09:45:00Z,-1.178462,-1.178462,-0.923121,0.007800,0.00637295,stop
mean_reversion v1,2026-08-31,DASHUSDT,J3,2026-08-31T21:30:00Z,-1.078823,-1.078823,-0.965805,0.017536,0.01499338,stop
mean_reversion v1,2026-08-31,DASHUSDT,J3,2026-08-31T22:45:00Z,1.402064,1.394145,1.561387,0.012670,0.01274008,target
mean_reversion v1,2026-08-31,UNIUSDT,J3,2026-08-31T23:30:00Z,0.810959,0.801903,1.031704,0.009097,0.00716731,target
mean_reversion v1,2026-09-01,NEARUSDT,J3,2026-09-01T08:00:00Z,-1.169364,-1.169364,-0.927018,0.008216,0.00762121,stop
mean_reversion v1,2026-09-01,NEARUSDT,J3,2026-09-01T08:45:00Z,-1.155418,-1.155418,-0.932992,0.008949,0.00784013,stop
mean_reversion v1,2026-09-01,SAHARAUSDT,J3,2026-09-01T08:45:00Z,-1.146027,-1.146027,-0.937015,0.009520,0.00678868,stop
mean_reversion v1,2026-09-01,ARBUSDT,J3,2026-09-01T09:15:00Z,1.338017,1.338017,1.423348,0.023821,0.02287333,target
mean_reversion v1,2026-09-01,NEARUSDT,J3,2026-09-01T10:15:00Z,1.000299,1.000299,1.238821,0.008424,0.00731197,target
mean_reversion v1,2026-09-01,ARBUSDT,J3,2026-09-01T15:15:00Z,-1.065281,-1.070057,-0.971606,0.021119,0.02188132,stop
mean_reversion v1,2026-09-01,SUIUSDT,J3,2026-09-01T16:45:00Z,0.753326,0.753326,0.989364,0.008504,0.00653992,target
mean_reversion v1,2026-09-01,UNIUSDT,J3,2026-09-01T16:45:00Z,1.102499,1.102499,1.236014,0.015110,0.01329939,target
mean_reversion v1,2026-09-01,NEARUSDT,J3,2026-09-01T17:00:00Z,-1.113122,-1.113122,-0.951112,0.012266,0.01116969,stop
mean_reversion v1,2026-09-01,NEARUSDT,J3,2026-09-01T17:45:00Z,-1.109383,-1.109383,-0.952714,0.012681,0.01107952,stop
mean_reversion v1,2026-09-01,UNIUSDT,J3,2026-09-01T19:00:00Z,1.450134,1.450134,1.591977,0.014252,0.01453188,target
mean_reversion v1,2026-09-02,UNIUSDT,J3,2026-09-02T10:45:00Z,-1.102882,-1.102882,-0.955498,0.013475,0.01552333,stop
mean_reversion v1,2026-09-02,ARBUSDT,J3,2026-09-02T11:00:00Z,-1.097127,-1.097127,-0.957963,0.014265,0.01767806,stop
mean_reversion v1,2026-09-02,ARBUSDT,J3,2026-09-02T11:30:00Z,-1.077504,-1.077504,-0.966370,0.017831,0.01888179,stop
mean_reversion v1,2026-09-03,PROMUSDT,J3,2026-09-03T06:45:00Z,-1.050896,-1.050896,-0.977768,0.026972,0.02638860,stop
mean_reversion v1,2026-09-03,ARBUSDT,J3,2026-09-03T14:15:00Z,1.681097,1.681097,1.807672,0.016020,0.01772111,target
mean_reversion v1,2026-09-03,ARBUSDT,J3,2026-09-03T15:30:00Z,-1.066339,-1.071139,-0.971153,0.020787,0.01901322,stop
mean_reversion v1,2026-09-03,ARBUSDT,J3,2026-09-03T17:00:00Z,1.666257,1.666257,1.795126,0.015729,0.01731837,target
mean_reversion v1,2026-09-03,DOGEUSDT,J3,2026-09-03T20:45:00Z,-1.171735,-1.171735,-0.926002,0.008104,0.00694884,stop
mean_reversion v1,2026-09-03,NEARUSDT,J3,2026-09-03T22:00:00Z,-1.469497,-1.469497,-0.798445,0.002975,0.00742555,stop
mean_reversion v1,2026-09-03,SAHARAUSDT,J3,2026-09-03T22:00:00Z,-1.210839,-1.218443,-0.909251,0.006608,0.00722448,stop
mean_reversion v1,2026-09-03,DOGEUSDT,J3,2026-09-03T22:45:00Z,-1.162126,-1.173816,-0.930119,0.008581,0.00673704,stop
mean_reversion v1,2026-09-03,SUIUSDT,J3,2026-09-03T22:45:00Z,-1.142782,-1.153090,-0.938406,0.009735,0.00786917,stop
mean_reversion v1,2026-09-03,TAOUSDT,J3,2026-09-03T22:45:00Z,-1.152782,-1.158260,-0.934122,0.009102,0.00701442,stop
mean_reversion v1,2026-09-03,XRPUSDT,J3,2026-09-03T22:45:00Z,-1.137282,-1.147139,-0.940762,0.010123,0.00775342,stop
mean_reversion v1,2026-09-03,NEARUSDT,J3,2026-09-03T23:00:00Z,-1.171256,-1.183539,-0.926208,0.008126,0.00753094,stop
mean_reversion v1,2026-09-03,PROMUSDT,J3,2026-09-03T23:45:00Z,0.748350,0.745978,0.843433,0.021210,0.01548954,target
mean_reversion v1,2026-09-04,ARBUSDT,J3,2026-09-04T02:00:00Z,-0.518307,-0.518307,-0.428070,0.022046,0.02303265,expired
mean_reversion v1,2026-09-04,NEARUSDT,J3,2026-09-04T02:00:00Z,1.660077,1.660077,1.996255,0.005981,0.00692204,target
mean_reversion v1,2026-09-04,UNIUSDT,J3,2026-09-04T02:15:00Z,0.992655,0.992655,1.119714,0.015871,0.01325214,target
mean_reversion v1,2026-09-04,NEARUSDT,J3,2026-09-04T05:45:00Z,-1.165827,-1.165827,-0.928533,0.008390,0.00625163,stop
mean_reversion v1,2026-09-04,PROMUSDT,J3,2026-09-04T09:30:00Z,-1.055394,-1.055394,-0.975842,0.024821,0.02553487,stop
mean_reversion v1,2026-09-04,UNIUSDT,J3,2026-09-04T10:30:00Z,1.352601,1.352601,1.525434,0.011668,0.01154814,target
mean_reversion v1,2026-09-04,DASHUSDT,J3,2026-09-04T13:30:00Z,1.262001,1.262001,1.343697,0.024875,0.02312179,target
mean_reversion v1,2026-09-04,SAHARAUSDT,J3,2026-09-04T20:45:00Z,0.979196,0.979196,1.240618,0.007682,0.00665230,target
mean_reversion v1,2026-09-05,NEARUSDT,J3,2026-09-05T05:30:00Z,1.059553,1.059553,1.200064,0.014348,0.01241087,target
mean_reversion v1,2026-09-05,UNIUSDT,J3,2026-09-05T07:45:00Z,0.966682,0.963573,1.184322,0.009234,0.00783935,target
mean_reversion v1,2026-09-05,SAHARAUSDT,J3,2026-09-05T07:45:00Z,-1.182817,-1.189369,-0.921255,0.007615,0.00734162,stop
mean_reversion v1,2026-09-05,DASHUSDT,J3,2026-09-05T08:15:00Z,0.391245,0.391245,0.452181,0.033047,0.02869071,expired
mean_reversion v1,2026-09-05,UNIUSDT,J3,2026-09-05T13:45:00Z,0.581880,0.581880,0.771583,0.010579,0.00728131,target
mean_reversion v1,2026-09-05,TAOUSDT,J3,2026-09-05T14:00:00Z,-1.193042,-1.199961,-0.916875,0.007214,0.00724929,stop
mean_reversion v1,2026-09-05,NEARUSDT,J3,2026-09-05T14:30:00Z,-1.138648,-1.138648,-0.940176,0.010023,0.00987976,stop
mean_reversion v1,2026-09-05,ARBUSDT,J3,2026-09-05T15:45:00Z,1.241958,1.232661,1.432667,0.010560,0.01004119,target
mean_reversion v1,2026-09-05,PROMUSDT,J3,2026-09-05T16:00:00Z,1.303480,1.303480,1.439458,0.014857,0.01426564,target
mean_reversion v1,2026-09-05,PROMUSDT,J3,2026-09-05T19:00:00Z,-1.113691,-1.117797,-0.950868,0.012205,0.01351381,stop
mean_reversion v1,2026-09-05,DASHUSDT,J3,2026-09-05T19:45:00Z,-1.085176,-1.085176,-0.963083,0.016243,0.01652985,stop
mean_reversion v1,2026-09-05,DOGEUSDT,J3,2026-09-05T23:00:00Z,-1.184616,-1.184616,-0.920484,0.007541,0.00815835,stop
mean_reversion v1,2026-09-05,SUIUSDT,J3,2026-09-05T23:00:00Z,-1.187988,-1.187988,-0.919040,0.007407,0.00693549,stop
mean_reversion v1,2026-09-06,DOGEUSDT,J3,2026-09-06T00:15:00Z,1.124529,1.124529,1.383904,0.007748,0.00715221,target
mean_reversion v1,2026-09-06,SUIUSDT,J3,2026-09-06T00:15:00Z,1.045059,1.045059,1.328651,0.007081,0.00636074,target
mean_reversion v1,2026-09-06,NEARUSDT,J3,2026-09-06T04:45:00Z,0.568814,0.568814,0.724411,0.012906,0.00869918,target
mean_reversion v1,2026-09-06,UNIUSDT,J3,2026-09-06T05:00:00Z,-1.093924,-1.093924,-0.959336,0.014746,0.01415496,stop
mean_reversion v1,2026-09-06,SAHARAUSDT,J3,2026-09-06T07:30:00Z,1.057456,1.050505,1.337470,0.007172,0.00647089,target
mean_reversion v1,2026-09-06,DASHUSDT,J3,2026-09-06T08:30:00Z,-0.423151,-0.423151,-0.366617,0.035128,0.03327492,expired
mean_reversion v1,2026-09-06,DOGEUSDT,J3,2026-09-06T09:45:00Z,-1.166806,-1.166806,-0.928114,0.008342,0.00708386,stop
mean_reversion v1,2026-09-06,ARBUSDT,J3,2026-09-06T14:30:00Z,-1.082923,-1.082923,-0.964048,0.016679,0.02122413,stop
mean_reversion v1,2026-09-06,LINKUSDT,J3,2026-09-06T14:45:00Z,-1.283680,-1.283680,-0.878047,0.004917,0.00660266,stop
mean_reversion v1,2026-09-06,ARBUSDT,J3,2026-09-06T15:00:00Z,-1.070107,-1.070107,-0.969539,0.019685,0.02220386,stop
mean_reversion v1,2026-09-06,SOLUSDT,J3,2026-09-06T15:15:00Z,0.832782,0.822057,1.098512,0.007553,0.00610917,target
mean_reversion v1,2026-09-06,ARBUSDT,J3,2026-09-06T15:45:00Z,-1.059063,-1.063356,-0.974270,0.023305,0.02261438,stop
mean_reversion v1,2026-09-06,PROMUSDT,J3,2026-09-06T18:00:00Z,1.585771,1.585771,1.721114,0.014959,0.01602444,target
mean_reversion v1,2026-09-07,NEARUSDT,J3,2026-09-07T01:00:00Z,-1.133551,-1.133551,-0.942360,0.010403,0.01145227,stop
mean_reversion v1,2026-09-07,TAOUSDT,J3,2026-09-07T01:30:00Z,1.267926,1.267926,1.439596,0.011742,0.01122401,target
mean_reversion v1,2026-09-07,LINKUSDT,J3,2026-09-07T03:45:00Z,0.935927,0.935927,1.114066,0.011291,0.00932663,target
mean_reversion v1,2026-09-07,TAOUSDT,J3,2026-09-07T07:00:00Z,-1.154543,-1.154543,-0.933367,0.008999,0.01088746,stop
mean_reversion v1,2026-09-07,TAOUSDT,J3,2026-09-07T07:45:00Z,1.312677,1.308347,1.487641,0.011522,0.01122853,target
mean_reversion v1,2026-09-07,LINKUSDT,J3,2026-09-07T12:00:00Z,0.998286,0.998286,1.216773,0.009200,0.00792766,target
mean_reversion v1,2026-09-08,UNIUSDT,J3,2026-09-08T11:30:00Z,1.533736,1.533736,1.748760,0.009372,0.01005764,target
mean_reversion v1,2026-09-08,ARBUSDT,J3,2026-09-08T13:45:00Z,1.268472,1.268472,1.396399,0.015797,0.01491573,target
mean_reversion v1,2026-09-08,PROMUSDT,J3,2026-09-08T17:45:00Z,-1.100330,-1.100330,-0.956592,0.013814,0.01618604,stop
mean_reversion v1,2026-09-08,SAHARAUSDT,J3,2026-09-08T18:15:00Z,-1.157525,-1.157525,-0.932090,0.008830,0.00813062,stop
mean_reversion v1,2026-09-08,PROMUSDT,J3,2026-09-08T19:30:00Z,1.360953,1.357606,1.497011,0.014854,0.01460031,target
mean_reversion v1,2026-09-08,SAHARAUSDT,J3,2026-09-08T19:30:00Z,0.955828,0.950433,1.173083,0.009250,0.00781202,target
mean_reversion v1,2026-09-08,TAOUSDT,J3,2026-09-08T20:00:00Z,-0.013221,-0.017898,0.173682,0.010704,0.00945808,expired
mean_reversion v1,2026-09-08,NEARUSDT,J3,2026-09-08T20:15:00Z,-1.158944,-1.158944,-0.931482,0.008752,0.01112390,stop
mean_reversion v1,2026-09-08,XRPUSDT,J3,2026-09-08T20:45:00Z,0.128980,0.128010,0.418667,0.006910,0.00631399,expired
mean_reversion v1,2026-09-09,NEARUSDT,J3,2026-09-09T02:45:00Z,-1.153394,-1.153394,-0.933860,0.009066,0.00933646,stop
mean_reversion v1,2026-09-09,SAHARAUSDT,J3,2026-09-09T10:15:00Z,1.321531,1.314879,1.588163,0.007541,0.00756728,target
mean_reversion v1,2026-09-09,DASHUSDT,J3,2026-09-09T11:15:00Z,1.515413,1.515413,1.694284,0.011281,0.01191064,target
mean_reversion v1,2026-09-09,DASHUSDT,J3,2026-09-09T13:30:00Z,-1.141145,-1.141145,-0.939107,0.009847,0.01171596,stop
mean_reversion v1,2026-09-09,DASHUSDT,J3,2026-09-09T15:30:00Z,2.496390,2.501291,2.693917,0.010259,0.01484938,target
mean_reversion v1,2026-09-09,TAOUSDT,J3,2026-09-09T15:30:00Z,0.013485,0.014052,0.148420,0.014829,0.01229203,expired
mean_reversion v1,2026-09-09,NEARUSDT,J3,2026-09-09T20:00:00Z,-1.104596,-1.104596,-0.954764,0.013256,0.01423660,stop
mean_reversion v1,2026-09-09,SAHARAUSDT,J3,2026-09-09T20:15:00Z,0.952112,0.952112,1.081859,0.015535,0.01273285,target
mean_reversion_m5 v1,2026-06-12,NEARUSDT,J1,2026-06-12T10:45:00Z,-0.214562,,0.000000,0.009316,0.00777501,expired
mean_reversion_m5 v1,2026-06-12,DOGEUSDT,J1,2026-06-12T16:15:00Z,-0.160632,-0.160632,0.020523,0.011035,0.00796873,expired
mean_reversion_m5 v1,2026-06-13,TAOUSDT,J1,2026-06-13T18:00:00Z,-1.128432,-1.128432,-0.944553,0.010815,0.01403470,stop
mean_reversion_m5 v1,2026-06-14,SAHARAUSDT,J1,2026-06-14T01:35:00Z,1.333038,1.333038,1.598109,0.007586,0.00764376,target
mean_reversion_m5 v1,2026-06-14,NEARUSDT,J1,2026-06-14T02:55:00Z,-0.154993,-0.154993,0.136799,0.006853,0.00625740,expired
mean_reversion_m5 v1,2026-06-14,SAHARAUSDT,J1,2026-06-14T04:45:00Z,-1.278888,-1.278888,-0.880099,0.005001,0.00634236,stop
mean_reversion_m5 v1,2026-06-14,TAOUSDT,J1,2026-06-14T06:40:00Z,-1.148986,-1.148986,-0.935748,0.009333,0.00949877,stop
mean_reversion_m5 v1,2026-06-14,TAOUSDT,J1,2026-06-14T17:45:00Z,-1.253741,-1.253741,-0.890872,0.005495,0.00610424,stop
mean_reversion_m5 v1,2026-06-14,TAOUSDT,J1,2026-06-14T18:25:00Z,0.902848,0.902848,1.156579,0.007914,0.00659551,target
mean_reversion_m5 v1,2026-06-15,TAOUSDT,J1,2026-06-15T00:00:00Z,-1.382632,-1.382632,-0.835657,0.003649,0.00805699,stop
mean_reversion_m5 v1,2026-06-15,DASHUSDT,J1,2026-06-15T00:40:00Z,0.494895,0.494895,0.669624,0.011483,0.00745961,target
mean_reversion_m5 v1,2026-06-15,ZECUSDT,J1,2026-06-15T02:00:00Z,1.125142,1.125142,1.416042,0.006905,0.00643598,target
mean_reversion_m5 v1,2026-06-15,TAOUSDT,J1,2026-06-15T04:05:00Z,-1.165133,-1.165133,-0.928831,0.008426,0.00854885,stop
mean_reversion_m5 v1,2026-06-15,TAOUSDT,J1,2026-06-15T13:35:00Z,-1.141312,-1.141312,-0.939035,0.009836,0.00913464,stop
mean_reversion_m5 v1,2026-06-15,DASHUSDT,J1,2026-06-15T13:50:00Z,-1.165637,-1.165637,-0.928615,0.008400,0.00604457,stop
mean_reversion_m5 v1,2026-06-15,ZECUSDT,J1,2026-06-15T14:15:00Z,1.107243,1.107243,1.340455,0.008620,0.00783648,target
mean_reversion_m5 v1,2026-06-15,SAHARAUSDT,J1,2026-06-15T17:15:00Z,-0.308650,-0.308650,-0.077182,0.008632,0.00803761,expired
mean_reversion_m5 v1,2026-06-16,PROMUSDT,J1,2026-06-16T01:00:00Z,0.860804,0.860804,1.112774,0.007968,0.00650346,target
mean_reversion_m5 v1,2026-06-16,UNIUSDT,J1,2026-06-16T02:05:00Z,-1.119524,-1.119524,-0.948369,0.011614,0.01102094,stop
mean_reversion_m5 v1,2026-06-16,UNIUSDT,J1,2026-06-16T02:20:00Z,-1.118407,-1.118407,-0.948848,0.011723,0.01147533,stop
mean_reversion_m5 v1,2026-06-16,ZECUSDT,J1,2026-06-16T04:50:00Z,1.117853,1.117853,1.400418,0.007109,0.00658940,target
mean_reversion_m5 v1,2026-06-16,UNIUSDT,J1,2026-06-16T09:35:00Z,-1.158838,-1.158838,-0.931528,0.008757,0.00916789,stop
mean_reversion_m5 v1,2026-06-16,NEARUSDT,J1,2026-06-16T11:05:00Z,-1.179247,-1.179247,-0.922784,0.007766,0.00837437,stop
mean_reversion_m5 v1,2026-06-16,UNIUSDT,J1,2026-06-16T14:25:00Z,-1.100329,-1.100329,-0.956592,0.013814,0.01056883,stop
mean_reversion_m5 v1,2026-06-16,UNIUSDT,J1,2026-06-16T19:30:00Z,0.563785,0.563785,0.699498,0.014804,0.00987332,target
mean_reversion_m5 v1,2026-06-16,UNIUSDT,J1,2026-06-16T23:25:00Z,1.420891,1.420891,1.683698,0.007655,0.00797463,target
mean_reversion_m5 v1,2026-06-17,UNIUSDT,J1,2026-06-17T03:25:00Z,1.122009,1.122009,1.272031,0.013437,0.01198969,target
mean_reversion_m5 v1,2026-06-17,UNIUSDT,J1,2026-06-17T05:40:00Z,1.006416,1.006416,1.144831,0.014561,0.01228087,target
mean_reversion_m5 v1,2026-06-17,UNIUSDT,J1,2026-06-17T08:20:00Z,-1.288073,-1.288073,-0.876165,0.004842,0.01229333,stop
mean_reversion_m5 v1,2026-06-17,ARBUSDT,J1,2026-06-17T18:10:00Z,-1.197544,-1.197544,-0.914946,0.007050,0.00679820,stop
mean_reversion_m5 v1,2026-06-17,NEARUSDT,J1,2026-06-17T18:10:00Z,-1.267324,-1.267324,-0.885053,0.005217,0.00807599,stop
mean_reversion_m5 v1,2026-06-17,SUIUSDT,J1,2026-06-17T18:10:00Z,-1.229231,-1.229231,-0.901372,0.006080,0.00610917,stop
mean_reversion_m5 v1,2026-06-17,TAOUSDT,J1,2026-06-17T18:10:00Z,2.278234,2.278234,2.691249,0.004871,0.00693813,target
mean_reversion_m5 v1,2026-06-17,DASHUSDT,J1,2026-06-17T18:10:00Z,1.354980,1.354980,1.684229,0.006102,0.00631047,target
mean_reversion_m5 v1,2026-06-18,SAHARAUSDT,J1,2026-06-18T02:25:00Z,0.438133,0.438133,0.840409,0.004979,0.00784393,expired
mean_reversion_m5 v1,2026-06-18,ZECUSDT,J1,2026-06-18T15:10:00Z,-1.158450,-1.158450,-0.931694,0.008779,0.00674332,stop
mean_reversion_m5 v1,2026-06-19,UNIUSDT,J1,2026-06-19T01:00:00Z,-1.157487,-1.157487,-0.932106,0.008832,0.00791958,stop
mean_reversion_m5 v1,2026-06-19,UNIUSDT,J1,2026-06-19T01:40:00Z,0.114296,0.114296,0.369891,0.007832,0.00691640,expired
mean_reversion_m5 v1,2026-06-20,DASHUSDT,J1,2026-06-20T01:30:00Z,-1.170646,-1.170646,-0.926469,0.008155,0.00755981,stop
mean_reversion_m5 v1,2026-06-20,ZECUSDT,J1,2026-06-20T01:30:00Z,-0.516107,-0.516107,-0.303544,0.009390,0.00610910,expired
mean_reversion_m5 v1,2026-06-20,DASHUSDT,J1,2026-06-20T02:10:00Z,-1.209283,-1.209283,-0.909917,0.006657,0.00687929,stop
mean_reversion_m5 v1,2026-06-20,PROMUSDT,J1,2026-06-20T11:05:00Z,0.857409,,1.112405,0.007873,0.00642181,target
mean_reversion_m5 v1,2026-06-20,PROMUSDT,J1,2026-06-20T15:55:00Z,-0.437946,-0.440511,-0.335977,0.019538,0.01490549,expired
mean_reversion_m5 v1,2026-06-20,NEARUSDT,J1,2026-06-20T17:40:00Z,-0.998307,-0.998307,-0.619571,0.005269,0.00606353,expired
mean_reversion_m5 v1,2026-06-20,PROMUSDT,J1,2026-06-20T17:40:00Z,-1.151655,-1.151655,-0.934605,0.009169,0.00857498,stop
mean_reversion_m5 v1,2026-06-21,PROMUSDT,J1,2026-06-21T05:25:00Z,-1.200249,-1.200249,-0.913787,0.006955,0.00802253,stop
mean_reversion_m5 v1,2026-06-24,SAHARAUSDT,J1,2026-06-24T00:35:00Z,-1.106646,-1.106646,-0.953886,0.013003,0.01241124,stop
