BEGIN
SET
Output format is unaligned.
Field separator is ",".
decisao,mercado,direcao,dia,entrada_utc,saida_utc,motivo,m_saida,entry_open,atr,atr_pct,preco_80,preco_240,ret80_atr,ret240_atr,ret80_pct,ret240_pct,n_minutos,max_close_80,min_close_80,max_close_240,min_close_240,n_antes,max_close_antes,min_close_antes,n_depois,max_close_depois,min_close_depois
8f94ff5f-48dd-516b-a1e4-af2aab58dd01,SAHARAUSDT,long,2026-07-01,2026-07-01 20:46:00,2026-07-01 21:09:00,target,23,0.0103300000,0.00006977945615929710494550042768,0.675503,0.0105600000,0.0103000000,3.29609906,-0.42992596,2.22652469,-0.29041626,240,0.0105600000,0.0103100000,0.0105900000,0.0102500000,23,0.0104200000,0.0103100000,217,0.0105900000,0.0102500000
fa44194f-97a0-5b65-b5a4-66f94cfe00f3,TAOUSDT,long,2026-07-02,2026-07-02 00:01:00,2026-07-02 01:31:00,target,90,202.5200000000,1.365070995881747047495550387,0.674043,204.1200000000,207.7300000000,1.17210021,3.81665131,0.79004543,2.57258542,240,204.3300000000,201.6400000000,208.4700000000,201.6400000000,90,204.9700000000,201.6400000000,150,208.4700000000,204.9600000000
b06a2b9a-7851-53ac-a2c5-06a46e061f50,SAHARAUSDT,long,2026-07-02,2026-07-02 00:46:00,2026-07-02 00:59:00,target,13,0.0103000000,0.00007558169483411863925836827464,0.733803,0.0106200000,0.0105200000,4.23382938,2.91075770,3.10679612,2.13592233,240,0.0108200000,0.0102900000,0.0108200000,0.0102900000,13,0.0103900000,0.0102900000,227,0.0108200000,0.0104300000
3d286f6c-bdba-5e98-b70f-f95a5ef5f7c0,PROMUSDT,long,2026-07-02,2026-07-02 06:46:00,2026-07-02 08:58:00,stop,132,1.1050000000,0.006979247480417762096251603149,0.631606,1.1030000000,1.1010000000,-0.28656385,-0.57312769,-0.18099548,-0.36199095,240,1.1080000000,1.1000000000,1.1080000000,1.0910000000,132,1.1080000000,1.1000000000,108,1.1030000000,1.0910000000
12114648-412a-5843-91db-56bc02efdb07,DASHUSDT,long,2026-07-02,2026-07-02 07:16:00,2026-07-02 08:19:00,target,63,33.4900000000,0.2132289243599644391982120921,0.636694,33.8700000000,34.0300000000,1.78212220,2.53248944,1.13466706,1.61242162,240,33.8700000000,33.3900000000,34.1500000000,33.3900000000,63,33.8200000000,33.3900000000,177,34.1500000000,33.5900000000
b0ec64ad-33fc-5fd7-8a7f-6e4c8c829550,SAHARAUSDT,long,2026-07-02,2026-07-02 09:31:00,2026-07-02 10:08:00,target,37,0.0105500000,0.000076257083925325415402995778,0.722816,0.0105700000,0.0105900000,0.26227072,0.52454143,0.18957346,0.37914692,240,0.0106300000,0.0105200000,0.0106300000,0.0105000000,37,0.0106300000,0.0105200000,203,0.0106200000,0.0105000000
e67dd972-6262-5813-83cd-b81607a62632,ARBUSDT,long,2026-07-02,2026-07-02 14:46:00,2026-07-02 16:28:00,stop,102,0.0776200000,0.0006299016215158783806283007111,0.811520,0.0771900000,0.0782000000,-0.68264628,0.92077871,-0.55398093,0.74723010,240,0.0776200000,0.0769900000,0.0782300000,0.0767700000,102,0.0776200000,0.0768800000,138,0.0782300000,0.0767700000
c80a9203-6e61-56ec-915d-ca51f1f73d43,NEARUSDT,long,2026-07-02,2026-07-02 15:01:00,2026-07-02 17:29:00,target,148,1.9100000000,0.01616490788756707328607181321,0.846330,1.9130000000,1.9440000000,0.18558720,2.10332160,0.15706806,1.78010471,240,1.9190000000,1.9000000000,1.9480000000,1.9000000000,148,1.9350000000,1.9000000000,92,1.9480000000,1.9310000000
48fdffd5-f7d4-5d8b-8461-0a46222141a1,SOLUSDT,long,2026-07-02,2026-07-02 15:01:00,2026-07-02 19:01:00,time-stop,240,80.5900000000,0.696588742203887637977524307,0.864361,80.6200000000,80.9300000000,0.04306702,0.48809287,0.03722546,0.42188857,240,81.0300000000,80.1400000000,81.1900000000,80.1400000000,240,81.1900000000,80.1400000000,0,,
9cfeaa7e-5f2e-5b51-94b5-75f5eb31d810,SUIUSDT,long,2026-07-02,2026-07-02 15:16:00,2026-07-02 19:16:00,time-stop,240,0.7386000000,0.005382503571802463403197793003,0.728744,0.7359000000,0.7369000000,-0.50162531,-0.31583816,-0.36555646,-0.23016518,240,0.7421000000,0.7351000000,0.7421000000,0.7348000000,240,0.7421000000,0.7348000000,0,,
a5ff15d0-cd77-5152-95be-806964fe587e,ZECUSDT,long,2026-07-02,2026-07-02 16:01:00,2026-07-02 16:35:00,stop,34,438.0900000000,4.558905598862823647830546592,1.040632,440.2100000000,432.7500000000,0.46502389,-1.17133375,0.48391883,-1.21892762,240,440.3200000000,433.7900000000,443.4800000000,432.1400000000,34,438.7100000000,433.7900000000,206,443.4800000000,432.1400000000
18249855-3236-54b1-b7a5-2047e2b46738,TAOUSDT,long,2026-07-02,2026-07-02 16:46:00,2026-07-02 17:19:00,target,33,209.9800000000,1.85728748632954990501247936,0.884507,212.0700000000,210.1000000000,1.12529698,0.06461035,0.99533289,0.05714830,240,213.5200000000,210.0600000000,213.5200000000,209.6700000000,33,212.9100000000,210.0600000000,207,213.5200000000,209.6700000000
22a87b6c-e569-5a3b-b2f2-0c083ad9ca5d,TAOUSDT,long,2026-07-02,2026-07-02 19:16:00,2026-07-02 21:39:00,stop,143,210.4500000000,1.603739036121170359635403229,0.762052,209.9400000000,208.5500000000,-0.31800685,-1.18473140,-0.24233785,-0.90282727,240,211.3900000000,209.6700000000,211.3900000000,207.9100000000,143,211.3900000000,209.0000000000,97,209.5600000000,207.9100000000
b3fbf464-7af8-5f0a-8e91-d0085e33248d,ZECUSDT,long,2026-07-02,2026-07-02 20:16:00,2026-07-02 21:43:00,stop,87,434.5400000000,3.638913815825507537309779879,0.837417,432.9200000000,433.2800000000,-0.44518779,-0.34625717,-0.37280803,-0.28996180,240,434.0400000000,431.3500000000,434.9800000000,430.3300000000,87,434.0400000000,430.4900000000,153,434.9800000000,430.3300000000
f64e6d7d-394c-5daf-b47f-16e3c6e7ad67,UNIUSDT,long,2026-07-02,2026-07-02 21:31:00,2026-07-02 22:21:00,stop,50,3.1960000000,0.03280444627495820240854647749,1.026422,3.1510000000,3.1940000000,-1.37176527,-0.06096735,-1.40801001,-0.06257822,240,3.2060000000,3.1500000000,3.2060000000,3.1500000000,50,3.2060000000,3.1540000000,190,3.2000000000,3.1500000000
f302e4a6-d129-5325-8a1e-7f1d99e9042e,NEARUSDT,long,2026-07-02,2026-07-02 22:01:00,2026-07-02 23:35:00,target,94,1.9240000000,0.01220322082208876409948093013,0.634263,1.9280000000,1.9570000000,0.32778232,2.70420412,0.20790021,1.71517672,240,1.9350000000,1.9210000000,1.9650000000,1.9210000000,94,1.9460000000,1.9210000000,146,1.9650000000,1.9230000000
18a8a8fc-5641-5198-bfd5-fa167ff9eba9,UNIUSDT,long,2026-07-02,2026-07-02 22:46:00,2026-07-03 01:35:00,target,169,3.1550000000,0.03043231462061957243988822417,0.964574,3.1730000000,3.2220000000,0.59147653,2.20160710,0.57052298,2.12361331,240,3.1820000000,3.1510000000,3.2350000000,3.1510000000,169,3.2030000000,3.1510000000,71,3.2350000000,3.1980000000
07016fa9-1540-5701-894d-9226de976cd6,TAOUSDT,long,2026-07-03,2026-07-03 16:01:00,2026-07-03 20:01:00,time-stop,240,215.3000000000,1.410000420680863958278267989,0.654900,215.3200000000,214.5900000000,0.01418439,-0.50354595,0.00928936,-0.32977241,240,215.5600000000,213.9100000000,215.7300000000,213.9100000000,240,215.7300000000,213.9100000000,0,,
a1a9e1b5-dc37-5288-88c2-d412de162df1,NEARUSDT,long,2026-07-03,2026-07-03 17:01:00,2026-07-03 19:06:00,stop,125,2.0220000000,0.02063788094189107348133184748,1.020667,2.0130000000,2.0310000000,-0.43609128,0.43609128,-0.44510386,0.44510386,240,2.0280000000,2.0090000000,2.0390000000,1.9960000000,125,2.0280000000,2.0000000000,115,2.0390000000,1.9960000000
11e0d326-88ee-5b4f-bc47-64c2631e8f90,ZECUSDT,long,2026-07-03,2026-07-03 17:01:00,2026-07-03 19:17:00,target,136,456.4100000000,4.293685993224133619433312809,0.940752,457.6600000000,465.1400000000,0.29112515,2.03321808,0.27387656,1.91275388,240,459.2800000000,453.9100000000,465.3800000000,453.9100000000,136,463.1900000000,453.9100000000,104,465.3800000000,457.6500000000
b4ba2308-83f1-5666-9830-b94c48e3cc61,UNIUSDT,long,2026-07-03,2026-07-03 19:16:00,2026-07-03 20:37:00,target,81,3.2460000000,0.02012866853417408792173168784,0.620107,3.2660000000,3.2030000000,0.99360770,-2.13625655,0.61614295,-1.32470733,240,3.2660000000,3.2390000000,3.2770000000,3.1980000000,81,3.2770000000,3.2390000000,159,3.2730000000,3.1980000000
a099dec7-5d88-5239-8fa4-216428c62bd8,NEARUSDT,long,2026-07-04,2026-07-04 01:46:00,2026-07-04 04:16:00,stop,150,2.0160000000,0.01525409232113534774874041824,0.756651,2.0080000000,1.9970000000,-0.52444943,-1.24556739,-0.39682540,-0.94246032,240,2.0250000000,2.0040000000,2.0250000000,1.9890000000,150,2.0250000000,1.9970000000,90,2.0140000000,1.9890000000
cab7c8e0-6bbc-589a-be95-59240dbfbe4e,ZECUSDT,long,2026-07-04,2026-07-04 01:46:00,2026-07-04 04:34:00,target,168,459.6400000000,3.288145745083860773079148903,0.715374,459.4000000000,463.7400000000,-0.07298947,1.24690337,-0.05221478,0.89200244,240,462.3200000000,457.4500000000,464.9600000000,457.4500000000,168,464.5200000000,457.4500000000,72,464.9600000000,459.1000000000
60968823-eedb-512a-9513-7cd41db63798,ZECUSDT,long,2026-07-04,2026-07-04 23:01:00,2026-07-04 23:12:00,stop,11,466.8000000000,2.916453928765629488598356704,0.624776,462.1700000000,453.6400000000,-1.58754436,-4.51232912,-0.99185947,-2.81919452,240,466.7400000000,461.0700000000,466.7400000000,453.3200000000,11,466.7400000000,465.6700000000,229,465.5400000000,453.3200000000
11a54dfd-6046-5828-be9c-626391761c66,ZECUSDT,long,2026-07-04,2026-07-04 23:31:00,2026-07-05 00:02:00,stop,31,464.0000000000,2.889922042553228746475956157,0.622828,460.0100000000,451.7400000000,-1.38066008,-4.24232897,-0.85991379,-2.64224138,240,465.2900000000,459.5700000000,465.2900000000,451.4000000000,31,465.2900000000,461.0700000000,209,463.0700000000,451.4000000000
4c38e82d-db42-5aa7-85b3-e481fc22e675,NEARUSDT,long,2026-07-06,2026-07-06 02:16:00,2026-07-06 03:25:00,stop,69,2.0060000000,0.01756047498606354255751121308,0.875398,1.9870000000,1.9780000000,-1.08197529,-1.59448990,-0.94715852,-1.39581256,240,2.0210000000,1.9760000000,2.0210000000,1.9690000000,69,2.0210000000,1.9830000000,171,1.9970000000,1.9690000000
e0e5224d-119e-51b3-bcf3-aeb12ebd289a,NEARUSDT,long,2026-07-06,2026-07-06 03:46:00,2026-07-06 05:30:00,stop,104,1.9910000000,0.01698646669147166994379711055,0.853163,1.9890000000,1.9920000000,-0.11774079,0.05887039,-0.10045203,0.05022602,240,1.9970000000,1.9800000000,1.9970000000,1.9690000000,104,1.9970000000,1.9730000000,136,1.9970000000,1.9690000000
b4829586-cfac-5a6f-bfdd-57ef8a758157,TAOUSDT,long,2026-07-06,2026-07-06 04:16:00,2026-07-06 05:04:00,stop,48,214.5100000000,1.343821299852482349306969098,0.626461,211.8900000000,212.5000000000,-1.94966399,-1.49573459,-1.22138828,-0.93701925,240,214.7500000000,211.0900000000,214.7500000000,211.0900000000,48,214.7500000000,213.3300000000,192,213.4600000000,211.0900000000
7c08bcd2-88ac-59b5-9070-aff10be69022,ARBUSDT,long,2026-07-06,2026-07-06 04:46:00,2026-07-06 05:16:00,stop,30,0.0798400000,0.0004798009004575388764392981674,0.600953,0.0789600000,0.0786400000,-1.83409410,-2.50103741,-1.10220441,-1.50300601,240,0.0798800000,0.0786500000,0.0798800000,0.0784600000,30,0.0798800000,0.0793800000,210,0.0794500000,0.0784600000
1b3faef9-6585-5ef8-9b23-63f72c1c7273,ARBUSDT,long,2026-07-06,2026-07-06 05:46:00,2026-07-06 08:37:00,stop,171,0.0789300000,0.0004946283066881258069848655821,0.626667,0.0789300000,0.0781100000,0.00000000,-1.65781050,0.00000000,-1.03889522,240,0.0791300000,0.0787100000,0.0791300000,0.0779700000,171,0.0791300000,0.0785500000,69,0.0787100000,0.0779700000
f1f0da83-48e2-59a1-ae6c-c46d7314e171,TAOUSDT,long,2026-07-06,2026-07-06 05:46:00,2026-07-06 09:33:00,stop,227,212.1700000000,1.355376740513179760242035695,0.638816,212.1600000000,210.6100000000,-0.00737802,-1.15097150,-0.00471320,-0.73525946,240,212.6000000000,211.6600000000,213.4600000000,210.2600000000,227,213.4600000000,210.8100000000,13,210.9000000000,210.2600000000
89014e16-076a-522b-aabf-0fd4d220284c,NEARUSDT,long,2026-07-07,2026-07-07 02:46:00,2026-07-07 03:02:00,stop,16,2.0490000000,0.01583711895176300771845609527,0.772919,2.0230000000,2.0160000000,-1.64171274,-2.08371233,-1.26891166,-1.61054173,240,2.0470000000,2.0170000000,2.0470000000,1.9830000000,16,2.0470000000,2.0330000000,224,2.0370000000,1.9830000000
2e8d1db5-e5a5-5214-8f30-87c2f5702009,SAHARAUSDT,long,2026-07-07,2026-07-07 03:01:00,2026-07-07 03:17:00,stop,16,0.0106300000,0.00006698578159336704937814494004,0.630158,0.0105200000,0.0105400000,-1.64213953,-1.34356871,-1.03480715,-0.84666040,240,0.0106400000,0.0105100000,0.0106400000,0.0104700000,16,0.0106400000,0.0105800000,224,0.0106100000,0.0104700000
b8311140-7ebd-53d0-b106-e9ea0075cfd4,PROMUSDT,long,2026-07-07,2026-07-07 20:01:00,2026-07-07 21:01:00,target,60,1.1780000000,0.01295675508786691248133432681,1.099894,1.2010000000,1.2170000000,1.77513581,3.01001290,1.95246180,3.31069610,240,1.2040000000,1.1810000000,1.2410000000,1.1810000000,60,1.1970000000,1.1810000000,180,1.2410000000,1.1950000000
e3594f73-a972-5e0c-9442-d1796d6fb894,ZECUSDT,long,2026-07-07,2026-07-07 20:31:00,2026-07-07 21:18:00,stop,47,491.8100000000,6.478203596964518401770306359,1.317217,484.8700000000,484.5700000000,-1.07128464,-1.11759377,-1.41111405,-1.47211321,240,491.1800000000,482.5900000000,491.1800000000,476.8000000000,47,491.1800000000,485.5200000000,193,489.1400000000,476.8000000000
e3b5c1d1-2536-5104-9708-098725de83d2,DASHUSDT,long,2026-07-07,2026-07-07 21:01:00,2026-07-07 22:01:00,stop,60,35.8100000000,0.3385682550991591361123254093,0.945457,35.4400000000,35.7200000000,-1.09283725,-0.26582528,-1.03323094,-0.25132645,240,35.9300000000,35.3100000000,35.9300000000,35.2600000000,60,35.9300000000,35.4100000000,180,35.8200000000,35.2600000000
1bd42c18-8d17-59a8-9dae-273788bae3cb,UNIUSDT,long,2026-07-07,2026-07-07 21:46:00,2026-07-07 22:01:00,stop,15,3.2050000000,0.02533070007616407827228938287,0.790349,3.2210000000,3.2020000000,0.63164460,-0.11843336,0.49921997,-0.09360374,240,3.2220000000,3.1800000000,3.2700000000,3.1770000000,15,3.2150000000,3.1800000000,225,3.2700000000,3.1770000000
f740b6a2-99fb-5430-8d64-4b40deba915e,ZECUSDT,long,2026-07-07,2026-07-07 22:01:00,2026-07-07 22:16:00,stop,15,481.6300000000,5.516007434672846565753203345,1.145279,487.3800000000,476.5100000000,1.04242064,-0.92820760,1.19386251,-1.06305670,240,489.1400000000,476.8000000000,489.2500000000,476.4800000000,15,483.3700000000,479.0500000000,225,489.2500000000,476.4800000000
a082a7fe-1ccb-5ce5-9dee-4871e4e60374,DASHUSDT,long,2026-07-07,2026-07-07 22:46:00,2026-07-08 01:29:00,stop,163,35.3600000000,0.3131071186056607527749582901,0.885484,35.4900000000,34.5600000000,0.41519337,-2.55503613,0.36764706,-2.26244344,240,35.5900000000,35.2800000000,35.8200000000,34.1500000000,163,35.8200000000,35.0500000000,77,35.1500000000,34.1500000000
868f8def-88cd-56aa-ae09-75655b448cd4,ZECUSDT,long,2026-07-07,2026-07-07 22:46:00,2026-07-08 01:37:00,stop,171,482.7400000000,5.578346245154091774238214406,1.155559,485.0300000000,484.0200000000,0.41051593,0.22945869,0.47437544,0.26515308,240,489.1400000000,482.2200000000,489.2500000000,476.1600000000,171,489.2500000000,476.8300000000,69,484.0200000000,476.1600000000
b979cd17-b95b-5e72-aa0b-92e6f9197bbf,PROMUSDT,long,2026-07-08,2026-07-08 01:16:00,2026-07-08 02:46:00,target,90,1.1870000000,0.01537773951274910128358085216,1.295513,1.1890000000,1.1620000000,0.13005813,-1.62572659,0.16849200,-2.10614996,240,1.1980000000,1.1730000000,1.2130000000,1.1580000000,90,1.2110000000,1.1730000000,150,1.2130000000,1.1580000000
aa00aab1-98bd-5bbb-8ce3-27c0c8234e1e,DASHUSDT,long,2026-07-08,2026-07-08 01:46:00,2026-07-08 02:01:00,stop,15,34.9500000000,0.3085462033095175003731147988,0.882822,34.3900000000,34.0100000000,-1.81496319,-3.04654535,-1.60228898,-2.68955651,240,34.9500000000,34.1500000000,34.9500000000,33.9200000000,15,34.9500000000,34.4100000000,225,34.5600000000,33.9200000000
c224ca65-9003-5942-9520-bc800abf67ab,ZECUSDT,long,2026-07-08,2026-07-08 02:16:00,2026-07-08 02:51:00,target,35,478.5300000000,4.658831217529930553622194806,0.973571,483.6100000000,479.4200000000,1.09040224,0.19103504,1.06158444,0.18598625,240,487.0000000000,476.8400000000,487.0000000000,476.8400000000,35,484.8300000000,476.8400000000,205,487.0000000000,478.8300000000
a13045c6-2d40-5faf-b78b-896e63bfb471,UNIUSDT,long,2026-07-08,2026-07-08 08:46:00,2026-07-08 09:24:00,target,38,3.1670000000,0.04091350965394924002835075504,1.291870,3.2230000000,3.3020000000,1.36874105,3.29964359,1.76823492,4.26270919,240,3.2870000000,3.1800000000,3.3300000000,3.1800000000,38,3.2310000000,3.1800000000,202,3.3300000000,3.2180000000
8ebc212f-f336-558a-a5c7-8a69dbfe7469,PROMUSDT,long,2026-07-09,2026-07-09 04:31:00,2026-07-09 07:04:00,target,153,1.1930000000,0.008792407583007564604890600829,0.737000,1.1960000000,1.2110000000,0.34120347,2.04722084,0.25146689,1.50880134,240,1.2010000000,1.1910000000,1.2310000000,1.1910000000,153,1.2060000000,1.1910000000,87,1.2310000000,1.1960000000
0a708555-2e3c-521f-8e1d-8a805d5a92a2,UNIUSDT,long,2026-07-09,2026-07-09 04:31:00,2026-07-09 04:56:00,target,25,3.2640000000,0.03090251532615669161554536127,0.946768,3.3490000000,3.3570000000,2.75058516,3.00946376,2.60416667,2.84926471,240,3.3530000000,3.2670000000,3.4320000000,3.2670000000,25,3.2990000000,3.2670000000,215,3.4320000000,3.3040000000
b58dac43-4e9c-59ab-a2d2-6d3769fe455c,NEARUSDT,long,2026-07-09,2026-07-09 09:31:00,2026-07-09 10:53:00,stop,82,1.9080000000,0.01239706810096260182652234421,0.649742,1.9010000000,1.9170000000,-0.56464964,0.72597810,-0.36687631,0.47169811,240,1.9150000000,1.8980000000,1.9350000000,1.8910000000,82,1.9150000000,1.8940000000,158,1.9350000000,1.8910000000
0bf4ffcc-ae7b-5e37-91a3-05449538fd3e,SAHARAUSDT,long,2026-07-09,2026-07-09 11:31:00,2026-07-09 12:33:00,stop,62,0.0104600000,0.0001015090744853763567615963981,0.970450,0.0103100000,0.0102500000,-1.47770040,-2.06878056,-1.43403442,-2.00764818,240,0.0104800000,0.0102700000,0.0104800000,0.0102100000,62,0.0104800000,0.0103500000,178,0.0103700000,0.0102100000
0ea9f5c7-87b0-5395-9d7e-af4aab86b85e,ZECUSDT,long,2026-07-09,2026-07-09 12:31:00,2026-07-09 13:39:00,target,68,465.9800000000,2.916714001609449162751987504,0.625931,469.8700000000,465.0800000000,1.33369264,-0.30856642,0.83479978,-0.19314134,240,470.7200000000,463.2700000000,471.5300000000,462.0200000000,68,469.2200000000,463.2700000000,172,471.5300000000,462.0200000000
f7243f22-507b-5875-b216-8ca3201493fc,UNIUSDT,long,2026-07-09,2026-07-09 12:46:00,2026-07-09 16:46:00,time-stop,240,3.3060000000,0.02904063427860360317089570455,0.878422,3.3430000000,3.3500000000,1.27407686,1.51511842,1.11917725,1.33091349,240,3.3470000000,3.2980000000,3.3550000000,3.2980000000,240,3.3550000000,3.2980000000,0,,
01bfb1e7-17df-5375-b487-6a7f58edff79,SAHARAUSDT,long,2026-07-09,2026-07-09 13:01:00,2026-07-09 13:33:00,stop,32,0.0103300000,0.00008874685201268329865990372021,0.859118,0.0102500000,0.0102500000,-0.90144043,-0.90144043,-0.77444337,-0.77444337,240,0.0103400000,0.0102100000,0.0103400000,0.0102100000,32,0.0103400000,0.0102300000,208,0.0103100000,0.0102100000
80f69054-66e4-51c2-a2b5-4c30cfe93c08,SAHARAUSDT,long,2026-07-09,2026-07-09 14:31:00,2026-07-09 17:52:00,target,201,0.0102400000,0.00007301143964129055355477179457,0.713002,0.0102500000,0.0103300000,0.13696484,1.23268354,0.09765625,0.87890625,240,0.0102900000,0.0102100000,0.0103900000,0.0102000000,201,0.0103500000,0.0102000000,39,0.0103900000,0.0103300000
819dea6a-d9bf-5d5e-b7df-a860a12bf4db,ZECUSDT,long,2026-07-09,2026-07-09 14:31:00,2026-07-09 15:16:00,target,45,463.2600000000,3.410480831519339090510740358,0.736192,467.7300000000,489.2500000000,1.31066563,7.62062632,0.96490092,5.61024047,240,469.3800000000,463.1400000000,493.7000000000,463.1400000000,45,468.5800000000,463.1400000000,195,493.7000000000,464.1500000000
95c9b917-383a-5a91-93a3-b78a02fa1fbf,NEARUSDT,long,2026-07-09,2026-07-09 17:01:00,2026-07-09 17:25:00,target,24,1.9080000000,0.01311380269722401371671698307,0.687306,1.9330000000,1.9270000000,1.90638830,1.44885511,1.31027254,0.99580713,240,1.9380000000,1.9040000000,1.9400000000,1.9040000000,24,1.9240000000,1.9040000000,216,1.9400000000,1.9120000000
53adb3c1-c1ec-57cb-b889-20758b3d2a4e,ARBUSDT,long,2026-07-09,2026-07-09 22:46:00,2026-07-09 23:12:00,stop,26,0.0891900000,0.001071587224787917146070852057,1.201466,0.0872900000,0.0918100000,-1.77307078,2.44497129,-2.13028366,2.93754905,240,0.0897300000,0.0869300000,0.0918100000,0.0867900000,26,0.0897300000,0.0872500000,214,0.0918100000,0.0867900000
931442f8-76fd-5a70-a041-df6e24229e1c,ARBUSDT,long,2026-07-09,2026-07-09 23:31:00,2026-07-10 00:11:00,stop,40,0.0877900000,0.001217105067026062944967457632,1.386382,0.0870300000,0.0914500000,-0.62443253,3.00713562,-0.86570224,4.16903975,240,0.0880900000,0.0867900000,0.0931100000,0.0867900000,40,0.0880900000,0.0867900000,200,0.0931100000,0.0868600000
747bafef-408c-5cf3-b9a7-9592ead2dc76,ZECUSDT,long,2026-07-09,2026-07-09 23:31:00,2026-07-10 01:29:00,target,118,480.0100000000,3.952503568288319740961051659,0.823421,480.4300000000,490.0200000000,0.10626176,2.53257203,0.08749818,2.08537322,240,482.9500000000,477.3200000000,493.3100000000,477.3200000000,118,486.5400000000,477.3200000000,122,493.3100000000,484.2700000000
d8431476-8b5e-57e9-b8be-67b9e169cafc,PROMUSDT,long,2026-07-10,2026-07-10 09:46:00,2026-07-10 13:46:00,time-stop,240,1.2560000000,0.01354832549641150011837388986,1.078688,1.2560000000,1.2500000000,0.00000000,-0.44285916,0.00000000,-0.47770701,240,1.2610000000,1.2510000000,1.2650000000,1.2460000000,240,1.2650000000,1.2460000000,0,,
177bc88d-c0ce-58ca-9466-4dba00957e2e,ARBUSDT,long,2026-07-10,2026-07-10 12:46:00,2026-07-10 12:59:00,stop,13,0.0931500000,0.001011628993697164615551758889,1.086021,0.0931800000,0.0901500000,0.02965514,-2.96551406,0.03220612,-3.22061192,240,0.0935600000,0.0918400000,0.0935600000,0.0900400000,13,0.0932100000,0.0918400000,227,0.0935600000,0.0900400000
58e11744-c07c-5bee-bbe6-3ab940e094f6,ARBUSDT,long,2026-07-10,2026-07-10 13:16:00,2026-07-10 14:22:00,stop,66,0.0924000000,0.001016404673576579224898049033,1.100005,0.0904300000,0.0904900000,-1.93820439,-1.87917278,-2.13203463,-2.06709957,240,0.0935600000,0.0902600000,0.0935600000,0.0900400000,66,0.0935600000,0.0912400000,174,0.0920800000,0.0900400000
06c650fd-e86f-5721-b678-5ad40ecda28a,PROMUSDT,long,2026-07-10,2026-07-10 14:31:00,2026-07-10 14:33:00,stop,2,1.2440000000,0.009674081577136253678397510486,0.777659,1.2550000000,1.2610000000,1.13705884,1.75727276,0.88424437,1.36655949,240,1.2590000000,1.2330000000,1.2770000000,1.2330000000,2,1.2440000000,1.2360000000,238,1.2770000000,1.2330000000
fc0f099f-c8a4-5894-a9bf-7cf65a8d53de,ARBUSDT,long,2026-07-10,2026-07-10 14:46:00,2026-07-10 16:38:00,stop,112,0.0913400000,0.001044393109779928219719577107,1.143413,0.0908200000,0.0902200000,-0.49789681,-1.07239313,-0.56930151,-1.22618787,240,0.0920800000,0.0907200000,0.0920800000,0.0900400000,112,0.0920800000,0.0900400000,128,0.0911600000,0.0900500000
e60f2d6a-3833-5389-9184-1f6b61373ede,DASHUSDT,long,2026-07-10,2026-07-10 14:46:00,2026-07-10 14:53:00,target,7,34.8100000000,0.2330875467185900622364062087,0.669599,34.6900000000,34.6800000000,-0.51482802,-0.55773035,-0.34472853,-0.37345590,240,35.1300000000,34.4800000000,35.1300000000,34.4800000000,7,35.1300000000,34.7800000000,233,35.0300000000,34.4800000000
5992a935-055c-502c-a4b8-060e7dd2009c,UNIUSDT,long,2026-07-10,2026-07-10 15:16:00,2026-07-10 19:16:00,time-stop,240,3.5450000000,0.03570008255475387866931715645,1.007055,3.5670000000,3.5400000000,0.61624507,-0.14005570,0.62059238,-0.14104372,240,3.5790000000,3.5350000000,3.5850000000,3.5170000000,240,3.5850000000,3.5170000000,0,,
d98829bd-7b2c-5af1-a580-538102738b27,ZECUSDT,long,2026-07-10,2026-07-10 16:01:00,2026-07-10 20:01:00,time-stop,240,500.9400000000,4.791182074738680850211704047,0.956438,501.1200000000,505.5300000000,0.03756902,0.95800993,0.03593245,0.91627740,240,506.3400000000,499.6100000000,506.3400000000,498.8800000000,240,506.3400000000,498.8800000000,0,,
7aa171dd-210e-5f37-b145-907a7b2d6c70,UNIUSDT,long,2026-07-10,2026-07-10 20:46:00,2026-07-10 21:37:00,target,51,3.5230000000,0.02195031477744723572418488231,0.623057,3.5700000000,3.4810000000,2.14119936,-1.91341220,1.33409026,-1.19216577,240,3.5750000000,3.5210000000,3.5810000000,3.4740000000,51,3.5630000000,3.5210000000,189,3.5810000000,3.4740000000
78abfe23-3355-5079-85fa-2d2da6794db3,ZECUSDT,long,2026-07-10,2026-07-10 23:16:00,2026-07-11 00:17:00,stop,61,500.4100000000,3.044005441011366916589894434,0.608302,496.4000000000,505.8500000000,-1.31734324,1.78711901,-0.80134290,1.08710857,240,499.9700000000,494.7000000000,508.3500000000,494.7000000000,61,499.9700000000,495.4500000000,179,508.3500000000,494.7000000000
1492a59d-2392-5a9c-9479-3695d868b280,ARBUSDT,long,2026-07-12,2026-07-12 00:01:00,2026-07-12 01:58:00,target,117,0.0951400000,0.001067042110422210870489804159,1.121549,0.0957200000,0.0999400000,0.54355868,4.49841665,0.60962792,5.04519655,240,0.0964300000,0.0947100000,0.1012000000,0.0947100000,117,0.0968500000,0.0947100000,123,0.1012000000,0.0961700000
