versao,coorte,dia_utc,hora_utc,hora_brt,mercado,motivo,r_net,atr_pct,risco_pct,r_bruto,custo_r
momentum v2,replay:f8d8279c,2026-08-27,14,11,XRPUSDT,stop,-1.1413053108,0.008014221681147257012634859395,0.00983067364311235890,-0.93900314081826913382,0.202384086159038414523152440
momentum v2,replay:f8d8279c,2026-08-27,16,13,DOGEUSDT,invalidated,-0.6065504310,0.007161395856377684493026000219,0.01155580433383774798,-0.43401492644845489239,0.1725355045910581158571516324
momentum v2,replay:f8d8279c,2026-08-27,16,13,SOLUSDT,target,0.8613200519,0.008843087572457272543373812423,0.01349063899844945170,1.01049235092374974473,0.1491722990728282496594839576
momentum v2,replay:f8d8279c,2026-08-27,20,17,SOLUSDT,invalidated,-0.3129561237,0.008353158710427718195469757915,0.00931607285468036046,-0.09850059802081997822,0.2144555256510727815840349790
momentum v2,replay:f8d8279c,2026-08-28,1,22,DOGEUSDT,stop,-1.1919429628,0.00488145723241146244257220623,0.00725479551409753057,-0.91734567642805977648,0.274597286393001694701937811
momentum v2,replay:f8d8279c,2026-08-28,1,22,XRPUSDT,stop,-1.1802430189,0.005654242945707086277364321579,0.00772312148547049245,-0.92235779056453005670,0.257885228360205016421825237
momentum v2,replay:f8d8279c,2026-08-28,11,8,XRPUSDT,invalidated,-0.5870356571,0.004312600296839518548568564281,0.00769011080753563539,-0.32744469825147896538,0.2595909588116500712343113216
momentum v2,replay:f8d8279c,2026-08-28,14,11,DOGEUSDT,invalidated,-0.8728956913,0.006896964622294865531382100072,0.01026090275230497484,-0.67877655977567881272,0.1941191315176320000681948961
momentum v2,replay:f8d8279c,2026-08-28,14,11,ETHUSDT,invalidated,-0.4165380352,0.005799904115968818659952900595,0.00810819868243151434,-0.17019218494870027287,0.2463458502854540716637146583
momentum v2,replay:f8d8279c,2026-08-28,15,12,SOLUSDT,invalidated,-0.7621626097,0.01002574679510220683456911317,0.01405838909683383624,-0.62060456209966393752,0.1415580476098279265685997399
momentum v2,replay:f8d8279c,2026-08-28,15,12,XRPUSDT,invalidated,-0.7470711425,0.008417124475789021193745016904,0.01480189732185676379,-0.61264685103783531169,0.1344242914891151293221862858
momentum v2,replay:f8d8279c,2026-08-29,14,11,SOLUSDT,target,0.4507595918,0.003265765243085857539655577505,0.00577963021139198330,0.79739219151516195607,0.3466325997030320821218458438
momentum v2,replay:f8d8279c,2026-08-29,19,16,SOLUSDT,invalidated,-0.9722944553,0.003565800217099377598363165932,0.00603918706964864510,-0.64196444838964270317,0.3303300069416210795796707183
momentum v2,replay:f8d8279c,2026-08-30,13,10,DOGEUSDT,invalidated,-0.6658576446,0.003044844480136807078231149437,0.00388096058874993953,-0.15098127258491111280,0.5148763720045692972289008352
momentum v2,replay:f8d8279c,2026-08-30,13,10,SOLUSDT,target,0.5971976419,0.00341265087411422784148697578,0.00552798153215220462,0.95973590958394623582,0.3625382677201806281305150283
momentum v2,replay:f8d8279c,2026-08-30,14,11,DOGEUSDT,invalidated,-0.9041095737,0.003002878704872088029617150096,0.00440389854872123455,-0.45068940898446685696,0.4534201647455367830197560922
momentum v2,replay:f8d8279c,2026-08-30,14,11,XRPUSDT,stop,-1.3052644514,0.003450509501855389709018755138,0.00457043280964508119,-0.86880012444225320152,0.436464326913410274546518328
momentum v2,replay:f8d8279c,2026-08-30,16,13,DOGEUSDT,target,0.3027413342,0.003398083176753757770409929803,0.00673523027710375637,0.60010928467241021404,0.2973679505139937226927970003
momentum v2,replay:f8d8279c,2026-08-30,16,13,ETHUSDT,target,0.1372603467,0.003330498801122773514913503169,0.00753024638512470442,0.40309964704317345050,0.2658393003816144339818965266
momentum v2,replay:f8d8279c,2026-08-30,16,13,XRPUSDT,target,0.4791543765,0.004010065523696775926126030492,0.00717407778751322558,0.75852702968313064670,0.2793726531591197556179452739
momentum v2,replay:f8d8279c,2026-08-30,18,15,DOGEUSDT,invalidated,-0.2927656330,0.004461129107475238710258137469,0.00682730653544851773,0.00000000000000000000,0.2927656330047803350491031933
momentum v2,replay:f8d8279c,2026-08-30,18,15,XRPUSDT,invalidated,-0.6865720262,0.005258299272225298553110811123,0.00973173421813205391,-0.48166359185569841889,0.2049084343852765533377805242
momentum v2,replay:f8d8279c,2026-08-31,5,2,DOGEUSDT,expired,-0.1771665462,0.005663766094919271344242627225,0.00885101813640273475,0.05450813629323415033,0.2258817037172096085867153343
momentum v2,replay:f8d8279c,2026-08-31,5,2,ETHUSDT,target,0.5942266901,0.004630257460575949953026817935,0.00780171442828535709,0.85580162878690531343,0.2570557863281462380512669009
momentum v2,replay:f8d8279c,2026-08-31,5,2,SOLUSDT,expired,0.2372549622,0.006282408316516076388666632716,0.01059603159420931334,0.42249924257206031101,0.1890591248850359010079720064
momentum v2,replay:f8d8279c,2026-08-31,11,8,SOLUSDT,stop,-1.1959555447,0.004660431850404949988183426975,0.00710699314214696054,-0.91562673498101453882,0.280328809745386918175481298
momentum v2,replay:f8d8279c,2026-08-31,14,11,ETHUSDT,target,0.6605083205,0.004579194913406864097475298059,0.00737570495295800619,0.94289401888355094057,0.2719405902709151259845050650
momentum v2,replay:f8d8279c,2026-08-31,18,15,SOLUSDT,target,0.6734398786,0.005253558931828689598411905895,0.00857083110842960197,0.90755689058813980084,0.2341170120107989251962165938
momentum v2,replay:f8d8279c,2026-09-01,3,0,DOGEUSDT,target,0.9555276675,0.003445869010547540022985965752,0.00457078150082196267,1.39422110975204805199,0.4386934422091640080908620943
momentum v2,replay:f8d8279c,2026-09-01,3,0,ETHUSDT,invalidated,-0.6910774715,0.003104047900220247296948173871,0.00493539203929256653,-0.28637047105858800316,0.4047070004423684369319913588
momentum v2,replay:f8d8279c,2026-09-01,3,0,SOLUSDT,invalidated,-1.1790505748,0.003784522614526060218105468505,0.00512353835144450249,-0.78971894523420599899,0.389331629533010413704392014
momentum v2,replay:f8d8279c,2026-09-01,3,0,XRPUSDT,invalidated,-0.6582563259,0.004162578340300213977134631137,0.00576700469241030452,-0.31197570143555993386,0.3462806244395824487303781752
momentum v2,replay:f8d8279c,2026-09-01,6,3,XRPUSDT,invalidated,-0.6928425700,0.004144421004676411694646434044,0.00681254394687817922,-0.39984226853836059367,0.2930003014810704779211689406
momentum v2,replay:f8d8279c,2026-09-01,23,20,ETHUSDT,invalidated,-0.5723997585,0.003895812724322062518171855823,0.00591451159608141659,-0.23453042283023900569,0.3377140930618943875027546533
momentum v2,replay:f8d8279c,2026-09-02,3,0,XRPUSDT,invalidated,-0.5346159869,0.005447577804099229898742600608,0.00774066742988271915,-0.27667187207303221543,0.2579441148577517805905044387
momentum v2,replay:f8d8279c,2026-09-02,13,10,DOGEUSDT,stop,-1.1934565462,0.00496724982376770909943573075,0.00719832659066506135,-0.91669727563513115187,0.276759270614607181706001574
momentum v2,replay:f8d8279c,2026-09-02,13,10,ETHUSDT,stop,-1.1872734109,0.004608786608903425303727113107,0.00743472898201855562,-0.91934605587900350854,0.267927354990496045650340386
momentum v2,replay:f8d8279c,2026-09-02,13,10,SOLUSDT,invalidated,-0.6536694457,0.005780400610402235266216971832,0.00797048420058428306,-0.40329732708576436971,0.2503721186627895933562667144
momentum v2,replay:f8d8279c,2026-09-02,13,10,XRPUSDT,stop,-1.1592792478,0.00586807422336220545148931837,0.00873327093530387756,-0.93133841600557042617,0.227940831753312850346010200
momentum v2,replay:f8d8279c,2026-09-02,20,17,SOLUSDT,invalidated,-0.2686377217,0.004680765282387817381321647692,0.00631960557454609370,0.04769563824399406205,0.3163333599332967723152784149
momentum v2,replay:f8d8279c,2026-09-02,20,17,XRPUSDT,invalidated,-0.6905398067,0.004900962444341771979978540205,0.00750523988484393790,-0.42464365114536515033,0.2658961555677078254221068621
momentum v2,replay:f8d8279c,2026-09-03,0,21,SOLUSDT,stop,-1.2115272138,0.004191530442300143503999089418,0.00658626984945056882,-0.90895602069500688402,0.302571193145393679839542431
momentum v2,replay:f8d8279c,2026-09-03,1,22,DOGEUSDT,target,0.7669119515,0.00459005491899214256747122289,0.00699643872213257411,1.05365365728064451282,0.2867417057812373160528767314
momentum v2,replay:f8d8279c,2026-09-03,1,22,XRPUSDT,target,0.9204289618,0.004843442425775526169395985533,0.00683656752727075239,1.21401172721851715446,0.2935827654436978274738867107
momentum v2,replay:f8d8279c,2026-09-03,2,23,DOGEUSDT,invalidated,-0.9197197526,0.004965862688131587738584896761,0.00792452644006612288,-0.66815807648223276562,0.2515616761534989919941168438
momentum v2,replay:f8d8279c,2026-09-03,2,23,ETHUSDT,stop,-1.2516212759,0.00355556189066529737183949781,0.00554094790577934223,-0.89178021052227570775,0.359841065409142557130769439
momentum v2,replay:f8d8279c,2026-09-03,2,23,SOLUSDT,invalidated,-0.7656669342,0.004689516577072012673878019598,0.00753114984733092617,-0.50076312234439410840,0.2649038119033338459961645097
momentum v2,replay:f8d8279c,2026-09-03,7,4,DOGEUSDT,invalidated,-0.7630906480,0.004703917404755234322957356615,0.00669916351939855516,-0.46519001043814815729,0.2979006375608012289633489208
momentum v2,replay:f8d8279c,2026-09-03,7,4,ETHUSDT,invalidated,-0.6000846453,0.003570228462895778706177359282,0.00478812862431980413,-0.18281816619878293684,0.4172664791441592989301476726
momentum v2,replay:f8d8279c,2026-09-03,7,4,SOLUSDT,invalidated,-0.6098125521,0.004735277181216082823109242813,0.00651944119143799336,-0.30352519994904661763,0.3062873521146309296299663228
momentum v2,replay:f8d8279c,2026-09-03,7,4,XRPUSDT,invalidated,-0.3786330431,0.005242388286811002169060706899,0.00701110718139585557,-0.09363606149454702593,0.2849969816415577232754329932
momentum v2,replay:f8d8279c,2026-09-03,8,5,XRPUSDT,invalidated,-0.4326498553,0.005678985658955760082519394896,0.00831885721026400553,-0.19256890428319722257,0.2400809510656067289019008575
momentum v2,replay:f8d8279c,2026-09-03,12,9,ETHUSDT,target,0.5373766790,0.003335574526294385958775632173,0.00559175781859428591,0.89572699939547634959,0.3583503204076467437446573165
momentum v2,replay:f8d8279c,2026-09-03,12,9,SOLUSDT,target,0.6267881095,0.004255768276063293077151094967,0.00697946473546424949,0.91408507119126639562,0.2872969617198861950838628982
momentum v2,replay:f8d8279c,2026-09-03,12,9,XRPUSDT,target,0.5653942442,0.004647770734974525161144122959,0.00800002005339871323,0.81605957152315535078,0.2506653273718942512788815354
momentum v2,replay:f8d8279c,2026-09-03,13,10,DOGEUSDT,target,1.6764428726,0.004291936113888547955874979712,0.00429495870052018435,2.14396931675649430828,0.467526444203849915519973045
momentum v2,replay:f8d8279c,2026-09-03,13,10,ETHUSDT,target,0.9918285474,0.003679558721924013082874593523,0.00483990103553712225,1.4062182277912343,0.4143896803817323235557674598
momentum v2,replay:f8d8279c,2026-09-03,13,10,SOLUSDT,invalidated,-0.8586830312,0.004719964956700491171382067712,0.00621259951478012564,-0.53748699650397953926,0.3211960347312278750298838998
momentum v2,replay:f8d8279c,2026-09-03,13,10,XRPUSDT,stop,-1.1830852816,0.005666136240083259356539336993,0.00760387692350580917,-0.92114019967671829404,0.261945081951576890646138569
momentum v2,replay:f8d8279c,2026-09-03,14,11,SOLUSDT,target,0.4449029738,0.005270563940308996804326660933,0.00994776714239990740,0.64647888207222337910,0.2015759083219450489585899048
momentum v2,replay:f8d8279c,2026-09-03,14,11,XRPUSDT,target,0.6691470036,0.006053659705379373076506856305,0.01002653769068765520,0.86936720252688103158,0.2002201988865644488690472582
momentum v2,replay:f8d8279c,2026-09-03,15,12,ETHUSDT,target,0.6849664704,0.005204588446954692641609480953,0.00842574039198026159,0.92311489253119023561,0.2381484220914569020253365093
momentum v2,replay:f8d8279c,2026-09-03,16,13,DOGEUSDT,expired,-0.3691215811,0.008834759409797800272443419626,0.01450679508261429697,-0.23156933845966096859,0.1375522426216798456680020522
momentum v2,replay:f8d8279c,2026-09-03,16,13,SOLUSDT,invalidated,-0.9020073446,0.007302628082970534491727071353,0.00928553901977212147,-0.68743508964705056103,0.2145722549812688045884829134
momentum v2,replay:f8d8279c,2026-09-03,16,13,XRPUSDT,stop,-1.1151393890,0.009125190197789333190153108422,0.01205243892273617210,-0.95024739642203919772,0.164891992589489109702363803
momentum v2,replay:f8d8279c,2026-09-03,18,15,XRPUSDT,invalidated,-0.5693542031,0.00824199104659600668016909893,0.01342590719156625107,-0.42089860137372479831,0.1484556016809148534346432121
momentum v2,replay:f8d8279c,2026-09-03,20,17,XRPUSDT,invalidated,0.0762371223,0.007529538021232082054752263954,0.00689090898040608501,0.36666713507567345703,0.29043001274752979819422682061
momentum v2,replay:f8d8279c,2026-09-04,3,0,ETHUSDT,invalidated,-0.5839866678,0.003573940652110469758009729319,0.00585436555201949788,-0.24280886622079216966,0.3411778016108287245379528027
momentum v2,replay:f8d8279c,2026-09-04,4,1,ETHUSDT,stop,-1.3075646453,0.00339203217173752938091181992,0.00453636251016679849,-0.86781474925635310102,0.439749896005106465028017420
momentum v2,replay:f8d8279c,2026-09-04,9,6,DOGEUSDT,target,0.8377696298,0.004272385217557140053630772932,0.00621043250691504001,1.16077578220809279154,0.3230061524451005937697966950
momentum v2,replay:f8d8279c,2026-09-04,9,6,ETHUSDT,target,0.6080938671,0.00355507956911594495437880639,0.00575590556485233243,0.95631080895284536395,0.3482169418223125134675498581
momentum v2,replay:f8d8279c,2026-09-04,9,6,SOLUSDT,invalidated,-0.5497317515,0.003819842822243719556248053962,0.00642121201735011902,-0.23868947372594349641,0.3110422777345938129769423654
momentum v2,replay:f8d8279c,2026-09-05,9,6,DOGEUSDT,target,0.7193775528,0.003416817883500572036614951676,0.00514453055988051387,1.10901557545823174968,0.3896380226472323830927956603
momentum v2,replay:f8d8279c,2026-09-05,13,10,DOGEUSDT,target,0.4756796545,0.003988548130919781244516726918,0.00714725873252796234,0.75609533649175957324,0.2804156819566519359106211797
momentum v2,replay:f8d8279c,2026-09-05,14,11,DOGEUSDT,invalidated,-0.6297568724,0.00485106109351852749919153523,0.00787186908279012533,-0.37621608231144845796,0.2535407900711366732279948869
momentum v2,replay:f8d8279c,2026-09-05,14,11,XRPUSDT,invalidated,-0.7671507038,0.003068666194903475957477112198,0.00527011377189501041,-0.38826799258311736596,0.3788827111880988523314416938
momentum v2,replay:f8d8279c,2026-09-05,17,14,DOGEUSDT,target,0.7631905469,0.005248100418682464714575304953,0.00812893303008759710,1.01008760902562892776,0.2468970621413319025984172712
momentum v2,replay:f8d8279c,2026-09-05,17,14,SOLUSDT,stop,-1.4812625114,0.003071216538909950312257654996,0.00290248705523673748,-0.79340468899298196492,0.687857822418192493287978572
momentum v2,replay:f8d8279c,2026-09-05,17,14,XRPUSDT,stop,-1.4339049599,0.003150557248503947737801359282,0.00321854405337336309,-0.81369208998646655593,0.620212869907893277090013956
momentum v2,replay:f8d8279c,2026-09-05,18,15,DOGEUSDT,stop,-1.1518183042,0.01027083811477140715752109793,0.00915965012120466897,-0.93453459379607683420,0.217283710374250320216016620
momentum v2,replay:f8d8279c,2026-09-06,2,23,SOLUSDT,target,0.2621757176,0.003160998486484550557052408285,0.00638933017614983363,0.57558532184713672082,0.3134096041998012986519301283
momentum v2,replay:f8d8279c,2026-09-06,3,0,DOGEUSDT,stop,-1.1776841907,0.005403640320859254444221619444,0.00783371978561115079,-0.92345396155580046174,0.254230229148060100461880697
momentum v2,replay:f8d8279c,2026-09-06,3,0,SOLUSDT,target,-0.0614456295,0.003372332324193421889439918994,0.00924173152586853204,0.15498921706099351319,0.21643484653653847355039697472
momentum v2,replay:f8d8279c,2026-09-06,3,0,XRPUSDT,stop,-1.2280134537,0.003445030747169215324336040113,0.00611213640085919743,-0.90189351536948932059,0.326119938374109797388079134
momentum v2,replay:f8d8279c,2026-09-06,9,6,SOLUSDT,invalidated,-0.9883156601,0.005061036901020609137258337774,0.01013046795627709702,-0.79180140883591353594,0.1965142513136606614403305078
momentum v2,replay:f8d8279c,2026-09-06,12,9,SOLUSDT,invalidated,-0.5271502745,0.004311652041929316153135043353,0.00715607265035144956,-0.24808297834752603953,0.2790672961831608056622579286
momentum v2,replay:f8d8279c,2026-09-06,14,11,SOLUSDT,invalidated,-1.0410019602,0.00491246029396931182209252107,0.00694329883457878883,-0.75388086639213083460,0.287121093760182334834236449
momentum v2,replay:f8d8279c,2026-09-06,20,17,DOGEUSDT,target,0.5434434940,0.003655395113249867534018633045,0.00618996666050186412,0.86722027757026644814,0.3237767835854115735148444563
momentum v2,replay:f8d8279c,2026-09-07,2,23,ETHUSDT,stop,-1.2353972529,0.003877964017842741061297518229,0.00592122541200765776,-0.89873038532624229460,0.336666867555825253998400563
momentum v2,replay:f8d8279c,2026-09-07,2,23,SOLUSDT,stop,-1.1788094887,0.005289067192619073276144967198,0.00778469411413916841,-0.92297189753655645889,0.255837591160530656022978417
momentum v2,replay:f8d8279c,2026-09-07,12,9,DOGEUSDT,target,0.6516576185,0.004238110991716378665846894287,0.00684312028405881897,0.94469116459614030682,0.2930335461145866307651481395
momentum v2,replay:f8d8279c,2026-09-07,13,10,DOGEUSDT,stop,-1.2199330256,0.005055947748466664795895163871,0.00633568257427526648,-0.90535507282116796000,0.314577952808503109127942931
momentum v2,replay:f8d8279c,2026-09-07,13,10,SOLUSDT,stop,-1.2425661150,0.003433596300192412390341620451,0.00574694628245762611,-0.89565933168701076443,0.346906783336516712687718147
momentum v2,replay:f8d8279c,2026-09-07,13,10,XRPUSDT,stop,-1.2438963808,0.00341277237124241762134665686,0.00571572910603312141,-0.89508946194851332269,0.348806918864477945343418669
momentum v2,replay:f8d8279c,2026-09-07,23,20,DOGEUSDT,invalidated,-0.7550381877,0.005160742963220459884405452172,0.00658579590249159936,-0.45198829651637553598,0.3030498911377817686698212303
momentum v4,replay:d9f7a1f8,2026-08-19,15,12,ETHUSDT,target,2.5209481371,0.009264604846854320210124087119,0.00751285021043414690,2.8032693097912985,0.268853517757719886997811883
momentum v4,replay:d9f7a1f8,2026-08-19,21,18,ETHUSDT,target,0.9395757715,0.0101075823957956937872075368,0.01490808835451743177,1.0747251564768841,0.1351493849473926051882139284
momentum v4,replay:d9f7a1f8,2026-08-19,21,18,SOLUSDT,stop,-1.0920662676,0.008953251037246947541168277791,0.01504050442495182725,-0.96013164193644401113,0.131934625668177583632867090
momentum v4,replay:d9f7a1f8,2026-08-20,13,10,XRPUSDT,target,1.4617185539,0.009399046385692035404168613961,0.01091556374360910974,1.64647938755229573656,0.184760833641436161252035117
momentum v4,replay:d9f7a1f8,2026-08-20,15,12,XRPUSDT,stop,-1.0855547617,0.01231222318330257152483053375,0.01617200318073205040,-0.96292109213873317553,0.122633669546479461686420969
momentum v4,replay:d9f7a1f8,2026-08-20,16,13,DOGEUSDT,target,1.8192669796,0.008922544774538769915705955447,0.00903357246396429778,2.04257265713152999299,0.223305677494878029175095134
momentum v4,replay:d9f7a1f8,2026-08-20,16,13,XRPUSDT,target,1.0377831005,0.01297186336248652715237953409,0.01842025108789386716,1.14744131274126806532,0.109658212276346830261498596
momentum v4,replay:d9f7a1f8,2026-08-20,17,14,XRPUSDT,invalidated,-0.4464466455,0.01386580882613632558737907149,0.02175654080319023191,-0.35493023498260598269,0.0915164104777910756760501297
momentum v4,replay:d9f7a1f8,2026-08-21,2,23,XRPUSDT,invalidated,-0.3629705607,0.01022332871780937496906810666,0.01211326392357039484,-0.19815941227963834373,0.1648111484229658960312549832
momentum v4,replay:d9f7a1f8,2026-08-21,8,5,XRPUSDT,target,0.4795806618,0.01028187693194348152089690107,0.01980141455365175801,0.58110394599834754874,0.1015232842407091915762167218
momentum v4,replay:d9f7a1f8,2026-08-21,10,7,XRPUSDT,invalidated,-0.8516745432,0.01564250405454986160966342163,0.02212070633264053143,-0.76207762704459807412,0.0895969161301207052854547763
momentum v4,replay:d9f7a1f8,2026-08-21,20,17,DOGEUSDT,target,0.8802256452,0.009314936470985306481435011044,0.01410860479786937350,1.02292077840363500582,0.1426951331996991218481401867
momentum v4,replay:d9f7a1f8,2026-08-21,22,19,DOGEUSDT,invalidated,-0.5502789689,0.0136130864892593859669609757,0.02121554330447524882,-0.45652140322839896238,0.0937575656633296122678714965
momentum v4,replay:d9f7a1f8,2026-08-21,22,19,XRPUSDT,target,0.9529883330,0.01144900165488669995893772307,0.01686670585900266984,1.07256633803160583261,0.1195780050715095257112352686
momentum v4,replay:d9f7a1f8,2026-08-21,23,20,XRPUSDT,stop,-1.0778219099,0.01219505499177026742779418645,0.01901499401613121549,-0.96846487485813680435,0.104148851362922481323461037
momentum v4,replay:d9f7a1f8,2026-08-22,1,22,XRPUSDT,invalidated,-0.7207053931,0.01445872741080123730617112484,0.02449252998071061960,-0.63973639071285371396,0.0809690023408716775282496092
momentum v4,replay:d9f7a1f8,2026-08-22,3,0,DOGEUSDT,stop,-1.0693195921,0.01281085784893721914789863649,0.01990575792049328360,-0.96987604198415681029,0.099443550114409885080241593
momentum v4,replay:d9f7a1f8,2026-08-22,3,0,XRPUSDT,target,0.5905123649,0.01622545473589035922246479755,0.02954882952581392341,0.65881501143353498280,0.0683026465781328352701913186
momentum v4,replay:d9f7a1f8,2026-08-22,4,1,DOGEUSDT,stop,-1.0608096465,0.01542159217093788679579906638,0.02264639120719185255,-0.97352159951736376605,0.087288046987787300227524026
momentum v4,replay:d9f7a1f8,2026-08-22,17,14,DOGEUSDT,target,0.4629521879,0.01094467665625849868818684985,0.02136621866793390704,0.55705868998919854018,0.0941065020470843268218995553
momentum v4,replay:d9f7a1f8,2026-08-23,11,8,XRPUSDT,invalidated,-0.2584132947,0.009969638149139103039432744939,0.01627006009541951894,-0.13569749455917811531,0.1227158001470821031482451181
momentum v4,replay:d9f7a1f8,2026-08-23,13,10,XRPUSDT,target,0.5886724048,0.009316840729836015865338014726,0.01665762671044588101,0.70937473638363368702,0.1207023316175060408060172988
momentum v4,replay:d9f7a1f8,2026-08-23,21,18,XRPUSDT,stop,-1.0876577514,0.009576071604042727371944791716,0.01578839714651167654,-0.96202019683784281094,0.125637554561866695134777005
momentum v4,replay:d9f7a1f8,2026-08-24,7,4,XRPUSDT,invalidated,-1.0597323958,0.01009431960143239963497702905,0.01349162304184069193,-0.91249342756771980707,0.147238968261931317730892942
momentum v4,replay:d9f7a1f8,2026-08-24,13,10,XRPUSDT,stop,-1.1189920748,0.009207312047537354497096451652,0.01166546042622360468,-0.94859695254526735031,0.170395122226498842484008708
momentum v4,replay:d9f7a1f8,2026-08-24,14,11,XRPUSDT,invalidated,-0.6135807879,0.0108045816248271534109494881,0.01757132584494468421,-0.50032744377612355668,0.1132533441428953101638435669
momentum v4,replay:d9f7a1f8,2026-08-25,2,23,XRPUSDT,stop,-1.0977810318,0.00926606231207967358669114341,0.01417036626111622758,-0.95768350621141652299,0.140097525633108330925751545
momentum v4,replay:d9f7a1f8,2026-09-03,16,13,DOGEUSDT,invalidated,-0.4320133793,0.009337019192991551282482110101,0.01855642167774455318,-0.32462315309714834791,0.1073902261859911523374650388
momentum v4,replay:d9f7a1f8,2026-09-03,16,13,XRPUSDT,stop,-1.1151393890,0.009125190197789333190153108422,0.01205243892273617210,-0.95024739642203919772,0.164891992589489109702363803
momentum v4,replay:d9f7a1f8,2026-09-05,18,15,DOGEUSDT,stop,-1.1518183042,0.01027083811477140715752109793,0.00915965012120466897,-0.93453459379607683420,0.217283710374250320216016620
momentum v6,replay:9a08835a,2026-08-11,14,11,DOGEUSDT,invalidated,-1.1300435992,0.003000766412713878397280334481,0.00747122513639283807,-0.86337357217249378136,0.266670027066761487611836566
momentum v6,replay:9a08835a,2026-08-11,17,14,XRPUSDT,invalidated,-0.4313814607,0.004806359075533588203445602657,0.00966933083152778692,-0.22489078077008818499,0.2064906799535956274043115553
momentum v6,replay:9a08835a,2026-08-11,20,17,DOGEUSDT,target,0.9915022345,0.004135605702362393054660610715,0.00861428602495517028,1.22475994311695597435,0.2332577086604043131955090445
momentum v6,replay:9a08835a,2026-08-11,20,17,ETHUSDT,expired,-0.4826316566,0.003176817367511589837804426908,0.00583235931946458938,-0.12291235313291728323,0.3425858924604070969459247112
momentum v6,replay:9a08835a,2026-08-11,20,17,SOLUSDT,target,0.8089121562,0.003003900559128123946851491825,0.00667886395423471989,1.1092937446508203,0.3003815884263898456156105707
momentum v6,replay:9a08835a,2026-08-11,20,17,XRPUSDT,expired,0.5721776810,0.004036919906901895509883555229,0.00733591750836483737,0.85833501166886331137,0.2733258492779008601873008580
momentum v6,replay:9a08835a,2026-08-11,21,18,DOGEUSDT,invalidated,-0.4818565656,0.005041587235074960434573248399,0.00788247140444417669,-0.22850963554822449771,0.2533469300082017381492085340
momentum v6,replay:9a08835a,2026-08-13,3,0,DOGEUSDT,expired,0.4795743282,0.00315871187145495201316080475,0.00590082081618738572,0.81912591555390017168,0.3395515873455646499955687408
momentum v6,replay:9a08835a,2026-08-17,1,22,SOLUSDT,invalidated,-0.8417604843,0.003081454912221162758458444656,0.00442523717316358423,-0.39046869144058435319,0.4512917928582382462603272511
momentum v6,replay:9a08835a,2026-08-17,2,23,SOLUSDT,expired,0.6346447301,0.003008804606802388185538816472,0.00458157668156444425,1.0719856423226352,0.4373409122061533704818546345
momentum v6,replay:9a08835a,2026-08-18,15,12,SOLUSDT,invalidated,-0.7582936919,0.003181632188151220144601260823,0.00601467176410571568,-0.40974015517852110397,0.3319111893035645223816506891
momentum v6,replay:9a08835a,2026-08-19,13,10,SOLUSDT,invalidated,-0.7049307417,0.003016114042779777301846760754,0.00626085274751645957,-0.38606296176409222273,0.3188677799690002576523843263
momentum v6,replay:9a08835a,2026-08-19,14,11,SOLUSDT,target,1.2777644219,0.0036293636434576519049007403,0.00654350084242760683,1.5848123615893725,0.307047939645862617854614264
momentum v6,replay:9a08835a,2026-08-19,15,12,DOGEUSDT,target,1.0947843281,0.003683476441735777546229994113,0.00722661885842782031,1.37274538929227135595,0.277961061149624654408945711
momentum v6,replay:9a08835a,2026-08-19,15,12,ETHUSDT,target,1.0763051698,0.004011910303744002348216492716,0.00799874776569697730,1.3275215776564349,0.251216407897805513370050576
momentum v6,replay:9a08835a,2026-08-19,15,12,XRPUSDT,target,2.1100999212,0.00387690829992565855762166628,0.00515917403213297928,2.50002584345835957747,0.389925922233596015063457158
momentum v6,replay:9a08835a,2026-08-19,16,13,ETHUSDT,invalidated,-0.5616709618,0.009672026559873324092647987381,0.01822432248549173639,-0.45244565678585482074,0.1092253050570322476403543198
momentum v6,replay:9a08835a,2026-08-19,20,17,ETHUSDT,target,1.5486049932,0.006542445053120534318972970023,0.01098173036911088687,1.7323483804679301,0.183743387313507266410862972
momentum v6,replay:9a08835a,2026-08-19,20,17,XRPUSDT,target,1.3060457440,0.005788484667868142099579736891,0.01065943607493768087,1.49505511795202577115,0.189009373958995854448568584
momentum v6,replay:9a08835a,2026-08-19,21,18,DOGEUSDT,target,1.8171559116,0.005786426233586050639901227526,0.00873941501262221620,2.04791437715197666728,0.230758465514012794182537529
momentum v6,replay:9a08835a,2026-08-19,21,18,SOLUSDT,target,1.4931792503,0.006186055743784676601111665629,0.01058233496693198120,1.6837434676396986,0.190564217343130525023553980
momentum v6,replay:9a08835a,2026-08-20,6,3,SOLUSDT,target,1.5920634109,0.004520361442086859723525163796,0.00725992500484726137,1.8831494392288800,0.277202445033608451627019048
momentum v6,replay:9a08835a,2026-08-20,8,5,DOGEUSDT,target,2.4859123516,0.005204808066938801651098818024,0.00632253234243750512,2.80485579797917848546,0.318943446350085385368295164
momentum v6,replay:9a08835a,2026-08-20,8,5,ETHUSDT,expired,-0.5148026046,0.005663445858532487748068537108,0.00520411684095271278,-0.13085274890916935051,0.3839498556765110163863821951
momentum v6,replay:9a08835a,2026-08-20,8,5,XRPUSDT,target,2.2686436616,0.005287484395279328444993471949,0.00685385138202475763,2.56283764093803632883,0.294193979386498169358273647
