symbol,cohort,entry_ts,exit_ts,motivo,interval_s,updated_at
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-09-08T17:46:00.000,2026-09-08T21:46:00.000,"",14400,2026-09-10T03:04:46
PROMUSDT,prospective,2026-09-08T17:46:00.000,2026-09-08T18:22:00.000,"",14400,2026-09-08T18:22:08
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-09-08T17:46:00.000,2026-09-08T18:22:00.000,"",14400,2026-09-10T04:27:17
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-09-08T19:31:00.000,2026-09-08T20:53:00.000,"",14400,2026-09-10T04:27:18
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-08T19:31:00.000,2026-09-08T20:53:00.000,"",14400,2026-09-10T03:47:30
PROMUSDT,prospective,2026-09-08T20:16:00.000,2026-09-08T20:48:00.000,"",14400,2026-09-08T20:48:01
PROMUSDT,prospective,2026-09-09T02:31:00.000,2026-09-09T03:45:00.000,"",14400,2026-09-09T03:46:07
PROMUSDT,prospective,2026-09-09T02:31:00.000,2026-09-09T03:45:00.000,"",14400,2026-09-09T03:46:06
PROMUSDT,prospective,2026-09-09T02:31:00.000,2026-09-09T03:45:00.000,"",14400,2026-09-09T03:46:09
PROMUSDT,prospective,2026-09-09T02:31:00.000,2026-09-09T03:45:00.000,"",14400,2026-09-09T03:46:07
PROMUSDT,prospective,2026-09-09T02:31:00.000,2026-09-09T03:45:00.000,"",14400,2026-09-09T03:46:06
PROMUSDT,prospective,2026-09-09T06:31:00.000,2026-09-09T10:15:00.000,"",14400,2026-09-09T10:16:09
PROMUSDT,prospective,2026-09-09T19:16:00.000,2026-09-09T22:15:00.000,"",14400,2026-09-09T22:16:03
PROMUSDT,prospective,2026-09-09T19:16:00.000,2026-09-09T22:10:00.000,"",14400,2026-09-09T22:10:09
PROMUSDT,prospective,2026-09-10T07:46:00.000,2026-09-10T08:07:00.000,"",14400,2026-09-10T08:07:09
PROMUSDT,prospective,2026-09-10T11:01:00.000,2026-09-10T11:15:00.000,"",14400,2026-09-10T11:16:02
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-06-14T06:46:00.000,2026-06-14T08:53:00.000,funding_schedule_unknown,"",2026-09-10T04:01:11
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-06-14T06:46:00.000,2026-06-14T10:46:00.000,funding_schedule_unknown,"",2026-09-10T02:38:36
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-14T06:46:00.000,2026-06-14T08:53:00.000,funding_schedule_unknown,"",2026-09-10T03:18:12
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-15T11:46:00.000,2026-06-15T12:45:00.000,funding_schedule_unknown,"",2026-09-10T03:18:15
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-06-15T11:46:00.000,2026-06-15T12:45:00.000,funding_schedule_unknown,"",2026-09-10T04:01:15
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-06-15T11:46:00.000,2026-06-15T13:20:00.000,funding_schedule_unknown,"",2026-09-10T02:38:39
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-06-15T20:46:00.000,2026-06-16T00:46:00.000,funding_schedule_unknown,"",2026-09-10T02:38:40
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-06-15T20:46:00.000,2026-06-15T21:05:00.000,funding_schedule_unknown,"",2026-09-10T04:01:16
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-15T20:46:00.000,2026-06-15T21:05:00.000,funding_schedule_unknown,"",2026-09-10T03:18:16
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-15T21:46:00.000,2026-06-15T22:27:00.000,funding_schedule_unknown,"",2026-09-10T03:18:17
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-06-15T21:46:00.000,2026-06-15T22:27:00.000,funding_schedule_unknown,"",2026-09-10T04:01:17
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-06-15T22:46:00.000,2026-06-16T00:01:00.000,funding_schedule_unknown,"",2026-09-10T04:01:17
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-15T22:46:00.000,2026-06-16T00:01:00.000,funding_schedule_unknown,"",2026-09-10T03:18:17
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-06-21T00:46:00.000,2026-06-21T03:07:00.000,funding_schedule_unknown,"",2026-09-10T02:38:54
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-21T11:46:00.000,2026-06-21T12:13:00.000,funding_schedule_unknown,"",2026-09-10T03:18:33
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-06-21T11:46:00.000,2026-06-21T15:46:00.000,funding_schedule_unknown,"",2026-09-10T02:38:56
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-21T12:31:00.000,2026-06-21T13:17:00.000,funding_schedule_unknown,"",2026-09-10T03:18:33
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-24T06:46:00.000,2026-06-24T07:14:00.000,funding_schedule_unknown,"",2026-09-10T03:18:41
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-06-24T06:46:00.000,2026-06-24T07:32:00.000,funding_schedule_unknown,"",2026-09-10T02:39:03
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-06-24T06:46:00.000,2026-06-24T07:14:00.000,funding_schedule_unknown,"",2026-09-10T04:01:42
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-06-24T13:01:00.000,2026-06-24T16:52:00.000,funding_schedule_unknown,"",2026-09-10T02:39:04
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-06-24T13:01:00.000,2026-06-24T15:38:00.000,funding_schedule_unknown,"",2026-09-10T04:01:44
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-24T13:01:00.000,2026-06-24T15:38:00.000,funding_schedule_unknown,"",2026-09-10T03:18:43
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-06-24T16:01:00.000,2026-06-24T16:51:00.000,funding_schedule_unknown,"",2026-09-10T04:01:44
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-06-24T16:01:00.000,2026-06-24T16:51:00.000,funding_schedule_unknown,"",2026-09-10T03:18:43
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-01T19:46:00.000,2026-07-01T23:46:00.000,funding_schedule_unknown,"",2026-09-10T02:39:25
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-01T19:46:00.000,2026-07-01T19:56:00.000,funding_schedule_unknown,"",2026-09-10T03:19:05
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-01T20:16:00.000,2026-07-01T20:20:00.000,funding_schedule_unknown,"",2026-09-10T03:19:05
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-01T20:46:00.000,2026-07-01T21:09:00.000,funding_schedule_unknown,"",2026-09-10T03:19:05
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-02T00:46:00.000,2026-07-02T00:59:00.000,funding_schedule_unknown,"",2026-09-10T03:19:05
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-02T00:46:00.000,2026-07-02T01:09:00.000,funding_schedule_unknown,"",2026-09-10T02:39:25
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-02T09:31:00.000,2026-07-02T10:08:00.000,funding_schedule_unknown,"",2026-09-10T03:19:07
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-02T09:31:00.000,2026-07-02T13:31:00.000,funding_schedule_unknown,"",2026-09-10T02:39:26
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-03T04:31:00.000,2026-07-03T05:49:00.000,funding_schedule_unknown,"",2026-09-10T02:39:28
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-04T02:01:00.000,2026-07-04T06:01:00.000,funding_schedule_unknown,"",2026-09-10T02:39:31
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-04T23:01:00.000,2026-07-05T00:24:00.000,funding_schedule_unknown,"",2026-09-10T02:39:34
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-07T03:01:00.000,2026-07-07T07:01:00.000,funding_schedule_unknown,"",2026-09-10T02:39:40
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-07T03:01:00.000,2026-07-07T03:17:00.000,funding_schedule_unknown,"",2026-09-10T03:19:20
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-07-09T11:31:00.000,2026-07-09T12:33:00.000,funding_schedule_unknown,"",2026-09-10T04:02:31
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-09T11:31:00.000,2026-07-09T15:31:00.000,funding_schedule_unknown,"",2026-09-10T02:39:47
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-09T11:31:00.000,2026-07-09T12:33:00.000,funding_schedule_unknown,"",2026-09-10T03:19:26
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-09T13:01:00.000,2026-07-09T13:33:00.000,funding_schedule_unknown,"",2026-09-10T03:19:26
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-07-09T13:01:00.000,2026-07-09T13:33:00.000,funding_schedule_unknown,"",2026-09-10T04:02:31
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-09T14:31:00.000,2026-07-09T17:52:00.000,funding_schedule_unknown,"",2026-09-10T03:19:27
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-10T14:46:00.000,2026-07-10T18:46:00.000,funding_schedule_unknown,"",2026-09-10T02:39:50
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-15T02:46:00.000,2026-07-15T06:46:00.000,funding_schedule_unknown,"",2026-09-10T02:51:38
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-15T16:31:00.000,2026-07-15T20:31:00.000,funding_schedule_unknown,"",2026-09-10T02:51:40
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-07-15T16:31:00.000,2026-07-15T16:37:00.000,funding_schedule_unknown,"",2026-09-10T04:14:24
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-15T16:31:00.000,2026-07-15T16:37:00.000,funding_schedule_unknown,"",2026-09-10T03:32:22
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-16T20:01:00.000,2026-07-16T23:21:00.000,funding_schedule_unknown,"",2026-09-10T02:51:44
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-16T20:01:00.000,2026-07-16T21:01:00.000,funding_schedule_unknown,"",2026-09-10T03:32:26
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-18T23:16:00.000,2026-07-19T03:16:00.000,funding_schedule_unknown,"",2026-09-10T02:51:50
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-19T01:01:00.000,2026-07-19T01:43:00.000,funding_schedule_unknown,"",2026-09-10T03:32:32
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-19T04:16:00.000,2026-07-19T08:16:00.000,funding_schedule_unknown,"",2026-09-10T02:51:51
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-20T14:16:00.000,2026-07-20T17:57:00.000,funding_schedule_unknown,"",2026-09-10T03:32:38
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-20T14:16:00.000,2026-07-20T18:16:00.000,funding_schedule_unknown,"",2026-09-10T02:51:55
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-21T08:31:00.000,2026-07-21T12:31:00.000,funding_schedule_unknown,"",2026-09-10T02:51:57
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-21T16:46:00.000,2026-07-21T20:46:00.000,funding_schedule_unknown,"",2026-09-10T02:51:58
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-22T01:31:00.000,2026-07-22T05:31:00.000,funding_schedule_unknown,"",2026-09-10T02:52:00
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-24T10:46:00.000,2026-07-24T13:08:00.000,funding_schedule_unknown,"",2026-09-10T02:52:06
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-07-25T06:46:00.000,2026-07-25T09:54:00.000,funding_schedule_unknown,"",2026-09-10T04:14:51
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-25T06:46:00.000,2026-07-25T09:54:00.000,funding_schedule_unknown,"",2026-09-10T03:32:52
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-25T06:46:00.000,2026-07-25T10:46:00.000,funding_schedule_unknown,"",2026-09-10T02:52:09
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-07-25T10:31:00.000,2026-07-25T11:35:00.000,funding_schedule_unknown,"",2026-09-10T03:32:52
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-07-25T10:31:00.000,2026-07-25T11:35:00.000,funding_schedule_unknown,"",2026-09-10T04:14:51
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-07-30T18:31:00.000,2026-07-30T22:31:00.000,funding_schedule_unknown,"",2026-09-10T02:52:24
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-01T15:01:00.000,2026-08-01T16:02:00.000,funding_schedule_unknown,"",2026-09-10T03:33:13
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-01T15:01:00.000,2026-08-01T17:35:00.000,funding_schedule_unknown,"",2026-09-10T02:52:29
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-02T07:46:00.000,2026-08-02T09:46:00.000,funding_schedule_unknown,"",2026-09-10T03:33:16
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-02T07:46:00.000,2026-08-02T11:46:00.000,funding_schedule_unknown,"",2026-09-10T02:52:31
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-02T11:01:00.000,2026-08-02T12:27:00.000,funding_schedule_unknown,"",2026-09-10T03:33:16
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-03T13:16:00.000,2026-08-03T13:37:00.000,funding_schedule_unknown,"",2026-09-10T03:33:20
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-03T13:16:00.000,2026-08-03T17:16:00.000,funding_schedule_unknown,"",2026-09-10T02:52:35
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-04T07:31:00.000,2026-08-04T11:31:00.000,funding_schedule_unknown,"",2026-09-10T02:52:37
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-04T14:31:00.000,2026-08-04T18:31:00.000,funding_schedule_unknown,"",2026-09-10T02:52:38
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-04T14:31:00.000,2026-08-04T16:28:00.000,funding_schedule_unknown,"",2026-09-10T03:33:23
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-04T23:01:00.000,2026-08-05T03:01:00.000,funding_schedule_unknown,"",2026-09-10T02:52:39
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-05T00:16:00.000,2026-08-05T00:32:00.000,funding_schedule_unknown,"",2026-09-10T03:33:25
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-05T18:46:00.000,2026-08-05T20:58:00.000,funding_schedule_unknown,"",2026-09-10T03:33:27
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-05T18:46:00.000,2026-08-05T22:46:00.000,funding_schedule_unknown,"",2026-09-10T02:52:41
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-05T18:46:00.000,2026-08-05T20:58:00.000,funding_schedule_unknown,"",2026-09-10T04:15:24
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-06T01:31:00.000,2026-08-06T02:21:00.000,funding_schedule_unknown,"",2026-09-10T03:33:28
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-06T01:31:00.000,2026-08-06T05:31:00.000,funding_schedule_unknown,"",2026-09-10T02:52:42
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-06T01:31:00.000,2026-08-06T02:21:00.000,funding_schedule_unknown,"",2026-09-10T04:15:25
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-08T14:31:00.000,2026-08-08T18:31:00.000,funding_schedule_unknown,"",2026-09-10T02:52:50
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-08T14:31:00.000,2026-08-08T18:31:00.000,funding_schedule_unknown,"",2026-09-10T03:33:37
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-08T19:16:00.000,2026-08-08T23:16:00.000,"",14400,2026-09-10T02:52:50
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-10T15:31:00.000,2026-08-10T19:31:00.000,"",14400,2026-09-10T02:52:56
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-10T15:31:00.000,2026-08-10T19:31:00.000,"",14400,2026-09-09T19:45:26
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-13T16:46:00.000,2026-08-13T20:46:00.000,"",14400,2026-09-09T19:45:35
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-13T16:46:00.000,2026-08-13T20:46:00.000,"",14400,2026-09-10T03:05:01
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-14T01:31:00.000,2026-08-14T05:31:00.000,"",14400,2026-09-10T03:05:02
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-14T01:31:00.000,2026-08-14T05:31:00.000,"",14400,2026-09-09T19:45:37
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-15T16:01:00.000,2026-08-15T20:01:00.000,"",14400,2026-09-10T03:05:08
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-15T16:01:00.000,2026-08-15T20:01:00.000,"",14400,2026-09-09T19:45:42
SAHARAUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-16T03:01:00.000,2026-08-16T10:11:00.000,"",14400,2026-09-09T15:53:11
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-18T20:31:00.000,2026-08-19T00:31:00.000,"",14400,2026-09-09T19:45:52
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-18T20:31:00.000,2026-08-19T00:31:00.000,"",14400,2026-09-10T03:05:17
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-20T06:16:00.000,2026-08-20T08:14:00.000,"",14400,2026-09-09T19:45:56
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-20T06:16:00.000,2026-08-20T08:14:00.000,"",14400,2026-09-10T03:05:21
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-20T12:46:00.000,2026-08-20T16:46:00.000,"",14400,2026-09-09T19:45:57
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-20T12:46:00.000,2026-08-20T16:46:00.000,"",14400,2026-09-10T03:05:22
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-20T20:16:00.000,2026-08-20T21:37:00.000,"",14400,2026-09-10T03:05:23
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-20T20:16:00.000,2026-08-20T21:37:00.000,"",14400,2026-09-09T19:45:57
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-21T19:46:00.000,2026-08-21T22:36:00.000,"",14400,2026-09-09T19:46:01
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-21T19:46:00.000,2026-08-21T20:22:00.000,"",14400,2026-09-10T04:27:52
SAHARAUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-21T19:46:00.000,2026-08-21T22:04:00.000,"",14400,2026-09-09T19:31:43
SAHARAUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-21T19:46:00.000,2026-08-21T22:04:00.000,"",14400,2026-09-09T20:00:43
SAHARAUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-21T19:46:00.000,2026-08-21T20:22:00.000,"",14400,2026-09-09T20:15:02
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-21T19:46:00.000,2026-08-21T20:22:00.000,"",14400,2026-09-10T03:48:07
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-21T19:46:00.000,2026-08-21T22:36:00.000,"",14400,2026-09-10T03:05:26
SAHARAUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-22T05:16:00.000,2026-08-22T05:17:00.000,"",14400,2026-09-10T04:27:53
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-22T05:16:00.000,2026-08-22T05:17:00.000,"",14400,2026-09-09T19:46:02
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-22T05:16:00.000,2026-08-22T05:17:00.000,"",14400,2026-09-10T03:48:09
SAHARAUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-22T05:16:00.000,2026-08-22T05:17:00.000,"",14400,2026-09-09T19:31:44
SAHARAUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-22T05:16:00.000,2026-08-22T05:17:00.000,"",14400,2026-09-09T20:15:03
SAHARAUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-22T05:16:00.000,2026-08-22T05:17:00.000,"",14400,2026-09-09T20:00:44
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-22T05:16:00.000,2026-08-22T05:17:00.000,"",14400,2026-09-10T03:05:27
SAHARAUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-22T11:01:00.000,2026-08-22T22:03:00.000,"",14400,2026-09-09T15:53:21
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-23T20:16:00.000,2026-08-23T21:12:00.000,"",14400,2026-09-10T03:48:14
SAHARAUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-23T20:16:00.000,2026-08-23T21:29:00.000,"",14400,2026-09-09T20:01:58
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-23T20:16:00.000,2026-08-24T00:16:00.000,"",14400,2026-09-09T19:47:13
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-23T20:16:00.000,2026-08-24T00:16:00.000,"",14400,2026-09-10T03:05:32
SAHARAUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-24T03:01:00.000,2026-08-24T06:41:00.000,"",14400,2026-09-09T15:53:23
SAHARAUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-28T06:01:00.000,2026-08-28T16:18:00.000,"",14400,2026-09-09T15:53:31
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-30T07:31:00.000,2026-08-30T10:51:00.000,"",14400,2026-09-09T19:47:32
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-30T07:31:00.000,2026-08-30T10:51:00.000,"",14400,2026-09-10T03:05:49
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-30T20:01:00.000,2026-08-30T20:43:00.000,"",14400,2026-09-09T19:47:33
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-30T20:01:00.000,2026-08-30T20:43:00.000,"",14400,2026-09-10T03:05:51
SAHARAUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-30T22:01:00.000,2026-08-30T22:46:00.000,"",14400,2026-09-09T15:53:34
SAHARAUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-31T09:46:00.000,2026-08-31T12:12:00.000,"",14400,2026-09-09T20:02:22
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-31T09:46:00.000,2026-08-31T09:54:00.000,"",14400,2026-09-10T03:48:36
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-31T09:46:00.000,2026-08-31T12:46:00.000,"",14400,2026-09-10T03:05:53
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-31T09:46:00.000,2026-08-31T12:46:00.000,"",14400,2026-09-09T19:47:35
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-31T22:46:00.000,2026-09-01T00:55:00.000,"",14400,2026-09-09T19:47:36
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-31T22:46:00.000,2026-09-01T00:55:00.000,"",14400,2026-09-10T03:05:54
SAHARAUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-01T08:46:00.000,2026-09-01T09:03:00.000,"",14400,2026-09-10T03:48:39
SAHARAUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-09-01T08:46:00.000,2026-09-01T12:46:00.000,"",14400,2026-09-10T03:05:56
SAHARAUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-09-01T08:46:00.000,2026-09-01T09:06:00.000,"",14400,2026-09-09T20:02:25
SAHARAUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-09-01T08:46:00.000,2026-09-01T12:46:00.000,"",14400,2026-09-09T19:47:38
