mean_reversion_h1 v1,2026-09-01,SAHARAUSDT,-1.0992005682,-0.95856856342510483831
mean_reversion_h1 v1,2026-09-01,ZECUSDT,1.7244687866,1.8738445688636604
mean_reversion_h1 v1,2026-09-01,ZECUSDT,-1.0749639138,-0.96902446223611692576
mean_reversion_h1 v1,2026-09-02,DASHUSDT,-1.0633498931,-0.97370754789415163431
mean_reversion_h1 v1,2026-09-03,UNIUSDT,1.2877618497,1.3824518966301883
mean_reversion_h1 v1,2026-09-04,ARBUSDT,1.4554228532,1.5273783454130999
mean_reversion_h1 v1,2026-09-04,BNBUSDT,1.2610853412,1.4928641449126343
mean_reversion_h1 v1,2026-09-04,BTCUSDT,-1.1497222220,-0.93543252997682649192
mean_reversion_h1 v1,2026-09-04,BTCUSDT,0.2174168463,0.45918047835735222542
mean_reversion_h1 v1,2026-09-04,DOGEUSDT,1.1448351316,1.3104083351500358
mean_reversion_h1 v1,2026-09-04,ETHUSDT,-0.2808195854,-0.10705545349798298867
mean_reversion_h1 v1,2026-09-04,LINKUSDT,0.4457877793,0.59328135445089045954
mean_reversion_h1 v1,2026-09-04,LINKUSDT,-1.0921160045,-0.96011033524865484094
mean_reversion_h1 v1,2026-09-04,SAHARAUSDT,1.5306530394,1.6802215788514606
mean_reversion_h1 v1,2026-09-04,SOLUSDT,-1.1149834228,-0.95031421044737480141
mean_reversion_h1 v1,2026-09-04,SUIUSDT,1.4131982018,1.5493462376832368
mean_reversion_h1 v1,2026-09-04,SUIUSDT,-1.0998215052,-0.95968343230192903897
mean_reversion_h1 v1,2026-09-04,TAOUSDT,1.3405520231,1.4779710786568757
mean_reversion_h1 v1,2026-09-04,TAOUSDT,-1.0891960289,-0.96136121741744609219
mean_reversion_h1 v1,2026-09-04,UNIUSDT,1.2755718500,1.3516922175901665
mean_reversion_h1 v1,2026-09-04,XRPUSDT,-1.0980380776,-0.95757339092756357606
mean_reversion_h1 v1,2026-09-04,XRPUSDT,0.1364638255,0.27374586207621334656
mean_reversion_h1 v1,2026-09-05,NEARUSDT,1.4186321711,1.5112841864888859
mean_reversion_h1 v1,2026-09-05,SAHARAUSDT,1.3126378174,1.45646541881518086968
mean_reversion_h1 v1,2026-09-06,ARBUSDT,-1.0340173076,-0.98470758491430910674
mean_reversion_h1 v1,2026-09-06,BNBUSDT,1.0091080485,1.2611706524841282
mean_reversion_h1 v1,2026-09-06,BNBUSDT,-1.1866129253,-0.91962899987219656164
