C2,pai,2026-09-05,XRPUSDT,2026-09-05 17:15:00+00,0,-0.5081252840,-0.257009
C2,pai,2026-09-05,DOGEUSDT,2026-09-05 18:00:00+00,0,-1.0557542061,-0.975687
C2,pai,2026-09-06,SOLUSDT,2026-09-06 02:00:00+00,0,1.4260454672,1.607353
C2,pai,2026-09-06,DOGEUSDT,2026-09-06 03:45:00+00,0,-0.7686500352,-0.643910
C2,pai,2026-09-06,XRPUSDT,2026-09-06 03:45:00+00,0,-0.8344596381,-0.657837
H1,pai,2026-08-12,DOGEUSDT,2026-08-12 07:15:00+00,0,-0.0211680719,0.132824
H1,pai,2026-08-20,DOGEUSDT,2026-08-20 03:45:00+00,0,0.0465012697,0.146398
H1,pai,2026-08-20,SOLUSDT,2026-08-20 03:45:00+00,0,0.6177561195,0.713597
H1,pai,2026-08-20,XRPUSDT,2026-08-20 03:45:00+00,0,0.6110538303,0.702256
H1,pai,2026-08-20,ETHUSDT,2026-08-20 13:45:00+00,1,1.0985634638,1.179878
H1,pai,2026-08-20,SOLUSDT,2026-08-20 13:45:00+00,1,0.3545157320,0.459600
H1,pai,2026-08-20,XRPUSDT,2026-08-20 19:30:00+00,0,0.8880306293,0.942474
H1,pai,2026-08-20,ETHUSDT,2026-08-20 21:00:00+00,0,0.4351506354,0.547404
H1,pai,2026-08-21,ETHUSDT,2026-08-21 11:45:00+00,0,0.3677197927,0.457194
H1,pai,2026-08-21,SOLUSDT,2026-08-21 11:45:00+00,0,0.4518129659,0.542464
H1,pai,2026-08-21,DOGEUSDT,2026-08-21 12:00:00+00,1,0.3993507958,0.473435
H1,filha_extra,2026-08-21,ETHUSDT,2026-08-21 12:30:00+00,1,0.3887338019,0.484398
H1,pai,2026-08-21,XRPUSDT,2026-08-21 18:00:00+00,0,0.2676012644,0.319435
H1,pai,2026-08-21,SOLUSDT,2026-08-21 20:00:00+00,0,1.6494139660,1.755962
H1,pai,2026-08-22,DOGEUSDT,2026-08-22 05:30:00+00,0,0.7155182612,0.791770
H1,pai,2026-08-22,ETHUSDT,2026-08-22 05:30:00+00,0,-0.2076740534,-0.095035
H1,pai,2026-08-22,XRPUSDT,2026-08-22 08:45:00+00,0,0.0438523547,0.073471
H1,pai,2026-08-22,DOGEUSDT,2026-08-22 10:30:00+00,0,0.2987125612,0.335287
H1,pai,2026-08-22,SOLUSDT,2026-08-22 10:30:00+00,0,0.3417148949,0.392512
H1,pai,2026-08-23,SOLUSDT,2026-08-23 20:15:00+00,0,-0.0619579791,0.026606
H1,pai,2026-08-23,XRPUSDT,2026-08-23 20:15:00+00,0,0.1468051557,0.210903
H1,pai,2026-08-24,ETHUSDT,2026-08-24 03:45:00+00,0,0.2142285776,0.315671
H1,pai,2026-08-24,ETHUSDT,2026-08-24 17:15:00+00,0,0.2153579152,0.334806
H1,pai,2026-08-25,XRPUSDT,2026-08-25 07:00:00+00,0,-0.5707931551,-0.496926
H1,pai,2026-08-25,SOLUSDT,2026-08-25 08:15:00+00,0,-0.7550820302,-0.685567
H1,pai,2026-08-25,DOGEUSDT,2026-08-25 09:15:00+00,0,-0.8880492271,-0.812953
H1,pai,2026-08-27,ETHUSDT,2026-08-27 04:45:00+00,0,1.2507502775,1.413235
H1,pai,2026-08-27,XRPUSDT,2026-08-27 05:00:00+00,0,0.9899091175,1.091106
H1,pai,2026-08-27,DOGEUSDT,2026-08-27 05:45:00+00,0,1.3172215678,1.434458
H1,pai,2026-08-27,DOGEUSDT,2026-08-27 13:15:00+00,1,0.9323334077,1.030474
H1,pai,2026-08-27,ETHUSDT,2026-08-27 13:15:00+00,1,0.6661150946,0.795822
H1,pai,2026-08-27,XRPUSDT,2026-08-27 18:30:00+00,0,0.0916216818,0.182777
H1,pai,2026-08-27,DOGEUSDT,2026-08-27 18:45:00+00,0,0.3483020361,0.452439
H1,pai,2026-08-27,ETHUSDT,2026-08-27 18:45:00+00,0,0.2817438351,0.419321
H1,pai,2026-08-28,DOGEUSDT,2026-08-28 02:45:00+00,0,0.0396296084,0.168574
H1,pai,2026-08-28,ETHUSDT,2026-08-28 02:45:00+00,0,0.0556893200,0.214999
H1,pai,2026-08-28,SOLUSDT,2026-08-28 02:45:00+00,0,0.1872857939,0.275366
H1,pai,2026-08-28,XRPUSDT,2026-08-28 02:45:00+00,0,-0.4189482012,-0.305584
H1,pai,2026-08-31,XRPUSDT,2026-08-31 22:45:00+00,0,-0.5167025035,-0.395827
H1,pai,2026-08-31,DOGEUSDT,2026-08-31 23:00:00+00,0,-0.2263490803,-0.042328
H1,pai,2026-08-31,SOLUSDT,2026-08-31 23:15:00+00,0,0.1215614970,0.249425
H1,pai,2026-09-02,DOGEUSDT,2026-09-02 19:45:00+00,0,0.0769092707,0.219716
H1,pai,2026-09-03,SOLUSDT,2026-09-03 09:45:00+00,0,0.7476478259,0.874869
H1,pai,2026-09-03,DOGEUSDT,2026-09-03 20:45:00+00,0,-0.7298687234,-0.627125
H1,pai,2026-09-03,ETHUSDT,2026-09-03 22:45:00+00,0,-0.1339729638,0.006436
H1,pai,2026-09-03,SOLUSDT,2026-09-03 22:45:00+00,0,-0.5067433701,-0.387728
H1,pai,2026-09-03,XRPUSDT,2026-09-03 22:45:00+00,0,-0.5106155363,-0.412648
H1,pai,2026-09-04,DOGEUSDT,2026-09-04 02:45:00+00,0,-0.0398911922,0.068789
H1,pai,2026-09-05,DOGEUSDT,2026-09-05 23:00:00+00,0,0.3728405981,0.473901
H1,pai,2026-09-06,SOLUSDT,2026-09-06 08:45:00+00,0,1.2570625170,1.412418
H1,pai,2026-09-06,DOGEUSDT,2026-09-06 09:45:00+00,0,-0.2338856116,-0.146331
H1,pai,2026-09-06,SOLUSDT,2026-09-06 14:45:00+00,1,-1.1187153245,-0.948716
H1,pai,2026-09-06,SOLUSDT,2026-09-06 16:15:00+00,0,-0.3280719853,-0.197663
H1,pai,2026-09-06,SOLUSDT,2026-09-06 22:30:00+00,0,0.0954288615,0.239246
H1,pai,2026-09-07,DOGEUSDT,2026-09-07 02:15:00+00,0,0.1438411586,0.262006
H2,pai,2026-08-18,SOLUSDT,2026-08-18 15:30:00+00,0,-0.4230422623,-0.228589
H2,pai,2026-08-19,SOLUSDT,2026-08-19 13:30:00+00,1,-0.4095215644,-0.224279
H2,pai,2026-08-19,SOLUSDT,2026-08-19 14:45:00+00,1,1.6046562230,1.773253
H2,pai,2026-08-19,ETHUSDT,2026-08-19 15:00:00+00,0,1.4715736216,1.615914
H2,pai,2026-08-19,XRPUSDT,2026-08-19 15:00:00+00,0,2.0506804566,2.234982
H2,pai,2026-08-19,DOGEUSDT,2026-08-19 15:15:00+00,0,1.4857571030,1.644263
H2,pai,2026-08-19,ETHUSDT,2026-08-19 16:15:00+00,0,-0.3132438201,-0.252329
H2,pai,2026-08-19,ETHUSDT,2026-08-19 20:00:00+00,0,1.7605494367,1.858579
H2,pai,2026-08-19,XRPUSDT,2026-08-19 20:15:00+00,0,1.6163236514,1.721476
H2,pai,2026-08-19,DOGEUSDT,2026-08-19 21:00:00+00,0,0.8692868331,0.990838
H2,pai,2026-08-19,SOLUSDT,2026-08-19 21:00:00+00,0,1.7288619743,1.831392
H2,pai,2026-08-20,SOLUSDT,2026-08-20 06:30:00+00,0,1.7880530666,1.939566
H2,pai,2026-08-20,DOGEUSDT,2026-08-20 08:15:00+00,0,0.3583893583,0.500233
H2,pai,2026-08-20,ETHUSDT,2026-08-20 08:15:00+00,0,-0.1951627157,-0.049607
H2,pai,2026-08-20,XRPUSDT,2026-08-20 08:15:00+00,0,2.1233882571,2.260760
H2,pai,2026-08-20,XRPUSDT,2026-08-20 11:45:00+00,0,1.4522451035,1.524188
H2,filha_extra,2026-08-20,XRPUSDT,2026-08-20 12:00:00+00,1,-0.4350564994,-0.357894
H2,pai,2026-08-20,DOGEUSDT,2026-08-20 13:30:00+00,1,-0.1344107851,0.000000
H2,filha_extra,2026-08-20,XRPUSDT,2026-08-20 13:30:00+00,1,2.3240694889,2.410429
H2,pai,2026-08-20,DOGEUSDT,2026-08-20 14:15:00+00,1,-0.2315435840,-0.130264
H2,pai,2026-08-20,DOGEUSDT,2026-08-20 15:00:00+00,0,1.9331958846,2.033277
H2,pai,2026-08-20,XRPUSDT,2026-08-20 15:15:00+00,0,-0.7194778649,-0.659619
H2,pai,2026-08-20,ETHUSDT,2026-08-20 15:30:00+00,0,-0.3322931230,-0.246409
H2,pai,2026-08-20,ETHUSDT,2026-08-20 16:45:00+00,0,-0.4135420037,-0.327746
H2,pai,2026-08-21,DOGEUSDT,2026-08-21 00:30:00+00,0,0.3698373691,0.455175
H2,pai,2026-08-21,SOLUSDT,2026-08-21 00:30:00+00,0,-0.4533950965,-0.304405
H2,pai,2026-08-21,ETHUSDT,2026-08-21 01:30:00+00,0,-0.2385913743,-0.123883
H2,pai,2026-08-21,SOLUSDT,2026-08-21 02:00:00+00,0,0.9298691377,1.052321
H2,pai,2026-08-21,XRPUSDT,2026-08-21 02:00:00+00,0,-0.1598912349,-0.087291
H2,pai,2026-08-21,DOGEUSDT,2026-08-21 06:30:00+00,0,0.2548042873,0.349220
H2,pai,2026-08-21,XRPUSDT,2026-08-21 08:15:00+00,0,1.5790639233,1.637557
H2,pai,2026-08-21,ETHUSDT,2026-08-21 08:30:00+00,0,-0.4053440151,-0.302264
H2,pai,2026-08-21,SOLUSDT,2026-08-21 08:30:00+00,0,-0.5469341468,-0.458265
H2,pai,2026-08-21,ETHUSDT,2026-08-21 17:15:00+00,0,0.6676888633,0.770352
H2,pai,2026-08-21,DOGEUSDT,2026-08-21 20:45:00+00,0,1.9334066346,2.006597
H2,pai,2026-08-21,SOLUSDT,2026-08-21 21:30:00+00,0,0.5592410926,0.661535
H2,pai,2026-08-21,XRPUSDT,2026-08-21 22:15:00+00,0,1.6094479317,1.672825
H2,pai,2026-08-21,DOGEUSDT,2026-08-21 22:45:00+00,0,-0.2805109294,-0.232717
H2,pai,2026-08-22,SOLUSDT,2026-08-22 02:45:00+00,0,2.0785401191,2.169227
H2,pai,2026-08-22,DOGEUSDT,2026-08-22 03:30:00+00,0,-1.0347919141,-0.984667
H2,pai,2026-08-22,XRPUSDT,2026-08-22 03:30:00+00,0,-1.0250388807,-0.988845
H2,pai,2026-08-22,DOGEUSDT,2026-08-22 17:30:00+00,0,0.2105167749,0.263798
H2,pai,2026-08-22,ETHUSDT,2026-08-22 20:00:00+00,0,-0.4473705803,-0.270396
H2,pai,2026-08-23,SOLUSDT,2026-08-23 00:45:00+00,0,-0.7821350407,-0.721401
H2,pai,2026-08-23,ETHUSDT,2026-08-23 08:45:00+00,0,-0.3354768386,-0.213415
H2,pai,2026-08-23,DOGEUSDT,2026-08-23 10:30:00+00,0,0.8685867439,0.949684
H2,pai,2026-08-23,ETHUSDT,2026-08-23 11:30:00+00,0,-1.1042719772,-0.954903
H2,pai,2026-08-23,SOLUSDT,2026-08-23 11:30:00+00,0,0.5616255453,0.666248
H2,pai,2026-08-23,XRPUSDT,2026-08-23 11:30:00+00,0,-0.1347367795,-0.070753
H2,filha_extra,2026-08-23,DOGEUSDT,2026-08-23 13:30:00+00,1,-1.0614861645,-0.973232
H2,filha_extra,2026-08-23,ETHUSDT,2026-08-23 13:30:00+00,1,-1.0928180959,-0.959810
H2,filha_extra,2026-08-23,SOLUSDT,2026-08-23 13:30:00+00,1,-1.0822419911,-0.964340
H2,pai,2026-08-23,XRPUSDT,2026-08-23 13:30:00+00,1,-1.0447517013,-0.980401
H2,pai,2026-08-23,ETHUSDT,2026-08-23 21:15:00+00,0,-0.6487887460,-0.509409
