versao,dia,mercado,janela,barra,rotulo,r_exf,r_net,atr_pct,risco_pct
mean_reversion v18,2026-06-16,ETHUSDT,J1,2026-06-16T14:45:00Z,UNKNOWN,0.259489,0.257812,0.01072351844687610061561418953,0.018826
mean_reversion v18,2026-06-17,ETHUSDT,J1,2026-06-17T00:00:00Z,UNKNOWN,-0.120311,-0.120311,0.009209807948041457395488029509,0.014994
mean_reversion v18,2026-06-17,PROMUSDT,J1,2026-06-17T06:15:00Z,UNKNOWN,0.527766,0.525360,0.01357908814744305596886311587,0.020974
mean_reversion v18,2026-06-17,ARBUSDT,J1,2026-06-17T09:00:00Z,UNKNOWN,-0.242177,-0.242177,0.01410385122033019687635398269,0.022533
mean_reversion v18,2026-06-18,PROMUSDT,J1,2026-06-18T05:30:00Z,UNKNOWN,0.262346,0.260726,0.01980466712956145505461149117,0.031214
mean_reversion v18,2026-06-19,LINKUSDT,J1,2026-06-19T03:30:00Z,UNKNOWN,-0.364595,-0.364595,0.0102291688313659500729507994,0.014840
mean_reversion v18,2026-06-19,UNIUSDT,J1,2026-06-19T03:30:00Z,UNKNOWN,-0.210739,-0.210739,0.02218325575239754237378114153,0.032618
mean_reversion v18,2026-06-19,ARBUSDT,J1,2026-06-19T04:00:00Z,UNKNOWN,-1.066273,-1.066273,0.01517607485150111866658382175,0.020807
mean_reversion v18,2026-06-20,NEARUSDT,J1,2026-06-20T07:30:00Z,UNKNOWN,-0.630195,-0.629272,0.01412822686935945527596699399,0.022313
mean_reversion v18,2026-06-20,TAOUSDT,J1,2026-06-20T11:30:00Z,UNKNOWN,0.556114,0.555684,0.01333003964959985985130959416,0.020382
mean_reversion v18,2026-06-20,ARBUSDT,J1,2026-06-20T11:45:00Z,UNKNOWN,-1.085785,-1.085785,0.01072583026455047071913737726,0.016129
mean_reversion v18,2026-06-20,SOLUSDT,J1,2026-06-20T13:45:00Z,UNKNOWN,1.223950,1.223950,0.008871925702736049639332659362,0.014386
mean_reversion v18,2026-06-20,DASHUSDT,J1,2026-06-20T13:45:00Z,UNKNOWN,-0.080114,-0.084180,0.01496143765192179311176533238,0.024949
mean_reversion v18,2026-06-20,UNIUSDT,J1,2026-06-20T13:45:00Z,UNKNOWN,-0.053929,-0.054255,0.01177598733766696408411465495,0.018501
mean_reversion v18,2026-06-20,ZECUSDT,J1,2026-06-20T13:45:00Z,UNKNOWN,1.255920,1.255920,0.01481850660509824612578405432,0.024280
mean_reversion v18,2026-06-20,PROMUSDT,J1,2026-06-20T18:30:00Z,UNKNOWN,0.432454,0.431087,0.02313497017574611018134522276,0.036361
mean_reversion v18,2026-06-21,ARBUSDT,J1,2026-06-21T03:00:00Z,UNKNOWN,-0.465662,-0.465662,0.009578650141728376272910383287,0.014018
mean_reversion v18,2026-06-21,NEARUSDT,J1,2026-06-21T03:00:00Z,UNKNOWN,1.281896,1.281896,0.01363612206932161412137876318,0.019239
mean_reversion v18,2026-06-21,TAOUSDT,J1,2026-06-21T09:15:00Z,LOW_VOLATILITY,0.049991,0.047768,0.01445473101558478086691398978,0.022173
mean_reversion v18,2026-06-21,SAHARAUSDT,J1,2026-06-21T11:45:00Z,LOW_VOLATILITY,0.052230,0.083919,0.01231473841708810084728545992,0.019877
mean_reversion v18,2026-06-21,SOLUSDT,J1,2026-06-21T12:30:00Z,LOW_VOLATILITY,0.766133,0.765620,0.009298346725907583401285065221,0.014702
mean_reversion v18,2026-06-22,XRPUSDT,J1,2026-06-22T16:15:00Z,HIGH_VOLATILITY,-0.478554,-0.478554,0.009460806049053813288073042305,0.014439
mean_reversion v18,2026-06-22,ZECUSDT,J1,2026-06-22T16:15:00Z,HIGH_VOLATILITY,-0.140706,-0.140706,0.01486994908866984056943057896,0.022084
mean_reversion v18,2026-06-22,ARBUSDT,J1,2026-06-22T16:15:00Z,HIGH_VOLATILITY,-0.519156,-0.519156,0.0128078582289328341464254592,0.018659
mean_reversion v18,2026-06-22,LINKUSDT,J1,2026-06-22T16:15:00Z,HIGH_VOLATILITY,-0.476068,-0.476068,0.009972544397481466790687712881,0.014206
mean_reversion v18,2026-06-22,ETHUSDT,J1,2026-06-22T16:15:00Z,HIGH_VOLATILITY,-0.306055,-0.306055,0.008810619801654948503926766069,0.012888
mean_reversion v18,2026-06-22,SUIUSDT,J1,2026-06-22T16:30:00Z,HIGH_VOLATILITY,0.246911,0.246911,0.01362606258368621611414963376,0.021100
mean_reversion v18,2026-06-22,UNIUSDT,J1,2026-06-22T17:00:00Z,HIGH_VOLATILITY,-0.566852,-0.566852,0.01466366546633240322089197185,0.023225
mean_reversion v18,2026-06-24,PROMUSDT,J1,2026-06-24T01:30:00Z,BTC_BEAR,-0.005048,,0.01192791649418360801653980023,0.018515
mean_reversion v18,2026-06-24,UNIUSDT,J1,2026-06-24T03:30:00Z,BTC_BEAR,-0.133473,-0.133473,0.01188144229352937562562839566,0.020125
mean_reversion v18,2026-06-24,TAOUSDT,J1,2026-06-24T03:30:00Z,BTC_BEAR,1.263160,,0.01219878407208051611134982114,0.019565
mean_reversion v18,2026-06-24,SOLUSDT,J1,2026-06-24T03:30:00Z,BTC_BEAR,0.009998,0.009998,0.009445776564741314843379080465,0.015916
mean_reversion v18,2026-06-24,DOGEUSDT,J1,2026-06-24T04:45:00Z,BTC_BEAR,0.039897,0.043687,0.008069840449119761087761786539,0.013358
mean_reversion v18,2026-06-24,DASHUSDT,J1,2026-06-24T05:45:00Z,BTC_BEAR,-0.101297,-0.104019,0.0164531987647505881797550898,0.025265
mean_reversion v18,2026-06-24,SOLUSDT,J1,2026-06-24T08:15:00Z,BTC_BEAR,0.287299,0.287299,0.008193030589314291108053043997,0.012597
mean_reversion v18,2026-06-24,TAOUSDT,J1,2026-06-24T10:45:00Z,BTC_BEAR,-1.078830,-1.079340,0.01142747098554238140384495209,0.017534
mean_reversion v18,2026-06-24,PROMUSDT,J1,2026-06-24T17:00:00Z,HIGH_VOLATILITY,0.487315,0.485408,0.01660036698844582432975803561,0.026392
mean_reversion v18,2026-06-25,PROMUSDT,J1,2026-06-25T01:00:00Z,HIGH_VOLATILITY,0.026716,0.024964,0.01855666455367247417945383532,0.028418
mean_reversion v18,2026-06-25,ZECUSDT,J1,2026-06-25T03:00:00Z,HIGH_VOLATILITY,0.168585,0.168585,0.02003823764117543829956135441,0.031179
mean_reversion v18,2026-06-25,NEARUSDT,J1,2026-06-25T04:00:00Z,HIGH_VOLATILITY,0.510086,0.510133,0.0141305936003364949750153652,0.022287
mean_reversion v18,2026-06-25,NEARUSDT,J1,2026-06-25T09:30:00Z,HIGH_VOLATILITY,-1.066358,-1.066358,0.01409676662869484281733041269,0.020781
mean_reversion v18,2026-06-25,BNBUSDT,J1,2026-06-25T09:45:00Z,HIGH_VOLATILITY,-1.109180,-1.109180,0.008218743716747743615710667005,0.012704
mean_reversion v18,2026-06-25,DOGEUSDT,J1,2026-06-25T09:45:00Z,HIGH_VOLATILITY,-1.078090,-1.078090,0.01155980540277842895274603163,0.017698
mean_reversion v18,2026-06-25,LINKUSDT,J1,2026-06-25T09:45:00Z,HIGH_VOLATILITY,-1.078704,-1.078704,0.01155592143944515304412156043,0.017562
mean_reversion v18,2026-06-25,SOLUSDT,J1,2026-06-25T10:15:00Z,HIGH_VOLATILITY,-1.065395,-1.065395,0.01337465679498957019759286329,0.021082
mean_reversion v18,2026-06-25,PROMUSDT,J1,2026-06-25T10:15:00Z,HIGH_VOLATILITY,-1.061513,-1.063766,0.01512110341117841328944264417,0.022392
mean_reversion v18,2026-06-26,BNBUSDT,J1,2026-06-26T01:45:00Z,HIGH_VOLATILITY,0.083524,0.083524,0.009552620806488034878994697949,0.015238
mean_reversion v18,2026-06-26,ZECUSDT,J1,2026-06-26T02:45:00Z,HIGH_VOLATILITY,0.578585,0.578585,0.02025864826213633280244413634,0.029844
mean_reversion v18,2026-06-26,SOLUSDT,J1,2026-06-26T12:00:00Z,HIGH_VOLATILITY,1.324099,1.324099,0.01846072732727382686434737447,0.029124
mean_reversion v18,2026-06-26,PROMUSDT,J1,2026-06-26T12:00:00Z,HIGH_VOLATILITY,1.028821,1.026324,0.01379293760278121865884308702,0.020376
mean_reversion v18,2026-06-26,ETHUSDT,J1,2026-06-26T21:00:00Z,HIGH_VOLATILITY,0.083489,0.082615,0.01353922845715352358190149825,0.020772
mean_reversion v18,2026-06-26,ARBUSDT,J1,2026-06-26T21:15:00Z,HIGH_VOLATILITY,0.329160,0.325860,0.0166579943952924709958526637,0.024424
mean_reversion v18,2026-06-26,NEARUSDT,J1,2026-06-26T21:15:00Z,HIGH_VOLATILITY,0.143101,0.139622,0.02125688259489038854016846551,0.028979
mean_reversion v18,2026-06-26,XRPUSDT,J1,2026-06-26T21:15:00Z,HIGH_VOLATILITY,0.233070,0.239151,0.01272664226716258800265211761,0.018583
mean_reversion v18,2026-06-26,LINKUSDT,J1,2026-06-26T21:15:00Z,HIGH_VOLATILITY,0.171872,0.168901,0.01323619598101345003916227262,0.020187
mean_reversion v18,2026-06-26,UNIUSDT,J1,2026-06-26T21:15:00Z,HIGH_VOLATILITY,-0.407001,-0.409661,0.01799998368385654645552163516,0.027264
mean_reversion v18,2026-06-26,PROMUSDT,J1,2026-06-26T22:30:00Z,HIGH_VOLATILITY,0.321445,0.318828,0.01171330451382983621378929736,0.019079
mean_reversion v18,2026-06-26,DASHUSDT,J1,2026-06-26T23:00:00Z,HIGH_VOLATILITY,-0.228986,-0.232269,0.01923143682078804259578397987,0.030276
mean_reversion v18,2026-06-27,ZECUSDT,J1,2026-06-27T01:45:00Z,HIGH_VOLATILITY,-0.402699,-0.402699,0.02043123245241687280642494556,0.030938
mean_reversion v18,2026-06-27,UNIUSDT,J1,2026-06-27T02:00:00Z,HIGH_VOLATILITY,0.016068,0.016068,0.01598605918511028596084333709,0.023899
mean_reversion v18,2026-06-27,PROMUSDT,J1,2026-06-27T05:45:00Z,HIGH_VOLATILITY,-0.071694,-0.074979,0.009757874198828838016704682226,0.015254
mean_reversion v18,2026-06-27,NEARUSDT,J1,2026-06-27T06:30:00Z,HIGH_VOLATILITY,-0.131233,-0.134834,0.01628852140385607191587843752,0.027882
mean_reversion v18,2026-06-27,ZECUSDT,J1,2026-06-27T06:30:00Z,HIGH_VOLATILITY,-0.174831,-0.178407,0.01677418166275371650297256942,0.027979
mean_reversion v18,2026-06-27,XRPUSDT,J1,2026-06-27T09:30:00Z,BTC_BEAR,0.238834,0.238834,0.00939755025422505657167355763,0.014613
mean_reversion v18,2026-06-27,DOGEUSDT,J1,2026-06-27T09:30:00Z,BTC_BEAR,0.164228,0.164228,0.009135004563728550531589814635,0.014461
mean_reversion v18,2026-06-27,SUIUSDT,J1,2026-06-27T09:45:00Z,BTC_BEAR,0.436043,0.436043,0.01183990193713622778444467069,0.019652
mean_reversion v18,2026-06-27,ARBUSDT,J1,2026-06-27T10:00:00Z,BTC_BEAR,0.559674,0.559674,0.01213836075314578539081695737,0.019456
mean_reversion v18,2026-06-27,LINKUSDT,J1,2026-06-27T11:45:00Z,BTC_BEAR,0.673600,0.673600,0.008707793727660233255957747359,0.015578
mean_reversion v18,2026-06-27,PROMUSDT,J1,2026-06-27T17:15:00Z,BTC_BEAR,-1.121750,-1.122525,0.008370086293176512914497160673,0.011403
mean_reversion v18,2026-06-27,TAOUSDT,J1,2026-06-27T17:45:00Z,BTC_BEAR,-1.111648,-1.111648,0.008407283396457088749954468759,0.012426
mean_reversion v18,2026-06-27,SOLUSDT,J1,2026-06-27T17:45:00Z,BTC_BEAR,-1.104801,-1.104801,0.008741563563088381697861386414,0.013230
mean_reversion v18,2026-06-27,NEARUSDT,J1,2026-06-27T20:00:00Z,BTC_BEAR,0.172628,0.176654,0.01641703922466667803829933524,0.025735
mean_reversion v18,2026-06-28,NEARUSDT,J1,2026-06-28T05:45:00Z,LOW_VOLATILITY,0.045157,0.046225,0.01708186460482127196170020576,0.026262
mean_reversion v18,2026-06-28,SOLUSDT,J1,2026-06-28T17:00:00Z,LOW_VOLATILITY,-1.092814,-1.092814,0.009185602789670503998748920554,0.014921
mean_reversion v18,2026-06-29,ARBUSDT,J1,2026-06-29T23:45:00Z,BTC_BEAR,-0.394708,-0.398959,0.01460400651017426264130906344,0.023532
mean_reversion v18,2026-06-29,SUIUSDT,J1,2026-06-29T23:45:00Z,BTC_BEAR,-0.624679,-0.628939,0.01186404932501365819533220694,0.023408
mean_reversion v18,2026-06-29,LINKUSDT,J1,2026-06-29T23:45:00Z,BTC_BEAR,-0.735060,-0.739472,0.01022436704432327291179741004,0.016523
mean_reversion v18,2026-06-29,ETHUSDT,J1,2026-06-29T23:45:00Z,BTC_BEAR,-0.916000,-0.918656,0.01046332879732041177519550758,0.016901
mean_reversion v18,2026-06-29,DOGEUSDT,J1,2026-06-29T23:45:00Z,BTC_BEAR,-0.779980,-0.780894,0.01065171201198952168115516683,0.017396
mean_reversion v18,2026-06-29,XRPUSDT,J1,2026-06-29T23:45:00Z,BTC_BEAR,-0.620863,-0.618996,0.01033721347068639548014694021,0.017042
mean_reversion v18,2026-06-30,SOLUSDT,J1,2026-06-30T00:00:00Z,BTC_BEAR,-0.676362,-0.676362,0.01441556059552131326675499882,0.022210
mean_reversion v18,2026-06-30,ZECUSDT,J1,2026-06-30T02:00:00Z,BTC_BEAR,0.282620,0.282620,0.01687867746515299367283173388,0.023134
mean_reversion v18,2026-06-30,SUIUSDT,J1,2026-06-30T21:30:00Z,BTC_BEAR,-1.081389,-1.087258,0.01015353825191652270867525866,0.016990
mean_reversion v18,2026-07-01,DOGEUSDT,J1,2026-07-01T01:00:00Z,BTC_BEAR,-1.093307,-1.093307,0.009409426398941665444420592232,0.014843
mean_reversion v18,2026-07-01,UNIUSDT,J1,2026-07-01T06:45:00Z,BTC_BEAR,-1.086919,-1.093146,0.0110495777929584729822784006,0.015921
mean_reversion v18,2026-07-01,ETHUSDT,J1,2026-07-01T06:45:00Z,BTC_BEAR,-0.290491,-0.294633,0.008430509466381098499452599608,0.012879
mean_reversion v18,2026-07-01,ARBUSDT,J1,2026-07-01T07:00:00Z,BTC_BEAR,0.319164,0.313866,0.01199518344715263222175778712,0.018965
mean_reversion v18,2026-07-01,ZECUSDT,J1,2026-07-01T07:00:00Z,BTC_BEAR,-0.410960,-0.414774,0.01758960823371158081239031397,0.026187
mean_reversion v18,2026-07-01,SUIUSDT,J1,2026-07-01T07:00:00Z,BTC_BEAR,-0.085333,-0.088944,0.01195321071160213243170901327,0.018378
mean_reversion v18,2026-07-01,SOLUSDT,J1,2026-07-01T07:00:00Z,BTC_BEAR,0.277891,0.272703,0.01236903411761890195175425605,0.019406
mean_reversion v18,2026-07-01,XRPUSDT,J1,2026-07-01T07:00:00Z,BTC_BEAR,-0.309071,-0.309435,0.008242036361959254108589776999,0.012671
mean_reversion v18,2026-07-01,ZECUSDT,J1,2026-07-01T18:45:00Z,BTC_BEAR,0.932066,0.932066,0.01629490764307137687204287764,0.024776
mean_reversion v18,2026-07-01,PROMUSDT,J1,2026-07-01T18:45:00Z,BTC_BEAR,0.641805,0.638835,0.01077475732790935705162925181,0.016811
mean_reversion v18,2026-07-01,TAOUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,-0.420523,-0.419820,0.01394014236064112398922983017,0.021326
mean_reversion v18,2026-07-01,DASHUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,1.336543,1.336543,0.01149481207527754360377981049,0.017890
mean_reversion v18,2026-07-01,DOGEUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,-0.828539,-0.828557,0.009598176749976264660455960168,0.015020
mean_reversion v18,2026-07-01,ETHUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,-0.721032,-0.722320,0.009555262341127063923743496927,0.015150
mean_reversion v18,2026-07-01,BTCUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,1.248015,1.248015,0.008048119382070232192125028743,0.012797
mean_reversion v18,2026-07-01,SOLUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,0.056961,0.055587,0.01269294528412025155663926282,0.019662
mean_reversion v18,2026-07-01,XRPUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,-0.959670,-0.958472,0.008051503364441230385031734681,0.012711
mean_reversion v18,2026-07-01,ARBUSDT,J1,2026-07-01T20:45:00Z,BTC_BEAR,-0.664107,-0.665190,0.01332734630468761204610288271,0.021484
mean_reversion v18,2026-07-01,SAHARAUSDT,J1,2026-07-01T20:45:00Z,BTC_BEAR,-0.188105,-0.183774,0.01567993054150136595676819381,0.026040
mean_reversion v18,2026-07-02,LINKUSDT,J1,2026-07-02T00:15:00Z,HIGH_VOLATILITY,1.362372,1.362372,0.01064385186349919468969560604,0.016295
mean_reversion v18,2026-07-02,BTCUSDT,J1,2026-07-02T01:00:00Z,HIGH_VOLATILITY,1.282581,1.282581,0.008586616780957116103412196985,0.013477
mean_reversion v18,2026-07-02,ETHUSDT,J1,2026-07-02T01:00:00Z,HIGH_VOLATILITY,1.332684,1.332684,0.009908949489419231542896349714,0.015313
mean_reversion v18,2026-07-02,TAOUSDT,J1,2026-07-02T06:00:00Z,HIGH_VOLATILITY,0.695067,0.695487,0.013903928479239638176056197,0.020679
mean_reversion v18,2026-07-02,ETHUSDT,J1,2026-07-02T07:45:00Z,HIGH_VOLATILITY,1.352209,1.348856,0.009751772970586660885764065065,0.014950
mean_reversion v18,2026-07-02,DASHUSDT,J1,2026-07-02T07:45:00Z,HIGH_VOLATILITY,1.236829,1.231726,0.01208230127179007269859388219,0.019594
mean_reversion v18,2026-07-02,PROMUSDT,J1,2026-07-02T07:45:00Z,HIGH_VOLATILITY,-0.058320,-0.060679,0.01207759248255711589033488347,0.018738
mean_reversion v18,2026-07-02,UNIUSDT,J1,2026-07-02T08:00:00Z,HIGH_VOLATILITY,1.592090,1.592090,0.01167673587090124289445335186,0.016362
mean_reversion v18,2026-07-02,NEARUSDT,J1,2026-07-02T15:00:00Z,HIGH_VOLATILITY,0.646092,0.642303,0.01656659517518285012271469719,0.024414
mean_reversion v18,2026-07-02,SOLUSDT,J1,2026-07-02T15:00:00Z,HIGH_VOLATILITY,0.094776,0.091968,0.01436882575839498125601197652,0.023353
mean_reversion v18,2026-07-02,SUIUSDT,J1,2026-07-02T15:15:00Z,HIGH_VOLATILITY,-0.212017,-0.213877,0.0123742383594413008441820496,0.019629
mean_reversion v18,2026-07-02,ZECUSDT,J1,2026-07-02T16:00:00Z,HIGH_VOLATILITY,-0.494216,-0.494216,0.01808624947988165573470965804,0.028623
mean_reversion v18,2026-07-02,TAOUSDT,J1,2026-07-02T16:45:00Z,HIGH_VOLATILITY,-0.058927,-0.057921,0.01555487503683117295830223542,0.024237
mean_reversion v18,2026-07-02,LINKUSDT,J1,2026-07-02T19:45:00Z,HIGH_VOLATILITY,-0.061426,-0.061426,0.01080432082642210936809112973,0.017852
mean_reversion v18,2026-07-02,XRPUSDT,J1,2026-07-02T19:45:00Z,HIGH_VOLATILITY,-0.016369,-0.016369,0.009526148878642033861053008302,0.015300
mean_reversion v18,2026-07-02,DOGEUSDT,J1,2026-07-02T20:15:00Z,HIGH_VOLATILITY,-0.181506,-0.184551,0.009735954832925739169820783211,0.015460
mean_reversion v18,2026-07-02,DASHUSDT,J1,2026-07-02T21:00:00Z,HIGH_VOLATILITY,0.345605,0.340432,0.01253798667619712039363640411,0.019395
mean_reversion v18,2026-07-02,NEARUSDT,J1,2026-07-02T22:00:00Z,HIGH_VOLATILITY,0.743988,0.739188,0.01464363898531035800602528713,0.021028
mean_reversion v18,2026-07-03,SAHARAUSDT,J1,2026-07-03T04:30:00Z,BTC_BULL,1.326256,1.326256,0.01079040672274770307743827712,0.016821
mean_reversion v18,2026-07-03,ZECUSDT,J1,2026-07-03T17:00:00Z,BTC_BULL,0.666350,0.666350,0.01722878887418030435945271529,0.025659
mean_reversion v18,2026-07-03,NEARUSDT,J1,2026-07-03T17:00:00Z,BTC_BULL,0.107978,0.107978,0.01502770156488572912927359421,0.022645
mean_reversion v18,2026-07-03,DASHUSDT,J1,2026-07-03T18:30:00Z,BTC_BULL,0.171464,0.171464,0.0120795653056208887457063282,0.019298
mean_reversion v18,2026-07-03,UNIUSDT,J1,2026-07-03T19:00:00Z,BTC_BULL,-0.694174,-0.694174,0.0126479600045290843544640287,0.019258
mean_reversion v18,2026-07-03,DASHUSDT,J1,2026-07-03T23:30:00Z,BTC_BULL,-0.319085,-0.324498,0.01172324098825169869964455705,0.018517
mean_reversion v18,2026-07-04,SOLUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,1.339806,1.339806,0.008176098493206903130031693,0.012495
mean_reversion v18,2026-07-04,DOGEUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,0.182889,0.182889,0.008984355471099045867228560023,0.013940
mean_reversion v18,2026-07-04,SAHARAUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,-0.397789,-0.395793,0.0109354830243276596201574064,0.018790
mean_reversion v18,2026-07-04,NEARUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,-0.525828,-0.525828,0.01499316023035539223866852929,0.023560
mean_reversion v18,2026-07-04,SUIUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,-0.296263,-0.296263,0.01048309937007556815085913969,0.016056
mean_reversion v18,2026-07-04,ZECUSDT,J1,2026-07-04T09:45:00Z,BTC_BULL,0.441412,0.441412,0.01488735196436374133403563556,0.023414
mean_reversion v18,2026-07-04,SUIUSDT,J1,2026-07-04T20:45:00Z,BTC_BULL,-1.090038,-1.096481,0.009827162650209983150120679303,0.015376
mean_reversion v18,2026-07-04,ARBUSDT,J1,2026-07-04T20:45:00Z,BTC_BULL,-0.686355,-0.687975,0.009388332461868189650791650004,0.014621
mean_reversion v18,2026-07-04,DOGEUSDT,J1,2026-07-04T20:45:00Z,BTC_BULL,-1.103266,-1.110666,0.008593345844611245479704267537,0.013425
mean_reversion v18,2026-07-04,XRPUSDT,J1,2026-07-04T20:45:00Z,BTC_BULL,-0.708088,-0.710854,0.0100941970224244857399811806,0.015801
mean_reversion v18,2026-07-04,DASHUSDT,J1,2026-07-04T22:45:00Z,BTC_BULL,-1.087165,-1.093412,0.01017666972133772552251694679,0.015877
mean_reversion v18,2026-07-04,SAHARAUSDT,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.093548,-1.096909,0.01007379740965298788727456024,0.014805
mean_reversion v18,2026-07-04,UNIUSDT,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.098537,-1.105644,0.009185207329493794261680614706,0.014063
mean_reversion v18,2026-07-04,ZECUSDT,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.071537,-1.076676,0.01209393976803770545989722899,0.019297
mean_reversion v18,2026-07-04,TAOUSDT,J1,2026-07-04T23:30:00Z,BTC_BULL,-1.093163,-1.090510,0.009088855787743138823733387616,0.014865
mean_reversion v18,2026-07-04,PROMUSDT,J1,2026-07-04T23:30:00Z,BTC_BULL,-0.538142,-0.541149,0.009529389208920306608650100209,0.016609
mean_reversion v18,2026-07-05,SUIUSDT,J1,2026-07-05T21:15:00Z,BTC_BULL,0.198429,0.190880,0.008184369312317621612643326842,0.013283
mean_reversion v18,2026-07-06,DASHUSDT,J1,2026-07-06T03:00:00Z,BTC_BULL,-1.096400,-1.096400,0.009186650882968753508846098964,0.014371
mean_reversion v18,2026-07-06,TAOUSDT,J1,2026-07-06T04:45:00Z,BTC_BULL,-1.090914,-1.090914,0.01003727664341699466133859249,0.015229
mean_reversion v18,2026-07-06,UNIUSDT,J1,2026-07-06T04:45:00Z,BTC_BULL,-1.087469,-1.087469,0.009921293628502646259142196859,0.015822
mean_reversion v18,2026-07-06,ARBUSDT,J1,2026-07-06T04:45:00Z,BTC_BULL,-1.084453,-1.090483,0.01041075944773301768339146739,0.016380
mean_reversion v18,2026-07-06,NEARUSDT,J1,2026-07-06T04:45:00Z,BTC_BULL,-0.355422,-0.355559,0.01459617960615093882105965996,0.022580
mean_reversion v18,2026-07-06,DOGEUSDT,J1,2026-07-06T04:45:00Z,BTC_BULL,-0.484196,-0.490231,0.009001070478605768168687080351,0.013735
mean_reversion v18,2026-07-06,UNIUSDT,J1,2026-07-06T23:30:00Z,HIGH_VOLATILITY,-1.021816,-1.026948,0.01252726319748858733695932521,0.019420
mean_reversion v18,2026-07-07,PROMUSDT,J1,2026-07-07T02:15:00Z,HIGH_VOLATILITY,1.606110,1.602548,0.01014506583257818533344682273,0.014056
mean_reversion v18,2026-07-07,ETHUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-1.092990,-1.092990,0.009271670187980038120002710868,0.014893
mean_reversion v18,2026-07-07,DASHUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,0.130441,0.130441,0.01100013472270689135193038548,0.017508
mean_reversion v18,2026-07-07,ARBUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-1.073067,-1.073067,0.01154083840309103928241729111,0.018899
mean_reversion v18,2026-07-07,NEARUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-1.052561,-1.052561,0.01625545515329291574853994594,0.026134
mean_reversion v18,2026-07-07,SUIUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,0.149226,0.149226,0.01078216779276370567924944221,0.017484
mean_reversion v18,2026-07-07,LINKUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-1.091411,-1.091411,0.009327266315227045141097644952,0.015147
mean_reversion v18,2026-07-07,TAOUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,0.205305,0.202772,0.01211229750753188478019500713,0.019544
mean_reversion v18,2026-07-07,SOLUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-0.352876,-0.352876,0.00964478389924320658682372007,0.015718
mean_reversion v18,2026-07-07,SAHARAUSDT,J1,2026-07-07T03:00:00Z,HIGH_VOLATILITY,-0.536219,-0.536548,0.01204971799615431432770542365,0.017740
mean_reversion v18,2026-07-07,DASHUSDT,J1,2026-07-07T11:30:00Z,HIGH_VOLATILITY,0.219384,0.219384,0.01173610782084371811136100109,0.019381
mean_reversion v18,2026-07-07,PROMUSDT,J1,2026-07-07T20:00:00Z,BTC_BULL,1.393380,1.393380,0.01798587286011607090410317804,0.027562
mean_reversion v18,2026-07-07,DASHUSDT,J1,2026-07-07T21:15:00Z,BTC_BULL,-0.616609,-0.620557,0.01590628233165506544544977646,0.024909
mean_reversion v18,2026-07-07,ZECUSDT,J1,2026-07-07T21:30:00Z,BTC_BULL,-0.152452,-0.156109,0.01966793452623632438761516628,0.027333
mean_reversion v18,2026-07-07,UNIUSDT,J1,2026-07-07T21:45:00Z,BTC_BULL,-0.150880,-0.155506,0.01400978195560966257542098307,0.021506
mean_reversion v18,2026-07-07,ETHUSDT,J1,2026-07-07T21:45:00Z,BTC_BULL,-1.095552,-1.096597,0.009225368569272014979231439736,0.014498
mean_reversion v18,2026-07-08,DOGEUSDT,J1,2026-07-08T23:30:00Z,SIDEWAYS,-0.190536,-0.195968,0.008853614510816132884335122689,0.012668
mean_reversion v18,2026-07-09,DASHUSDT,J1,2026-07-09T03:30:00Z,SIDEWAYS,0.207646,0.207646,0.01167883029575627923171802588,0.018691
mean_reversion v18,2026-07-09,PROMUSDT,J1,2026-07-09T04:30:00Z,SIDEWAYS,1.314029,1.314029,0.0170126897464698918087609321,0.027048
mean_reversion v18,2026-07-09,UNIUSDT,J1,2026-07-09T04:30:00Z,SIDEWAYS,1.228984,1.228984,0.02010618259506018634258515495,0.033449
mean_reversion v18,2026-07-09,DASHUSDT,J1,2026-07-09T09:15:00Z,SIDEWAYS,-0.608713,-0.608713,0.01006888367144868823398750873,0.014844
