versao,dia,mercado,original,janela,r_exf,r_net,r_bruto,risco_pct,atr_pct
v10,2026-07-15,ZECUSDT,f,J2,0.157128,,0.235959,0.025431,0.016553
v10,2026-07-15,DASHUSDT,f,J2,-0.107688,,0.018462,0.015847,0.009924
v10,2026-07-15,SOLUSDT,t,J2,-0.136502,,0.009421,0.013698,0.008402
v10,2026-07-15,SAHARAUSDT,f,J2,-0.095387,,0.000000,0.020955,0.014192
v10,2026-07-15,NEARUSDT,f,J2,-0.566800,,-0.438215,0.015492,0.011468
v10,2026-07-15,DOGEUSDT,t,J2,0.133848,,0.295470,0.012390,0.008040
v10,2026-07-15,ZECUSDT,f,J2,0.362253,,0.438819,0.026256,0.016147
v10,2026-07-15,DASHUSDT,f,J2,0.138541,,0.244232,0.018955,0.012069
v10,2026-07-16,LINKUSDT,f,J2,0.479147,,0.619853,0.014268,0.008716
v10,2026-07-16,NEARUSDT,f,J2,-1.079528,,-0.965503,0.017382,0.011475
v10,2026-07-16,SUIUSDT,f,J2,-1.103746,,-0.955128,0.013363,0.009077
v10,2026-07-16,UNIUSDT,f,J2,0.568423,,0.671795,0.019462,0.012685
v10,2026-07-16,LINKUSDT,f,J2,-1.112206,,-0.951504,0.012365,0.008127
v10,2026-07-16,TAOUSDT,f,J2,-1.085740,,-0.962842,0.016137,0.010397
v10,2026-07-16,UNIUSDT,f,J2,-0.491961,,-0.398370,0.021266,0.014558
v10,2026-07-16,PROMUSDT,f,J2,-0.244190,,-0.148174,0.020785,0.013851
v10,2026-07-16,SAHARAUSDT,f,J2,-1.064685,,-0.971861,0.021310,0.012442
v10,2026-07-16,ARBUSDT,f,J2,-1.074173,,-0.967797,0.018621,0.012095
v10,2026-07-17,DASHUSDT,f,J2,1.304377,,1.439736,0.014925,0.009494
v10,2026-07-17,PROMUSDT,f,J2,-0.429150,,-0.313673,0.017262,0.011013
v10,2026-07-17,ZECUSDT,f,J2,0.128901,,0.200928,0.027828,0.017051
v10,2026-07-17,DASHUSDT,f,J2,-0.191088,,-0.080894,0.018126,0.011691
v10,2026-07-17,SUIUSDT,f,J2,0.155118,,0.288190,0.015053,0.009534
v10,2026-07-18,UNIUSDT,f,J2,-0.671514,,-0.564028,0.018499,0.012483
v10,2026-07-18,TAOUSDT,f,J2,0.052341,,0.206192,0.013009,0.008264
v10,2026-07-18,ARBUSDT,f,J2,-0.243900,,-0.152342,0.021795,0.014043
v10,2026-07-18,ZECUSDT,f,J2,-0.457071,,-0.354940,0.019503,0.012555
v10,2026-07-18,ARBUSDT,f,J2,0.383929,,0.491341,0.018694,0.012351
v10,2026-07-18,SAHARAUSDT,f,J2,0.091586,,0.229922,0.014473,0.010699
v10,2026-07-19,ZECUSDT,f,J2,0.341264,,0.462607,0.016535,0.010725
v10,2026-07-19,SAHARAUSDT,f,J2,0.611122,,0.731245,0.016741,0.011510
v10,2026-07-19,ZECUSDT,f,J2,-0.464677,,-0.355443,0.018239,0.011180
v10,2026-07-20,PROMUSDT,f,J2,0.901581,,0.933650,0.064198,0.045521
v10,2026-07-20,TAOUSDT,f,J2,-1.100875,,-0.956358,0.013740,0.008990
v10,2026-07-20,SUIUSDT,f,J2,-1.117191,,-0.949368,0.011843,0.008008
v10,2026-07-20,SAHARAUSDT,f,J2,0.282063,,0.379919,0.020505,0.012536
v10,2026-07-20,SOLUSDT,t,J2,1.264724,,1.411054,0.013793,0.008722
v10,2026-07-20,NEARUSDT,f,J2,0.389862,,0.517316,0.015746,0.011766
v10,2026-07-20,DOGEUSDT,t,J2,-0.130559,,0.021021,0.013188,0.009096
v10,2026-07-20,ARBUSDT,f,J2,0.444556,,0.547006,0.019615,0.013441
v10,2026-07-20,DASHUSDT,f,J2,-0.443686,,-0.291001,0.013066,0.008511
v10,2026-07-20,SUIUSDT,f,J2,-0.199790,,-0.062813,0.014586,0.009578
v10,2026-07-20,ETHUSDT,t,J2,0.806581,,0.955748,0.013486,0.008777
v10,2026-07-20,LINKUSDT,f,J2,0.452865,,0.582545,0.015483,0.009774
v10,2026-07-21,ZECUSDT,f,J2,0.688986,,0.793576,0.019257,0.014095
v10,2026-07-21,NEARUSDT,f,J2,-1.008384,,-0.907545,0.019645,0.012056
v10,2026-07-21,SAHARAUSDT,f,J2,0.071197,,0.179943,0.018411,0.011855
v10,2026-07-21,ARBUSDT,f,J2,-0.687402,,-0.574939,0.017683,0.011323
v10,2026-07-21,UNIUSDT,f,J2,-0.810858,,-0.697212,0.017481,0.011438
v10,2026-07-21,SUIUSDT,f,J2,-0.626225,,-0.472304,0.012946,0.008105
v10,2026-07-21,TAOUSDT,f,J2,-0.306460,,-0.159073,0.013547,0.008734
v10,2026-07-21,SAHARAUSDT,f,J2,0.077171,,0.195040,0.016986,0.010919
v10,2026-07-22,SAHARAUSDT,f,J2,-0.729405,,-0.617826,0.017815,0.010702
v10,2026-07-22,UNIUSDT,f,J2,-0.007064,,0.133284,0.014255,0.009240
v10,2026-07-22,ARBUSDT,f,J2,-0.280044,,-0.160445,0.016690,0.010735
v10,2026-07-22,ARBUSDT,f,J2,-0.558379,,-0.459006,0.020022,0.012594
v10,2026-07-22,UNIUSDT,f,J2,0.405375,,0.513819,0.018519,0.012473
v10,2026-07-22,ARBUSDT,f,J2,0.040855,,0.142950,0.019605,0.011859
v10,2026-07-23,PROMUSDT,f,J2,1.423761,,1.457768,0.061408,0.038924
v10,2026-07-23,PROMUSDT,f,J2,0.320578,,0.353494,0.061382,0.040946
v10,2026-07-23,NEARUSDT,f,J2,0.526509,,0.675980,0.013433,0.009568
v10,2026-07-24,ZECUSDT,f,J2,-1.077952,,-0.966178,0.017729,0.011605
v10,2026-07-24,NEARUSDT,f,J2,-1.089738,,-0.961129,0.015426,0.010222
v10,2026-07-24,SAHARAUSDT,f,J2,-1.089338,,-0.961300,0.015495,0.009869
v10,2026-07-24,UNIUSDT,f,J2,0.182821,,0.294634,0.017923,0.011165
v10,2026-07-25,SAHARAUSDT,f,J2,-0.346420,,-0.274531,0.027699,0.017768
v10,2026-07-26,DOGEUSDT,t,J2,-0.068845,,0.063136,0.015152,0.009148
v10,2026-07-26,ZECUSDT,f,J2,1.434804,,1.605679,0.011808,0.008056
v10,2026-07-26,UNIUSDT,f,J2,-0.087451,,0.012946,0.019911,0.011361
v10,2026-07-27,PROMUSDT,f,J2,-1.029277,,-0.987030,0.046233,0.030746
v10,2026-07-27,UNIUSDT,f,J2,0.694527,,0.810697,0.017327,0.011670
v10,2026-07-27,ZECUSDT,f,J2,0.080135,,0.222336,0.014078,0.009978
v10,2026-07-27,UNIUSDT,f,J2,-1.069757,,-0.969689,0.019783,0.012257
v10,2026-07-27,NEARUSDT,f,J2,-1.103491,,-0.955237,0.013396,0.008176
v10,2026-07-28,UNIUSDT,f,J2,0.385083,,0.477829,0.021663,0.014186
v10,2026-07-28,ARBUSDT,f,J2,0.253930,,0.370506,0.017201,0.010156
v10,2026-07-28,DASHUSDT,f,J2,-0.488284,,-0.367728,0.016529,0.010640
v10,2026-07-28,ETHUSDT,t,J2,-0.624252,,-0.485560,0.014362,0.008218
v10,2026-07-29,ARBUSDT,f,J2,-1.108550,,-0.953070,0.012777,0.008974
v10,2026-07-29,TAOUSDT,f,J2,0.307725,,0.417312,0.018309,0.012311
v10,2026-07-29,PROMUSDT,f,J2,-0.481358,,-0.440914,0.048889,0.033144
v10,2026-07-29,LINKUSDT,f,J2,-1.094414,,-0.959126,0.014670,0.009082
v10,2026-07-29,SOLUSDT,t,J2,-0.798364,,-0.645790,0.013045,0.008081
v10,2026-07-29,ETHUSDT,t,J2,-0.758507,,-0.618170,0.014180,0.008819
v10,2026-07-29,UNIUSDT,f,J2,-0.773975,,-0.681502,0.021457,0.014242
v10,2026-07-30,UNIUSDT,f,J2,0.286012,,0.370633,0.023725,0.015905
v10,2026-07-30,ARBUSDT,f,J2,0.101971,,0.233992,0.015167,0.009696
v10,2026-07-30,ZECUSDT,f,J2,-0.269857,,-0.156712,0.017641,0.012128
v10,2026-07-30,DASHUSDT,f,J2,0.015476,,0.112496,0.020626,0.013142
v10,2026-07-30,SAHARAUSDT,f,J2,0.026332,,0.140103,0.017590,0.011214
v10,2026-07-30,TAOUSDT,f,J2,0.844538,,1.025060,0.011136,0.008156
v10,2026-07-30,NEARUSDT,f,J2,-1.097913,,-0.957627,0.014152,0.009805
v10,2026-07-31,UNIUSDT,f,J2,1.305312,,1.381351,0.026772,0.016669
v10,2026-07-31,TAOUSDT,f,J2,-1.109239,,-0.952775,0.012698,0.008644
v10,2026-07-31,TAOUSDT,f,J2,-0.178714,,-0.033862,0.013796,0.008691
v10,2026-07-31,NEARUSDT,f,J2,-0.398835,,-0.299021,0.019966,0.012918
v10,2026-08-01,NEARUSDT,f,J2,-0.631013,,-0.522524,0.018336,0.011019
v10,2026-08-01,ARBUSDT,f,J2,0.042847,,0.195739,0.013090,0.008095
v10,2026-08-01,TAOUSDT,f,J2,-0.586043,,-0.463696,0.016275,0.009902
v10,2026-08-01,DASHUSDT,f,J2,-0.127659,,-0.017523,0.018146,0.011928
v10,2026-08-01,ZECUSDT,f,J2,0.828791,,0.972003,0.014052,0.008445
v10,2026-08-01,SAHARAUSDT,f,J2,-1.071405,,-0.968983,0.019332,0.012999
v10,2026-08-01,ZECUSDT,f,J2,0.140891,,0.359404,0.009162,0.008137
v10,2026-08-02,PROMUSDT,f,J2,-1.033822,,-0.985083,0.040198,0.029512
v10,2026-08-02,SAHARAUSDT,f,J2,-0.544080,,-0.469577,0.026660,0.018200
v10,2026-08-02,NEARUSDT,f,J2,-1.093070,,-0.959702,0.014880,0.009482
v10,2026-08-02,UNIUSDT,f,J2,0.157277,,0.247883,0.022121,0.012812
v10,2026-08-02,ARBUSDT,f,J2,-1.106326,,-0.954023,0.013042,0.008387
v10,2026-08-02,NEARUSDT,f,J2,0.541854,,0.677666,0.014791,0.009456
v10,2026-08-02,ARBUSDT,f,J2,0.717208,,0.857314,0.014354,0.009168
v10,2026-08-02,ZECUSDT,f,J2,1.425752,,1.582788,0.012858,0.008697
v10,2026-08-02,UNIUSDT,f,J2,0.568461,,0.675601,0.018774,0.012802
v10,2026-08-03,ZECUSDT,f,J2,-1.079512,,-0.965510,0.017386,0.010829
v10,2026-08-03,PROMUSDT,f,J2,0.538349,,0.604287,0.030594,0.019406
v10,2026-08-03,SAHARAUSDT,f,J2,0.358208,,0.458914,0.019939,0.012553
v10,2026-08-03,ZECUSDT,f,J2,-0.848344,,-0.735052,0.017529,0.011120
v10,2026-08-03,NEARUSDT,f,J2,1.497491,,1.669926,0.011705,0.008169
v10,2026-08-04,ARBUSDT,f,J2,1.315504,,1.476770,0.012509,0.008051
v10,2026-08-04,NEARUSDT,f,J2,-0.402005,,-0.254112,0.013492,0.008976
v10,2026-08-04,SAHARAUSDT,f,J2,0.000640,,0.100360,0.020064,0.012438
v10,2026-08-04,ARBUSDT,f,J2,-0.600126,,-0.470945,0.015417,0.009633
v10,2026-08-04,SAHARAUSDT,f,J2,0.877266,,0.982424,0.019187,0.012214
v10,2026-08-04,SAHARAUSDT,f,J2,0.273222,,0.372711,0.020166,0.013134
v10,2026-08-04,TAOUSDT,f,J2,0.232777,,0.350437,0.017039,0.010911
v10,2026-08-05,TAOUSDT,f,J2,-0.145923,,-0.027225,0.016836,0.010714
v10,2026-08-05,UNIUSDT,f,J2,0.835430,,0.943741,0.018616,0.012352
v10,2026-08-05,ZECUSDT,f,J2,0.395633,,0.509771,0.017591,0.011227
v10,2026-08-05,PROMUSDT,f,J2,-1.037508,,-0.983504,0.036350,0.022210
v10,2026-08-05,SAHARAUSDT,f,J2,0.652363,,0.726536,0.027215,0.017397
v10,2026-08-05,TAOUSDT,f,J2,0.082308,,0.214152,0.015185,0.009900
v10,2026-08-05,ZECUSDT,f,J2,-0.758465,,-0.647958,0.017982,0.011476
v10,2026-08-05,UNIUSDT,f,J2,0.008579,,0.089671,0.024676,0.016479
v10,2026-08-06,SAHARAUSDT,f,J2,-0.568117,,-0.490235,0.025504,0.017213
v10,2026-08-06,TAOUSDT,f,J2,0.060749,,0.203857,0.013987,0.008607
v10,2026-08-06,NEARUSDT,f,J2,-1.109073,,-0.952846,0.012717,0.008059
v10,2026-08-06,NEARUSDT,f,J2,0.717833,,0.873220,0.012936,0.008094
v10,2026-08-06,PROMUSDT,f,J2,1.001863,,1.086549,0.023909,0.016253
v10,2026-08-07,DASHUSDT,f,J2,-0.322392,,-0.199229,0.016203,0.009125
v10,2026-08-07,ZECUSDT,f,J2,-0.006804,,0.107287,0.017536,0.009944
v10,2026-08-07,PROMUSDT,f,J2,-1.057138,,-0.975095,0.024077,0.015708
v10,2026-08-07,UNIUSDT,f,J2,0.359945,,0.463018,0.019480,0.012660
v10,2026-08-07,ZECUSDT,f,J2,-0.439719,,-0.311174,0.015512,0.009857
v10,2026-08-08,TAOUSDT,f,J2,1.209044,,1.357583,0.013581,0.008373
v10,2026-08-08,ARBUSDT,f,J2,0.178337,,0.323862,0.013766,0.008363
v10,2026-08-08,PROMUSDT,f,J2,-0.752331,,-0.688681,0.031067,0.020324
v10,2026-08-08,SAHARAUSDT,f,J2,-0.378908,,-0.266059,0.017671,0.011326
v10,2026-08-08,SAHARAUSDT,f,J2,-0.078765,-0.081829,0.043151,0.016401,0.011251
v10,2026-08-09,DASHUSDT,f,J2,-0.279255,-0.279255,-0.135935,0.013933,0.008883
v10,2026-08-09,ZECUSDT,f,J2,-0.562332,-0.562332,-0.417524,0.013763,0.008424
v10,2026-08-09,PROMUSDT,f,J2,-1.048636,-1.050392,-0.978737,0.028201,0.018701
v10,2026-08-09,TAOUSDT,f,J2,-0.254662,-0.257007,-0.160910,0.021284,0.013685
v10,2026-08-09,PROMUSDT,f,J2,-0.610194,-0.611753,-0.547123,0.031419,0.022098
v10,2026-08-09,UNIUSDT,f,J2,1.184405,1.177840,1.317292,0.015192,0.009153
v10,2026-08-10,ARBUSDT,f,J2,0.542209,0.542209,0.667715,0.016011,0.010426
v10,2026-08-10,NEARUSDT,f,J2,-0.011225,-0.011225,0.111880,0.016251,0.010447
v10,2026-08-10,NEARUSDT,f,J2,-1.083850,-1.089834,-0.963651,0.016497,0.010547
v10,2026-08-10,SAHARAUSDT,f,J2,-0.570464,-0.573478,-0.450734,0.016632,0.010009
v10,2026-08-10,LINKUSDT,f,J2,0.591035,0.591035,0.770015,0.011216,0.008107
v10,2026-08-11,ARBUSDT,f,J3,-0.378404,-0.379431,-0.252185,0.015804,0.010195
v10,2026-08-11,LINKUSDT,f,J3,0.544351,0.544351,0.700533,0.012856,0.009483
v10,2026-08-12,LINKUSDT,f,J3,-0.063579,-0.063579,0.084976,0.013463,0.008956
v10,2026-08-12,ARBUSDT,f,J3,-1.089466,-1.089466,-0.961246,0.015473,0.010019
v10,2026-08-12,TAOUSDT,f,J3,0.116440,0.113084,0.251248,0.014855,0.009625
v10,2026-08-12,DOGEUSDT,t,J3,-0.013844,-0.021168,0.132824,0.013640,0.008067
v10,2026-08-12,NEARUSDT,f,J3,0.064479,0.058284,0.187984,0.016209,0.013242
v10,2026-08-12,ZECUSDT,f,J3,1.212025,1.212025,1.326641,0.017643,0.010802
v10,2026-08-13,ZECUSDT,f,J3,1.726068,1.726068,1.858502,0.015308,0.011449
v10,2026-08-13,NEARUSDT,f,J3,-0.366543,-0.366543,-0.236225,0.015310,0.009754
v10,2026-08-13,TAOUSDT,f,J3,0.730580,0.726959,0.876401,0.013790,0.008101
v10,2026-08-13,ZECUSDT,f,J3,0.057961,0.057961,0.184818,0.015779,0.009960
v10,2026-08-13,SAHARAUSDT,f,J3,-0.022694,-0.026165,0.115920,0.014432,0.010003
v10,2026-08-14,TAOUSDT,f,J3,-0.638501,-0.642472,-0.479940,0.012568,0.008021
v10,2026-08-14,SAHARAUSDT,f,J3,-0.238070,-0.241427,-0.103576,0.014850,0.008867
v10,2026-08-14,PROMUSDT,f,J3,-1.017201,-1.008840,-0.992203,0.076905,0.047728
v10,2026-08-15,NEARUSDT,f,J3,-0.391669,-0.398575,-0.253453,0.014435,0.009630
v10,2026-08-15,ZECUSDT,f,J3,-0.554997,-0.561317,-0.428485,0.015746,0.009260
v10,2026-08-15,TAOUSDT,f,J3,-0.643848,-0.647386,-0.502026,0.014044,0.008696
v10,2026-08-15,LINKUSDT,f,J3,-1.077617,-1.083196,-0.966322,0.017805,0.013147
v10,2026-08-15,UNIUSDT,f,J3,-0.007236,-0.007236,0.085130,0.021660,0.013698
v10,2026-08-15,NEARUSDT,f,J3,-0.058201,-0.065695,0.091655,0.013346,0.008493
v10,2026-08-15,UNIUSDT,f,J3,-0.286209,-0.288579,-0.148548,0.014504,0.009264
v10,2026-08-15,SAHARAUSDT,f,J3,-0.256757,-0.260392,-0.111295,0.013731,0.008424
v10,2026-08-15,LINKUSDT,f,J3,-0.374353,-0.378355,-0.263229,0.017945,0.011983
v10,2026-08-16,LINKUSDT,f,J3,-0.672243,-0.672243,-0.540360,0.015094,0.009344
v10,2026-08-17,ARBUSDT,f,J3,0.191953,0.191953,0.335096,0.013996,0.008495
v10,2026-08-17,NEARUSDT,f,J3,-1.097714,-1.097714,-0.957712,0.014180,0.008620
v10,2026-08-17,UNIUSDT,f,J3,0.151166,0.151166,0.305576,0.012970,0.008779
v10,2026-08-17,ZECUSDT,f,J3,1.395740,1.395740,1.536487,0.014358,0.009526
v10,2026-08-17,LINKUSDT,f,J3,0.320220,0.320220,0.480116,0.012538,0.008588
v10,2026-08-17,ZECUSDT,f,J3,-0.460944,-0.466968,-0.341151,0.016638,0.010890
v10,2026-08-18,SAHARAUSDT,f,J3,-0.740118,-0.743887,-0.590065,0.013268,0.008252
v10,2026-08-19,SUIUSDT,f,J3,0.447542,0.447542,0.574708,0.015789,0.009904
v10,2026-08-19,ZECUSDT,f,J3,-0.246287,-0.246287,-0.110373,0.014694,0.009692
v10,2026-08-19,PROMUSDT,f,J3,1.371818,1.430386,1.419286,0.043405,0.027947
v10,2026-08-19,PROMUSDT,f,J3,-0.307073,-0.272297,-0.258469,0.040906,0.027209
v10,2026-08-19,LINKUSDT,f,J3,1.513306,1.513306,1.664335,0.013382,0.009356
v10,2026-08-20,ZECUSDT,f,J3,-0.481038,-0.481038,-0.408973,0.027580,0.017091
v10,2026-08-20,ARBUSDT,f,J3,0.194564,0.194564,0.265369,0.028336,0.018432
v10,2026-08-20,UNIUSDT,f,J3,0.174255,0.174255,0.244507,0.028551,0.018061
v10,2026-08-20,LINKUSDT,f,J3,0.294926,0.294926,0.378370,0.024063,0.015543
v10,2026-08-20,SOLUSDT,t,J3,0.617756,0.617756,0.713597,0.021012,0.012576
v10,2026-08-20,NEARUSDT,f,J3,0.162451,0.162451,0.248319,0.023345,0.014259
v10,2026-08-20,XRPUSDT,t,J3,0.611054,0.611054,0.702256,0.022086,0.012891
v10,2026-08-20,SUIUSDT,f,J3,-0.085259,-0.085259,0.006553,0.021772,0.013400
v10,2026-08-20,TAOUSDT,f,J3,-0.328652,-0.330889,-0.239112,0.022264,0.013352
v10,2026-08-20,DOGEUSDT,t,J3,0.046501,0.046501,0.146398,0.020038,0.011821
v10,2026-08-20,SAHARAUSDT,f,J3,1.636069,1.633032,1.757453,0.016709,0.012173
v10,2026-08-20,SAHARAUSDT,f,J3,1.300911,1.298455,1.398376,0.020806,0.013516
v10,2026-08-20,DASHUSDT,f,J3,1.097364,1.092575,1.193123,0.021137,0.013404
v10,2026-08-20,LINKUSDT,f,J3,0.748361,0.747190,0.834365,0.023468,0.014930
v10,2026-08-20,ARBUSDT,f,J3,1.085818,1.082372,1.154667,0.029527,0.019738
v10,2026-08-20,ETHUSDT,t,J3,1.102464,1.098563,1.179878,0.026219,0.017396
v10,2026-08-20,TAOUSDT,f,J3,1.034177,1.032169,1.114387,0.025270,0.016219
v10,2026-08-20,BNBUSDT,f,J3,1.307687,1.307687,1.444405,0.014776,0.009435
v10,2026-08-20,BTCUSDT,f,J3,0.765095,0.759637,0.880493,0.017454,0.011668
v10,2026-08-20,SOLUSDT,t,J3,0.359534,0.354516,0.459600,0.020067,0.013468
v10,2026-08-20,UNIUSDT,f,J3,0.874615,0.871119,0.944978,0.028794,0.019160
v10,2026-08-20,PROMUSDT,f,J3,0.321717,0.320661,0.364510,0.047109,0.031260
v10,2026-08-20,XRPUSDT,t,J3,0.888031,0.888031,0.942474,0.037360,0.026034
v10,2026-08-20,SUIUSDT,f,J3,0.173083,0.173083,0.248682,0.026527,0.017348
v10,2026-08-20,TAOUSDT,f,J3,1.437756,1.437756,1.521981,0.024168,0.016136
v10,2026-08-20,SAHARAUSDT,f,J3,1.278218,1.278218,1.385244,0.018921,0.011900
v10,2026-08-20,ETHUSDT,t,J3,0.439997,0.435151,0.547404,0.018705,0.012462
v10,2026-08-20,LINKUSDT,f,J3,0.528051,0.526052,0.633855,0.019005,0.012216
v10,2026-08-21,ZECUSDT,f,J3,0.109810,0.109810,0.180351,0.028408,0.019690
v10,2026-08-21,SOLUSDT,t,J3,0.451813,0.451813,0.542464,0.022182,0.013810
v10,2026-08-21,ETHUSDT,t,J3,0.367720,0.367720,0.457194,0.022454,0.013907
v10,2026-08-21,LINKUSDT,f,J3,0.828000,0.824291,0.901392,0.027573,0.018799
v10,2026-08-21,DOGEUSDT,t,J3,0.402893,0.399351,0.473435,0.028526,0.019644
v10,2026-08-21,NEARUSDT,f,J3,0.090130,0.086855,0.155248,0.030768,0.019294
v10,2026-08-21,XRPUSDT,t,J3,0.267601,0.267601,0.319435,0.038801,0.025205
v10,2026-08-21,BNBUSDT,f,J3,1.479600,1.479600,1.617475,0.014669,0.010075
v10,2026-08-21,NEARUSDT,f,J3,1.489897,1.489897,1.561691,0.028460,0.019272
v10,2026-08-21,ARBUSDT,f,J3,-1.048786,-1.048786,-0.978672,0.028116,0.019827
v10,2026-08-21,DASHUSDT,f,J3,1.608723,1.608723,1.687566,0.025906,0.018375
v10,2026-08-21,TAOUSDT,f,J3,0.916576,0.914882,0.985950,0.029227,0.019782
v10,2026-08-21,SUIUSDT,f,J3,1.409094,1.409094,1.472245,0.032407,0.021231
v10,2026-08-21,ARBUSDT,f,J3,1.462973,1.462973,1.531041,0.030040,0.019827
v10,2026-08-21,SAHARAUSDT,f,J3,1.364235,1.362308,1.442908,0.025881,0.016637
v10,2026-08-21,SOLUSDT,t,J3,1.649414,1.649414,1.755962,0.019074,0.013834
v10,2026-08-22,PROMUSDT,f,J3,-1.020262,-1.020262,-0.990892,0.065835,0.044264
v10,2026-08-22,NEARUSDT,f,J3,-1.031088,-1.031088,-0.986254,0.043623,0.022518
v10,2026-08-22,LINKUSDT,f,J3,-1.036542,-1.036542,-0.983918,0.037286,0.021144
v10,2026-08-22,SAHARAUSDT,f,J3,-1.040729,-1.040729,-0.982124,0.033545,0.019764
v10,2026-08-22,UNIUSDT,f,J3,0.777952,0.774784,0.840767,0.032252,0.023583
v10,2026-08-22,ETHUSDT,t,J3,-0.202298,-0.207674,-0.095035,0.018618,0.014021
v10,2026-08-22,SUIUSDT,f,J3,0.414003,0.410816,0.476447,0.032256,0.026238
v10,2026-08-22,BTCUSDT,f,J3,0.006870,0.000379,0.136393,0.015448,0.012005
v10,2026-08-22,DOGEUSDT,t,J3,0.719240,0.715518,0.791770,0.027862,0.025745
v10,2026-08-22,LINKUSDT,f,J3,-0.400861,-0.402662,-0.364929,0.055068,0.036494
v10,2026-08-22,TAOUSDT,f,J3,-0.508447,-0.509322,-0.473612,0.056610,0.034833
v10,2026-08-22,ZECUSDT,f,J3,-0.042514,-0.043896,-0.016995,0.078273,0.049091
v10,2026-08-22,XRPUSDT,t,J3,0.043852,0.043852,0.073471,0.067653,0.045952
v10,2026-08-22,DOGEUSDT,t,J3,0.298713,0.298713,0.335287,0.055155,0.037134
v10,2026-08-22,BNBUSDT,f,J3,0.209583,0.209583,0.291878,0.024375,0.016038
v10,2026-08-22,SOLUSDT,t,J3,0.341715,0.341715,0.392512,0.039655,0.025721
v10,2026-08-22,UNIUSDT,f,J3,0.679166,0.679166,0.720114,0.049686,0.032339
v10,2026-08-22,ZECUSDT,f,J3,0.181308,0.181308,0.210649,0.068614,0.045229
v10,2026-08-22,ZECUSDT,f,J3,0.032597,0.030752,0.069484,0.054289,0.039175
v10,2026-08-22,DASHUSDT,f,J3,0.441304,0.439908,0.469487,0.072124,0.046336
v10,2026-08-23,UNIUSDT,f,J3,-1.029628,-1.029628,-0.986879,0.045702,0.029550
v10,2026-08-23,PROMUSDT,f,J3,1.494749,1.493476,1.548224,0.038492,0.025860
v10,2026-08-23,SAHARAUSDT,f,J3,-0.405462,-0.407324,-0.331217,0.026802,0.017456
v10,2026-08-23,SOLUSDT,t,J3,-0.057726,-0.061958,0.026606,0.023709,0.015345
v10,2026-08-23,ARBUSDT,f,J3,-0.412336,-0.415841,-0.342411,0.028446,0.018526
v10,2026-08-23,XRPUSDT,t,J3,0.149887,0.146805,0.210903,0.032872,0.021512
v10,2026-08-23,PROMUSDT,f,J3,-1.027862,-1.028896,-0.987636,0.048499,0.031509
v10,2026-08-23,UNIUSDT,f,J3,-0.796131,-0.798411,-0.750891,0.043461,0.025680
v10,2026-08-23,DASHUSDT,f,J3,-0.668839,-0.670816,-0.629769,0.050349,0.028846
v10,2026-08-24,TAOUSDT,f,J3,-1.047558,-1.047558,-0.979199,0.028827,0.019038
v10,2026-08-24,LINKUSDT,f,J3,0.138505,0.138505,0.234499,0.020873,0.013800
v10,2026-08-24,ZECUSDT,f,J3,-0.148509,-0.148509,-0.095124,0.037375,0.026493
v10,2026-08-24,PROMUSDT,f,J3,1.475167,1.475167,1.519656,0.046516,0.029784
v10,2026-08-24,ARBUSDT,f,J3,-1.058482,-1.058482,-0.974519,0.023533,0.016589
v10,2026-08-24,NEARUSDT,f,J3,0.038236,0.038236,0.089009,0.039436,0.024818
v10,2026-08-24,TAOUSDT,f,J3,0.047395,0.046011,0.103210,0.035877,0.022218
v10,2026-08-24,ETHUSDT,t,J3,0.214229,0.214229,0.315671,0.019765,0.011876
v10,2026-08-24,BNBUSDT,f,J3,0.024288,0.024288,0.164096,0.014314,0.008512
v10,2026-08-24,NEARUSDT,f,J3,0.507912,0.507912,0.558228,0.040170,0.026123
v10,2026-08-24,ETHUSDT,t,J3,0.215358,0.215358,0.334806,0.016781,0.012969
v10,2026-08-24,TAOUSDT,f,J3,0.101936,0.100582,0.155731,0.037264,0.023688
v10,2026-08-24,BTCUSDT,f,J3,0.055803,0.051952,0.187963,0.015146,0.009767
v10,2026-08-24,BNBUSDT,f,J3,1.241429,1.241429,1.386625,0.013899,0.008692
v10,2026-08-25,TAOUSDT,f,J3,0.095111,0.093641,0.153973,0.034047,0.021210
v10,2026-08-25,XRPUSDT,t,J3,-0.567294,-0.570793,-0.496926,0.028206,0.017639
v10,2026-08-25,BNBUSDT,f,J3,-1.098636,-1.098636,-0.957317,0.014049,0.008759
v10,2026-08-25,UNIUSDT,f,J3,-0.131226,-0.134420,-0.066608,0.030901,0.019324
v10,2026-08-25,BTCUSDT,f,J3,-1.083976,-1.083976,-0.963597,0.016472,0.010258
v10,2026-08-25,SOLUSDT,t,J3,-0.755082,-0.755082,-0.685567,0.028473,0.018152
v10,2026-08-25,DASHUSDT,f,J3,-0.552266,-0.552266,-0.498196,0.036629,0.023139
v10,2026-08-25,ZECUSDT,f,J3,-0.802212,-0.802212,-0.746747,0.035558,0.022960
v10,2026-08-25,DOGEUSDT,t,J3,-0.888049,-0.888049,-0.812953,0.026332,0.016949
v10,2026-08-25,UNIUSDT,f,J3,-0.473345,-0.476723,-0.406739,0.029827,0.018151
v10,2026-08-26,TAOUSDT,f,J3,-1.055168,-1.055168,-0.975939,0.024921,0.015944
