versao,dia,mercado,original,janela,barra,rotulo,r_exf,r_net,r_bruto,risco_pct
momentum v11,2026-08-19,BTCUSDT,f,J3,2026-08-19T16:30:00Z,BTC_BULL,-0.227493,-0.227493,-0.136628,0.021965
momentum v11,2026-08-19,NEARUSDT,f,J3,2026-08-19T17:45:00Z,HIGH_VOLATILITY,1.417274,1.417274,1.489945,0.028080
momentum v11,2026-08-19,LINKUSDT,f,J3,2026-08-19T18:45:00Z,HIGH_VOLATILITY,-0.360704,-0.360704,-0.272628,0.022624
momentum v11,2026-08-19,ARBUSDT,f,J3,2026-08-19T19:30:00Z,HIGH_VOLATILITY,2.115015,2.115015,2.207008,0.022262
momentum v11,2026-08-19,LINKUSDT,f,J3,2026-08-19T19:45:00Z,HIGH_VOLATILITY,2.000568,2.000568,2.090464,0.022764
momentum v11,2026-08-19,ETHUSDT,t,J3,2026-08-19T20:00:00Z,HIGH_VOLATILITY,1.760549,1.760549,1.858579,0.020784
momentum v11,2026-08-19,SAHARAUSDT,f,J3,2026-08-19T20:15:00Z,HIGH_VOLATILITY,0.772327,0.769565,0.882528,0.018284
momentum v11,2026-08-19,XRPUSDT,t,J3,2026-08-19T20:15:00Z,HIGH_VOLATILITY,1.616324,1.616324,1.721476,0.019325
momentum v11,2026-08-19,TAOUSDT,f,J3,2026-08-19T20:15:00Z,HIGH_VOLATILITY,1.893655,1.893655,1.992613,0.020613
momentum v11,2026-08-19,UNIUSDT,f,J3,2026-08-19T21:00:00Z,HIGH_VOLATILITY,0.542677,0.539072,0.615257,0.027775
momentum v11,2026-08-19,BTCUSDT,f,J3,2026-08-19T21:00:00Z,HIGH_VOLATILITY,0.335629,0.329557,0.461180,0.015979
momentum v11,2026-08-19,DASHUSDT,f,J3,2026-08-19T21:00:00Z,HIGH_VOLATILITY,0.474530,0.469916,0.566352,0.021903
momentum v11,2026-08-19,SOLUSDT,t,J3,2026-08-19T21:00:00Z,HIGH_VOLATILITY,1.728862,1.728862,1.831392,0.019849
momentum v11,2026-08-19,ZECUSDT,f,J3,2026-08-19T21:00:00Z,HIGH_VOLATILITY,0.146823,0.143391,0.215013,0.029405
momentum v11,2026-08-19,BNBUSDT,f,J3,2026-08-19T21:00:00Z,HIGH_VOLATILITY,1.964215,1.964215,2.179816,0.009366
momentum v11,2026-08-19,DOGEUSDT,t,J3,2026-08-19T21:00:00Z,HIGH_VOLATILITY,0.875096,0.869287,0.990838,0.017419
momentum v11,2026-08-19,SUIUSDT,f,J3,2026-08-19T21:00:00Z,HIGH_VOLATILITY,0.164100,0.159619,0.253867,0.022330
momentum v11,2026-08-19,PROMUSDT,f,J3,2026-08-19T21:15:00Z,HIGH_VOLATILITY,-0.219679,-0.219679,-0.146795,0.027369
momentum v11,2026-08-19,ARBUSDT,f,J3,2026-08-19T22:00:00Z,HIGH_VOLATILITY,-0.431471,-0.433982,-0.381724,0.039873
momentum v11,2026-08-20,BTCUSDT,f,J3,2026-08-20T02:00:00Z,HIGH_VOLATILITY,-0.174982,-0.174982,-0.037877,0.014575
momentum v11,2026-08-20,SOLUSDT,t,J3,2026-08-20T06:30:00Z,HIGH_VOLATILITY,1.795234,1.788053,1.939566,0.014037
momentum v11,2026-08-20,ARBUSDT,f,J3,2026-08-20T07:00:00Z,HIGH_VOLATILITY,-0.154714,-0.158675,-0.075685,0.025268
momentum v11,2026-08-20,BNBUSDT,f,J3,2026-08-20T07:00:00Z,HIGH_VOLATILITY,1.837891,1.830770,2.048624,0.009578
momentum v11,2026-08-20,SAHARAUSDT,f,J3,2026-08-20T08:00:00Z,HIGH_VOLATILITY,-0.174232,-0.177237,-0.053997,0.016617
momentum v11,2026-08-20,XRPUSDT,t,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,2.123388,2.123388,2.260760,0.014794
momentum v11,2026-08-20,ZECUSDT,f,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,-0.837334,-0.837334,-0.728715,0.018279
momentum v11,2026-08-20,DOGEUSDT,t,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,0.358389,0.358389,0.500233,0.014141
momentum v11,2026-08-20,ETHUSDT,t,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,-0.195163,-0.195163,-0.049607,0.013727
momentum v11,2026-08-20,UNIUSDT,f,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,0.020900,0.020900,0.115610,0.021130
momentum v11,2026-08-20,BTCUSDT,f,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,0.673746,0.673746,0.853313,0.011184
momentum v11,2026-08-20,SUIUSDT,f,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,0.515861,0.515861,0.632202,0.017274
momentum v11,2026-08-20,DASHUSDT,f,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,-0.425181,-0.425181,-0.268253,0.012715
momentum v11,2026-08-20,LINKUSDT,f,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,-0.545285,-0.545285,-0.414120,0.015191
momentum v11,2026-08-20,NEARUSDT,f,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,-1.090837,-1.090837,-0.960658,0.015242
momentum v11,2026-08-20,TAOUSDT,f,J3,2026-08-20T08:15:00Z,HIGH_VOLATILITY,0.567604,0.564702,0.682170,0.017551
momentum v11,2026-08-20,BNBUSDT,f,J3,2026-08-20T09:15:00Z,HIGH_VOLATILITY,-0.194291,-0.194291,-0.042565,0.013170
momentum v11,2026-08-20,PROMUSDT,f,J3,2026-08-20T10:15:00Z,HIGH_VOLATILITY,-0.220996,-0.220996,-0.167973,0.037578
momentum v11,2026-08-20,ZECUSDT,f,J3,2026-08-20T10:30:00Z,HIGH_VOLATILITY,-0.471604,-0.471604,-0.382205,0.022263
momentum v11,2026-08-20,PROMUSDT,f,J3,2026-08-20T11:00:00Z,HIGH_VOLATILITY,2.421620,2.487355,2.479125,0.036324
momentum v11,2026-08-20,XRPUSDT,t,J3,2026-08-20T11:45:00Z,HIGH_VOLATILITY,1.452245,1.452245,1.524188,0.028384
momentum v11,2026-08-20,LINKUSDT,f,J3,2026-08-20T11:45:00Z,HIGH_VOLATILITY,-0.529811,-0.529811,-0.408446,0.016414
momentum v11,2026-08-20,DOGEUSDT,t,J3,2026-08-20T13:30:00Z,HIGH_VOLATILITY,-0.134411,-0.134411,0.000000,0.014871
momentum v11,2026-08-20,DOGEUSDT,t,J3,2026-08-20T14:15:00Z,HIGH_VOLATILITY,-0.231544,-0.231544,-0.130264,0.019710
momentum v11,2026-08-20,DOGEUSDT,t,J3,2026-08-20T15:00:00Z,HIGH_VOLATILITY,1.937968,1.933196,2.033277,0.021429
momentum v11,2026-08-20,BTCUSDT,f,J3,2026-08-20T15:15:00Z,HIGH_VOLATILITY,0.089750,0.084574,0.199486,0.018248
momentum v11,2026-08-20,DASHUSDT,f,J3,2026-08-20T15:15:00Z,HIGH_VOLATILITY,-0.125078,-0.125078,-0.029430,0.020891
momentum v11,2026-08-20,SAHARAUSDT,f,J3,2026-08-20T15:15:00Z,HIGH_VOLATILITY,-0.177820,-0.180669,-0.064592,0.017643
momentum v11,2026-08-20,XRPUSDT,t,J3,2026-08-20T15:15:00Z,HIGH_VOLATILITY,-0.716589,-0.719478,-0.659619,0.034684
momentum v11,2026-08-20,SUIUSDT,f,J3,2026-08-20T15:15:00Z,HIGH_VOLATILITY,-0.434626,-0.438710,-0.353525,0.024539
momentum v11,2026-08-20,ETHUSDT,t,J3,2026-08-20T15:30:00Z,HIGH_VOLATILITY,-0.332293,-0.332293,-0.246409,0.023207
momentum v11,2026-08-20,BNBUSDT,f,J3,2026-08-20T15:30:00Z,HIGH_VOLATILITY,-0.061915,-0.061915,0.065960,0.015639
momentum v11,2026-08-20,PROMUSDT,f,J3,2026-08-20T16:00:00Z,HIGH_VOLATILITY,-0.572563,-0.572563,-0.538644,0.058008
momentum v11,2026-08-20,ZECUSDT,f,J3,2026-08-20T16:15:00Z,HIGH_VOLATILITY,-0.494161,-0.494161,-0.431062,0.031462
momentum v11,2026-08-20,DASHUSDT,f,J3,2026-08-20T16:45:00Z,HIGH_VOLATILITY,-0.647954,-0.647954,-0.564129,0.023686
momentum v11,2026-08-20,NEARUSDT,f,J3,2026-08-20T16:45:00Z,HIGH_VOLATILITY,-0.082524,-0.082524,0.000000,0.024221
momentum v11,2026-08-20,ETHUSDT,t,J3,2026-08-20T16:45:00Z,HIGH_VOLATILITY,-0.413542,-0.413542,-0.327746,0.023208
momentum v11,2026-08-20,LINKUSDT,f,J3,2026-08-20T16:45:00Z,HIGH_VOLATILITY,-0.597858,-0.597858,-0.494009,0.019156
momentum v11,2026-08-20,TAOUSDT,f,J3,2026-08-20T17:00:00Z,HIGH_VOLATILITY,-0.286007,-0.286007,-0.190987,0.020993
momentum v11,2026-08-20,UNIUSDT,f,J3,2026-08-20T17:00:00Z,HIGH_VOLATILITY,-0.280994,-0.280994,-0.209796,0.027992
momentum v11,2026-08-20,PROMUSDT,f,J3,2026-08-20T22:15:00Z,HIGH_VOLATILITY,-0.367907,-0.367907,-0.325474,0.046746
momentum v11,2026-08-20,NEARUSDT,f,J3,2026-08-20T22:45:00Z,HIGH_VOLATILITY,-0.261365,-0.264275,-0.173830,0.022789
momentum v11,2026-08-20,TAOUSDT,f,J3,2026-08-20T23:30:00Z,HIGH_VOLATILITY,-0.642334,-0.642334,-0.566629,0.026207
momentum v11,2026-08-20,UNIUSDT,f,J3,2026-08-20T23:30:00Z,HIGH_VOLATILITY,0.429653,0.425551,0.512596,0.024249
momentum v11,2026-08-20,BTCUSDT,f,J3,2026-08-20T23:30:00Z,HIGH_VOLATILITY,1.397071,1.393417,1.546459,0.013520
momentum v11,2026-08-20,PROMUSDT,f,J3,2026-08-20T23:45:00Z,HIGH_VOLATILITY,-0.781789,-0.782770,-0.743078,0.050662
momentum v11,2026-08-21,DOGEUSDT,t,J3,2026-08-21T00:30:00Z,HIGH_VOLATILITY,0.369837,0.369837,0.455175,0.023548
momentum v11,2026-08-21,LINKUSDT,f,J3,2026-08-21T00:30:00Z,HIGH_VOLATILITY,0.450514,0.450514,0.565958,0.017399
momentum v11,2026-08-21,SOLUSDT,t,J3,2026-08-21T00:30:00Z,HIGH_VOLATILITY,-0.453395,-0.453395,-0.304405,0.013388
momentum v11,2026-08-21,DASHUSDT,f,J3,2026-08-21T01:15:00Z,HIGH_VOLATILITY,0.831050,0.831050,0.943226,0.017969
momentum v11,2026-08-21,ETHUSDT,t,J3,2026-08-21T01:30:00Z,HIGH_VOLATILITY,-0.238591,-0.238591,-0.123883,0.017406
momentum v11,2026-08-21,SUIUSDT,f,J3,2026-08-21T01:30:00Z,HIGH_VOLATILITY,1.132432,1.132432,1.225677,0.021722
momentum v11,2026-08-21,BNBUSDT,f,J3,2026-08-21T01:30:00Z,HIGH_VOLATILITY,-0.046273,-0.046273,0.109532,0.012838
momentum v11,2026-08-21,XRPUSDT,t,J3,2026-08-21T02:00:00Z,HIGH_VOLATILITY,-0.159891,-0.159891,-0.087291,0.027498
momentum v11,2026-08-21,SOLUSDT,t,J3,2026-08-21T02:00:00Z,HIGH_VOLATILITY,0.929869,0.929869,1.052321,0.016465
momentum v11,2026-08-21,TAOUSDT,f,J3,2026-08-21T02:00:00Z,HIGH_VOLATILITY,-0.225106,-0.225106,-0.138132,0.022945
momentum v11,2026-08-21,NEARUSDT,f,J3,2026-08-21T02:30:00Z,HIGH_VOLATILITY,-0.176330,-0.176330,-0.102888,0.027178
momentum v11,2026-08-21,PROMUSDT,f,J3,2026-08-21T03:30:00Z,HIGH_VOLATILITY,-0.458242,-0.459002,-0.427394,0.063912
momentum v11,2026-08-21,NEARUSDT,f,J3,2026-08-21T03:45:00Z,HIGH_VOLATILITY,1.358624,1.358624,1.427145,0.029791
momentum v11,2026-08-21,SAHARAUSDT,f,J3,2026-08-21T04:00:00Z,HIGH_VOLATILITY,-0.308585,-0.308585,-0.205732,0.019395
momentum v11,2026-08-21,ZECUSDT,f,J3,2026-08-21T04:45:00Z,HIGH_VOLATILITY,1.736927,1.736927,1.804819,0.030244
momentum v11,2026-08-21,BTCUSDT,f,J3,2026-08-21T05:15:00Z,HIGH_VOLATILITY,1.779569,1.775661,1.914093,0.015073
momentum v11,2026-08-21,SAHARAUSDT,f,J3,2026-08-21T06:15:00Z,HIGH_VOLATILITY,-0.307544,-0.307544,-0.184167,0.016177
momentum v11,2026-08-21,SUIUSDT,f,J3,2026-08-21T06:30:00Z,HIGH_VOLATILITY,-0.213680,-0.213680,-0.142591,0.028061
momentum v11,2026-08-21,DOGEUSDT,t,J3,2026-08-21T06:30:00Z,HIGH_VOLATILITY,0.259288,0.254804,0.349220,0.022312
momentum v11,2026-08-21,BNBUSDT,f,J3,2026-08-21T06:45:00Z,HIGH_VOLATILITY,1.835320,1.833437,1.990615,0.013038
momentum v11,2026-08-21,UNIUSDT,f,J3,2026-08-21T07:00:00Z,HIGH_VOLATILITY,0.496571,0.492537,0.576785,0.025099
momentum v11,2026-08-21,DASHUSDT,f,J3,2026-08-21T07:15:00Z,HIGH_VOLATILITY,1.614155,1.609500,1.706426,0.022071
momentum v11,2026-08-21,SAHARAUSDT,f,J3,2026-08-21T07:15:00Z,HIGH_VOLATILITY,1.466124,1.463312,1.579672,0.017851
momentum v11,2026-08-21,LINKUSDT,f,J3,2026-08-21T07:15:00Z,HIGH_VOLATILITY,1.602942,1.602942,1.684161,0.025131
momentum v11,2026-08-21,PROMUSDT,f,J3,2026-08-21T07:30:00Z,HIGH_VOLATILITY,-0.352211,-0.352809,-0.328789,0.084155
momentum v11,2026-08-21,TAOUSDT,f,J3,2026-08-21T07:30:00Z,HIGH_VOLATILITY,0.812397,0.810492,0.888784,0.026475
momentum v11,2026-08-21,ARBUSDT,f,J3,2026-08-21T07:30:00Z,HIGH_VOLATILITY,1.748106,1.744898,1.831991,0.024360
momentum v11,2026-08-21,SUIUSDT,f,J3,2026-08-21T07:45:00Z,HIGH_VOLATILITY,0.361625,0.357987,0.435011,0.027399
momentum v11,2026-08-21,XRPUSDT,t,J3,2026-08-21T08:15:00Z,HIGH_VOLATILITY,1.579064,1.579064,1.637557,0.035156
momentum v11,2026-08-21,SOLUSDT,t,J3,2026-08-21T08:30:00Z,HIGH_VOLATILITY,-0.546934,-0.546934,-0.458265,0.022426
momentum v11,2026-08-21,NEARUSDT,f,J3,2026-08-21T08:30:00Z,HIGH_VOLATILITY,-0.693517,-0.693517,-0.637028,0.034990
momentum v11,2026-08-21,ETHUSDT,t,J3,2026-08-21T08:30:00Z,HIGH_VOLATILITY,-0.405344,-0.405344,-0.302264,0.019334
momentum v11,2026-08-21,DASHUSDT,f,J3,2026-08-21T08:45:00Z,HIGH_VOLATILITY,-1.048722,-1.048722,-0.978700,0.028152
momentum v11,2026-08-21,LINKUSDT,f,J3,2026-08-21T09:00:00Z,HIGH_VOLATILITY,-1.050479,-1.050479,-0.977947,0.027191
momentum v11,2026-08-21,ZECUSDT,f,J3,2026-08-21T09:45:00Z,HIGH_VOLATILITY,-0.382523,-0.382523,-0.346158,0.054446
momentum v11,2026-08-21,SAHARAUSDT,f,J3,2026-08-21T11:00:00Z,HIGH_VOLATILITY,1.181043,1.178968,1.265866,0.023921
momentum v11,2026-08-21,TAOUSDT,f,J3,2026-08-21T12:45:00Z,HIGH_VOLATILITY,0.085491,0.084048,0.142603,0.035086
momentum v11,2026-08-21,PROMUSDT,f,J3,2026-08-21T13:45:00Z,HIGH_VOLATILITY,1.844946,1.844946,1.880393,0.059547
momentum v11,2026-08-21,DASHUSDT,f,J3,2026-08-21T15:15:00Z,HIGH_VOLATILITY,-0.215754,-0.215754,-0.154983,0.032807
momentum v11,2026-08-21,ARBUSDT,f,J3,2026-08-21T15:15:00Z,HIGH_VOLATILITY,-0.618285,-0.621209,-0.559918,0.033920
momentum v11,2026-08-21,UNIUSDT,f,J3,2026-08-21T15:15:00Z,HIGH_VOLATILITY,-0.677533,-0.680219,-0.623754,0.036741
momentum v11,2026-08-21,SUIUSDT,f,J3,2026-08-21T15:45:00Z,HIGH_VOLATILITY,-0.325322,-0.328462,-0.273717,0.038528
momentum v11,2026-08-21,ZECUSDT,f,J3,2026-08-21T16:30:00Z,HIGH_VOLATILITY,1.130433,1.130433,1.179520,0.041721
momentum v11,2026-08-21,SAHARAUSDT,f,J3,2026-08-21T16:30:00Z,HIGH_VOLATILITY,-0.100347,-0.100347,-0.038773,0.032441
momentum v11,2026-08-21,PROMUSDT,f,J3,2026-08-21T16:45:00Z,HIGH_VOLATILITY,-1.013583,-1.013583,-0.993753,0.095984
momentum v11,2026-08-21,ETHUSDT,t,J3,2026-08-21T17:15:00Z,HIGH_VOLATILITY,0.667689,0.667689,0.770352,0.019617
momentum v11,2026-08-21,LINKUSDT,f,J3,2026-08-21T20:15:00Z,HIGH_VOLATILITY,1.640444,1.640444,1.714723,0.027545
momentum v11,2026-08-21,SAHARAUSDT,f,J3,2026-08-21T20:15:00Z,HIGH_VOLATILITY,-0.131548,-0.131548,-0.062874,0.029079
momentum v11,2026-08-21,DASHUSDT,f,J3,2026-08-21T20:30:00Z,HIGH_VOLATILITY,1.903478,1.903478,1.964541,0.033822
momentum v11,2026-08-21,DOGEUSDT,t,J3,2026-08-21T20:45:00Z,HIGH_VOLATILITY,1.933407,1.933407,2.006597,0.028079
momentum v11,2026-08-21,UNIUSDT,f,J3,2026-08-21T21:15:00Z,HIGH_VOLATILITY,1.352258,1.349111,1.415594,0.032280
momentum v11,2026-08-21,BTCUSDT,f,J3,2026-08-21T21:30:00Z,HIGH_VOLATILITY,-0.215365,-0.221415,-0.094718,0.016554
momentum v11,2026-08-21,SUIUSDT,f,J3,2026-08-21T21:30:00Z,HIGH_VOLATILITY,1.077200,1.074158,1.138026,0.033487
momentum v11,2026-08-21,SOLUSDT,t,J3,2026-08-21T21:30:00Z,HIGH_VOLATILITY,0.564123,0.559241,0.661535,0.020659
momentum v11,2026-08-21,NEARUSDT,f,J3,2026-08-21T21:30:00Z,HIGH_VOLATILITY,0.362955,0.359860,0.424914,0.032483
momentum v11,2026-08-21,BNBUSDT,f,J3,2026-08-21T22:00:00Z,HIGH_VOLATILITY,0.405529,0.388803,0.550966,0.013796
momentum v11,2026-08-21,XRPUSDT,t,J3,2026-08-21T22:15:00Z,HIGH_VOLATILITY,1.612443,1.609448,1.672825,0.034046
momentum v11,2026-08-21,ZECUSDT,f,J3,2026-08-21T22:15:00Z,HIGH_VOLATILITY,-0.283424,-0.283424,-0.247576,0.055375
momentum v11,2026-08-21,DOGEUSDT,t,J3,2026-08-21T22:45:00Z,HIGH_VOLATILITY,-0.280511,-0.280511,-0.232717,0.041619
momentum v11,2026-08-21,SAHARAUSDT,f,J3,2026-08-21T23:30:00Z,HIGH_VOLATILITY,-0.747634,-0.749593,-0.670020,0.025533
momentum v11,2026-08-22,DASHUSDT,f,J3,2026-08-22T00:15:00Z,HIGH_VOLATILITY,1.713458,1.713458,1.752304,0.053885
momentum v11,2026-08-22,ZECUSDT,f,J3,2026-08-22T00:15:00Z,HIGH_VOLATILITY,-0.195517,-0.195517,-0.158758,0.054142
momentum v11,2026-08-22,PROMUSDT,f,J3,2026-08-22T00:30:00Z,HIGH_VOLATILITY,-0.555110,-0.555110,-0.524872,0.064974
momentum v11,2026-08-22,SAHARAUSDT,f,J3,2026-08-22T00:45:00Z,HIGH_VOLATILITY,0.765131,0.757897,0.825992,0.033294
momentum v11,2026-08-22,ZECUSDT,f,J3,2026-08-22T01:30:00Z,HIGH_VOLATILITY,1.564948,1.564948,1.602239,0.056006
momentum v11,2026-08-22,ARBUSDT,f,J3,2026-08-22T01:45:00Z,HIGH_VOLATILITY,-0.107865,-0.107865,-0.044457,0.031501
momentum v11,2026-08-22,UNIUSDT,f,J3,2026-08-22T02:00:00Z,HIGH_VOLATILITY,-1.034510,-1.034510,-0.984788,0.039419
momentum v11,2026-08-22,NEARUSDT,f,J3,2026-08-22T02:00:00Z,HIGH_VOLATILITY,1.456259,1.456259,1.509399,0.038713
momentum v11,2026-08-22,SUIUSDT,f,J3,2026-08-22T02:30:00Z,HIGH_VOLATILITY,1.757546,1.757546,1.807399,0.041602
momentum v11,2026-08-22,TAOUSDT,f,J3,2026-08-22T02:30:00Z,HIGH_VOLATILITY,-1.034840,-1.036298,-0.984647,0.039056
momentum v11,2026-08-22,SOLUSDT,t,J3,2026-08-22T02:45:00Z,HIGH_VOLATILITY,2.078540,2.078540,2.169227,0.022581
momentum v11,2026-08-22,DASHUSDT,f,J3,2026-08-22T03:00:00Z,HIGH_VOLATILITY,-1.015641,-1.015641,-0.992871,0.084114
momentum v11,2026-08-22,ARBUSDT,f,J3,2026-08-22T03:15:00Z,HIGH_VOLATILITY,1.750031,1.750031,1.810400,0.034133
momentum v11,2026-08-22,LINKUSDT,f,J3,2026-08-22T03:30:00Z,HIGH_VOLATILITY,-1.046971,-1.046971,-0.979450,0.029180
momentum v11,2026-08-22,BNBUSDT,f,J3,2026-08-22T03:30:00Z,HIGH_VOLATILITY,-1.052631,-1.052631,-0.977025,0.026100
momentum v11,2026-08-22,DOGEUSDT,t,J3,2026-08-22T03:30:00Z,HIGH_VOLATILITY,-1.034792,-1.034792,-0.984667,0.039109
momentum v11,2026-08-22,XRPUSDT,t,J3,2026-08-22T03:30:00Z,HIGH_VOLATILITY,-1.025039,-1.025039,-0.988845,0.053757
momentum v11,2026-08-22,ZECUSDT,f,J3,2026-08-22T03:45:00Z,HIGH_VOLATILITY,-0.380151,-0.380151,-0.348520,0.062502
momentum v11,2026-08-22,PROMUSDT,f,J3,2026-08-22T06:00:00Z,HIGH_VOLATILITY,-0.293472,-0.293472,-0.271401,0.089461
momentum v11,2026-08-22,ZECUSDT,f,J3,2026-08-22T16:30:00Z,HIGH_VOLATILITY,0.652017,0.652017,0.696119,0.046049
momentum v11,2026-08-22,DOGEUSDT,t,J3,2026-08-22T17:30:00Z,HIGH_VOLATILITY,0.210517,0.210517,0.263798,0.037701
momentum v11,2026-08-22,DASHUSDT,f,J3,2026-08-22T17:30:00Z,HIGH_VOLATILITY,-0.406284,-0.406284,-0.369369,0.053610
momentum v11,2026-08-22,NEARUSDT,f,J3,2026-08-22T19:30:00Z,HIGH_VOLATILITY,-0.218927,-0.218927,-0.165415,0.037237
momentum v11,2026-08-22,ETHUSDT,t,J3,2026-08-22T20:00:00Z,HIGH_VOLATILITY,-0.447371,-0.447371,-0.270396,0.011277
momentum v11,2026-08-23,SOLUSDT,t,J3,2026-08-23T00:45:00Z,BTC_BULL,-0.782135,-0.782135,-0.721401,0.032524
momentum v11,2026-08-23,PROMUSDT,f,J3,2026-08-23T06:00:00Z,BTC_BULL,-0.081205,-0.082538,-0.028779,0.038105
momentum v11,2026-08-23,TAOUSDT,f,J3,2026-08-23T08:15:00Z,BTC_BULL,0.634986,0.633059,0.711422,0.026396
momentum v11,2026-08-23,ARBUSDT,f,J3,2026-08-23T08:15:00Z,BTC_BULL,0.846989,0.846989,0.922333,0.026858
momentum v11,2026-08-23,SAHARAUSDT,f,J3,2026-08-23T08:15:00Z,BTC_BULL,1.136620,1.134749,1.210646,0.027450
momentum v11,2026-08-23,ZECUSDT,f,J3,2026-08-23T08:15:00Z,BTC_BULL,0.170692,0.170692,0.223751,0.037831
momentum v11,2026-08-23,ETHUSDT,t,J3,2026-08-23T08:45:00Z,BTC_BULL,-0.335477,-0.335477,-0.213415,0.016347
momentum v11,2026-08-23,NEARUSDT,f,J3,2026-08-23T09:45:00Z,BTC_BULL,1.854379,1.854379,1.936029,0.025075
momentum v11,2026-08-23,LINKUSDT,f,J3,2026-08-23T10:30:00Z,BTC_BULL,-0.609069,-0.609069,-0.507023,0.019490
momentum v11,2026-08-23,BTCUSDT,f,J3,2026-08-23T10:30:00Z,BTC_BULL,0.697358,0.697358,0.905896,0.009627
momentum v11,2026-08-23,SUIUSDT,f,J3,2026-08-23T10:30:00Z,BTC_BULL,1.075844,1.075844,1.149277,0.027652
momentum v11,2026-08-23,DOGEUSDT,t,J3,2026-08-23T10:30:00Z,BTC_BULL,0.868587,0.868587,0.949684,0.024939
momentum v11,2026-08-23,DASHUSDT,f,J3,2026-08-23T10:45:00Z,BTC_BULL,0.928554,0.928554,0.982789,0.037534
momentum v11,2026-08-23,XRPUSDT,t,J3,2026-08-23T11:30:00Z,BTC_BULL,-0.134737,-0.134737,-0.070753,0.031205
momentum v11,2026-08-23,BNBUSDT,f,J3,2026-08-23T11:30:00Z,BTC_BULL,0.097633,0.097633,0.281301,0.010899
momentum v11,2026-08-23,ETHUSDT,t,J3,2026-08-23T11:30:00Z,BTC_BULL,-1.104272,-1.104272,-0.954903,0.013297
momentum v11,2026-08-23,SOLUSDT,t,J3,2026-08-23T11:30:00Z,BTC_BULL,0.561626,0.561626,0.666248,0.019227
momentum v11,2026-08-23,UNIUSDT,f,J3,2026-08-23T11:30:00Z,BTC_BULL,2.241912,2.241912,2.318992,0.026735
momentum v11,2026-08-23,ARBUSDT,f,J3,2026-08-23T13:00:00Z,BTC_BULL,0.677063,0.672763,0.762625,0.023571
momentum v11,2026-08-23,PROMUSDT,f,J3,2026-08-23T13:15:00Z,BTC_BULL,-0.196184,-0.196184,-0.171662,0.080944
momentum v11,2026-08-23,TAOUSDT,f,J3,2026-08-23T13:15:00Z,BTC_BULL,1.221835,1.219114,1.329679,0.018765
momentum v11,2026-08-23,ZECUSDT,f,J3,2026-08-23T13:30:00Z,BTC_BULL,0.702474,0.699730,0.758092,0.036434
momentum v11,2026-08-23,XRPUSDT,t,J3,2026-08-23T13:30:00Z,BTC_BULL,-1.044752,-1.044752,-0.980401,0.030595
momentum v11,2026-08-23,LINKUSDT,f,J3,2026-08-23T13:30:00Z,BTC_BULL,-1.061079,-1.061079,-0.973406,0.022548
momentum v11,2026-08-23,ZECUSDT,f,J3,2026-08-23T18:15:00Z,BTC_BULL,-0.473772,-0.473772,-0.433994,0.049706
momentum v11,2026-08-23,SUIUSDT,f,J3,2026-08-23T18:15:00Z,BTC_BULL,0.018429,0.018429,0.077079,0.034125
momentum v11,2026-08-23,DASHUSDT,f,J3,2026-08-23T18:30:00Z,BTC_BULL,-0.279806,-0.279806,-0.241792,0.052248
momentum v11,2026-08-23,TAOUSDT,f,J3,2026-08-23T18:30:00Z,BTC_BULL,0.604648,0.603331,0.657466,0.038320
momentum v11,2026-08-23,LINKUSDT,f,J3,2026-08-23T21:15:00Z,HIGH_VOLATILITY,-0.291832,-0.291832,-0.192482,0.020080
momentum v11,2026-08-23,UNIUSDT,f,J3,2026-08-23T21:15:00Z,HIGH_VOLATILITY,-0.364941,-0.364941,-0.314162,0.039121
momentum v11,2026-08-23,ETHUSDT,t,J3,2026-08-23T21:15:00Z,HIGH_VOLATILITY,-0.648789,-0.648789,-0.509409,0.014288
momentum v11,2026-08-23,NEARUSDT,f,J3,2026-08-23T21:15:00Z,HIGH_VOLATILITY,0.376923,0.373612,0.443729,0.030120
momentum v11,2026-08-23,SOLUSDT,t,J3,2026-08-23T21:15:00Z,HIGH_VOLATILITY,-0.428122,-0.428122,-0.302504,0.015874
momentum v11,2026-08-23,XRPUSDT,t,J3,2026-08-23T21:30:00Z,HIGH_VOLATILITY,-0.482457,-0.482457,-0.416538,0.030132
momentum v11,2026-08-23,ARBUSDT,f,J3,2026-08-23T21:30:00Z,HIGH_VOLATILITY,-0.347751,-0.347751,-0.256577,0.021862
momentum v11,2026-08-24,PROMUSDT,f,J3,2026-08-24T03:15:00Z,HIGH_VOLATILITY,2.040138,2.039372,2.071593,0.068022
momentum v11,2026-08-24,PROMUSDT,f,J3,2026-08-24T06:30:00Z,HIGH_VOLATILITY,-0.139053,-0.139053,-0.122117,0.117176
