versao,mercado,dia,hora_utc,emitted_at,resultado,r_net,r_exf,p_entry,exit_base,risk,atr_pct
mean_reversion v10,SOLUSDT,2026-08-25,8,2026-08-25 08:15:02+00,expired,-0.7550820302,-0.7550820302116913585150750044,100.41021000000000,98.3900000000,2.8589482785,0.01815165488243797172495585231
mean_reversion v10,BTCUSDT,2026-08-25,8,2026-08-25 08:15:02+00,stop,-1.0839758782,-1.083975878156065324517526595,79981.05986000000000,78663.5729804779,1317.4868795221,0.01025779512497339857838710053
mean_reversion v10,DASHUSDT,2026-08-25,8,2026-08-25 08:30:02+00,expired,-0.5522661434,-0.5522661433739059542181142905,42.19530200000000,41.4000000000,1.5455776079,0.02313937059959790114730952922
mean_reversion v10,ZECUSDT,2026-08-25,9,2026-08-25 09:15:02+00,expired,-0.8022121319,-0.8022121319067651141832008937,845.47698200000000,822.5200000000,30.0637380423,0.02296000826553054895462857718
mean_reversion v10,DOGEUSDT,2026-08-25,9,2026-08-25 09:15:02+00,expired,-0.8880492271,-0.8880492270984672875626609595,0.09109462400000,0.0890900000,0.0023986626,0.01694893834547596732948877192
mean_reversion v10,UNIUSDT,2026-08-25,13,2026-08-25 13:30:02+00,expired,-0.4767225281,-0.4733450106070617466432507860,4.36861960000000,4.3130000000,0.1303045587,0.01815058517651567420932348187
mean_reversion v10,TAOUSDT,2026-08-26,13,2026-08-26 13:45:02+00,stop,-1.0551675170,-1.055167517027206076782092049,231.84902600000000,226.0710533118,5.7779726882,0.01594361902214036655566633192
mean_reversion v10,DASHUSDT,2026-08-27,3,2026-08-27 03:00:02+00,expired,0.1061040162,0.1061040162170070700145299138,38.59314200000000,38.7500000000,0.9677300338,0.01598941692633940791926104852
mean_reversion v10,ETHUSDT,2026-08-27,4,2026-08-27 04:45:02+00,target,1.2507502775,1.255628385956588619450971278,2489.78297400000000,2533.3178618876,31.8615485918,0.00806826637553272202720511562
mean_reversion v10,ARBUSDT,2026-08-27,4,2026-08-27 04:45:02+00,expired,1.2397555725,1.243991803333731291134872273,0.09036418600000,0.0929200000,0.0019507931,0.01449337968112422993290634211
mean_reversion v10,NEARUSDT,2026-08-27,4,2026-08-27 04:45:02+00,target,1.4249916982,1.423769797891693445931040013,1.85511240000000,1.9125875141,0.0385040761,0.01376045738130709239933351447
mean_reversion v10,SUIUSDT,2026-08-27,4,2026-08-27 04:45:02+00,target,1.5311668987,1.534796498105189378218369493,0.74794850000000,0.7735538999,0.0159844333,0.01480723921343269365775224331
mean_reversion v10,XRPUSDT,2026-08-27,5,2026-08-27 05:00:02+00,expired,0.9899091175,0.9938808404903401295375712448,1.40174054000000,1.4327000000,0.029144749,0.01421471608673897637696790404
mean_reversion v10,TAOUSDT,2026-08-27,5,2026-08-27 05:45:02+00,target,1.3640639692,1.364063969235238832108771917,237.39235000000000,246.4865091519,6.4166894346,0.01739957214256832492306423998
mean_reversion v10,UNIUSDT,2026-08-27,5,2026-08-27 05:45:02+00,target,1.3776309402,1.381691571140133792959431974,4.34860760000000,4.5038849388,0.1078642259,0.01605011068804106642049543348
mean_reversion v10,DOGEUSDT,2026-08-27,5,2026-08-27 05:45:02+00,target,1.3172215678,1.322771559971863528940424845,0.08657191200000,0.0887713718,0.0015694932,0.01159767077190954460731651799
mean_reversion v10,ZECUSDT,2026-08-27,10,2026-08-27 10:45:02+00,expired,0.7711705225,0.7711705225002212006277246641,781.77878600000000,799.7000000000,21.79672838,0.01763491263944249955701544897
mean_reversion v10,ARBUSDT,2026-08-27,10,2026-08-27 10:45:02+00,expired,0.5055370450,0.5055370450431832128524346086,0.09077443200000,0.0919800000,0.0021310017,0.01488488210023707097838502558
mean_reversion v10,DOGEUSDT,2026-08-27,13,2026-08-27 13:15:02+00,expired,0.9323334077,0.9356225355788481821425165754,0.08791271600000,0.0897900000,0.0018729246,0.01316899659776759008283942682
mean_reversion v10,ETHUSDT,2026-08-27,13,2026-08-27 13:15:02+00,expired,0.6661150946,0.6668147784178344821270034432,2500.24925000000000,2529.7700000000,38.9785713905,0.009473525317707104165069314236
mean_reversion v10,TAOUSDT,2026-08-27,16,2026-08-27 16:00:02+00,expired,-0.7619985086,-0.7603327463657665844761246775,254.01231600000000,248.6800000000,7.4737557607,0.01960930609210031810153075019
mean_reversion v10,NEARUSDT,2026-08-27,18,2026-08-27 18:30:02+00,expired,0.8441145289,0.8441145288939787627809764616,1.91314720000000,1.9570000000,0.048726813,0.01512393301887227622856617039
mean_reversion v10,XRPUSDT,2026-08-27,18,2026-08-27 18:30:02+00,expired,0.0916216818,0.09162168184685902359702145158,1.44426604000000,1.4492000000,0.0317326787,0.01315617694187881503886078706
mean_reversion v10,ETHUSDT,2026-08-27,18,2026-08-27 18:45:02+00,expired,0.2817438351,0.2817438351486900484673857864,2497.23744400000000,2511.0000000000,36.3921491201,0.009229053055952113730621382538
mean_reversion v10,SUIUSDT,2026-08-27,18,2026-08-27 18:45:02+00,expired,0.2512786122,0.2512786121646166256269738062,0.77376398000000,0.7793000000,0.0176990847,0.01546044728526571001182449849
mean_reversion v10,ARBUSDT,2026-08-27,18,2026-08-27 18:45:02+00,expired,0.3408963680,0.3408963679850288648762218406,0.09077443200000,0.0916000000,0.002046605,0.01514582993110450868624674711
mean_reversion v10,DOGEUSDT,2026-08-27,18,2026-08-27 18:45:02+00,expired,0.3483020361,0.3483020360652934642195376834,0.08828293800000,0.0890000000,0.0017018855,0.0127924805251617412328803345
mean_reversion v10,ZECUSDT,2026-08-27,22,2026-08-27 22:00:02+00,expired,-0.4675033882,-0.4650439889663571574898335394,810.38594000000000,800.8100000000,23.010107507,0.01761909737822941895724337593
mean_reversion v10,XRPUSDT,2026-08-28,2,2026-08-28 02:45:02+00,expired,-0.4189482012,-0.4189482012479094164974291908,1.43295926000000,1.4244000000,0.0251976302,0.01183863216927417887479544857
mean_reversion v10,LINKUSDT,2026-08-28,2,2026-08-28 02:45:02+00,expired,0.3153661989,0.3153661989444134863608607673,11.72903320000000,11.8060000000,0.1917517488,0.0109849328609492110205630873
mean_reversion v10,ARBUSDT,2026-08-28,2,2026-08-28 02:45:02+00,expired,-0.0768195103,-0.07681951026858255367862399437,0.09031415600000,0.0902900000,0.0019597885,0.01474615134161661138849268276
mean_reversion v10,SUIUSDT,2026-08-28,2,2026-08-28 02:45:02+00,expired,-0.1919152426,-0.1919152426005669055673787865,0.76675978000000,0.7648000000,0.0157939532,0.01465304017515129866217099469
mean_reversion v10,DOGEUSDT,2026-08-28,2,2026-08-28 02:45:02+00,expired,0.0396296084,0.03962960843978603404771364804,0.08790271000000,0.0880800000,0.0013643853,0.01123840188559929224091170938
mean_reversion v10,SOLUSDT,2026-08-28,2,2026-08-28 02:45:02+00,expired,0.1872857939,0.1872857938574155729350967060,106.88409200000000,107.4900000000,2.4331272085,0.01551660611327604871518651731
mean_reversion v10,ETHUSDT,2026-08-28,2,2026-08-28 02:45:02+00,expired,0.0556893200,0.05568932003280317350280957787,2495.22623800000000,2500.4700000000,31.3489483544,0.008395747887467927035970947001
mean_reversion v10,UNIUSDT,2026-08-28,3,2026-08-28 03:00:02+00,expired,0.3066294753,0.3066294753199825415162968825,4.61676840000000,4.6570000000,0.1099992435,0.01760363556475555338109252233
mean_reversion v10,PROMUSDT,2026-08-28,16,2026-08-28 16:30:02+00,expired,-0.0294394106,-0.02878408068958121928680163605,5.05803300000000,5.0540000000,0.3859425062,0.04994879441166112326811503332
mean_reversion v10,ZECUSDT,2026-08-28,16,2026-08-28 16:30:02+00,expired,0.0331520336,0.03315203360809906049846985857,791.38454600000000,793.2100000000,21.593865416,0.01742181802958423833468422532
mean_reversion v10,PROMUSDT,2026-08-29,2,2026-08-29 02:15:02+00,expired,-0.3246936492,-0.3237203903510503887329819724,5.04002220000000,4.9620000000,0.2625692435,0.03491742847211604285488183132
mean_reversion v10,ZECUSDT,2026-08-29,4,2026-08-29 04:15:02+00,expired,-0.4666218895,-0.4626868854780383650522878876,799.11918400000000,790.9100000000,20.1422433782,0.01610633956382248711502884809
mean_reversion v10,DASHUSDT,2026-08-29,6,2026-08-29 06:30:02+00,expired,0.6113276601,0.6157749245479077465252764975,38.35299800000000,38.9400000000,0.8651377722,0.01462273311396552868255226149
mean_reversion v10,DASHUSDT,2026-08-29,20,2026-08-29 20:15:02+00,expired,-0.0891181712,-0.08489729937629978022400386936,41.51489400000000,41.4900000000,0.9774162501,0.01650160978203485041850302442
mean_reversion v10,TAOUSDT,2026-08-29,20,2026-08-29 20:45:02+00,expired,-0.3309002764,-0.3272631286007997308646391512,235.81140200000000,235.0800000000,3.2412760525,0.009265573548395475896611491038
mean_reversion v10,NEARUSDT,2026-08-30,2,2026-08-30 02:00:02+00,target,1.3906328077,1.390632807650963605441910040,1.84910880000000,1.8886083063,0.0265143376,0.009520655329456237578984767593
mean_reversion v10,ZECUSDT,2026-08-30,2,2026-08-30 02:30:02+00,expired,0.0604900870,0.06049008695978506361756526611,832.18901400000000,834.2900000000,15.4408874403,0.0123041383668729099974323694
mean_reversion v10,SAHARAUSDT,2026-08-30,7,2026-08-30 07:30:02+00,target,1.3479667082,1.351629962719807032709628845,0.00840303880000,0.0085700746,0.0001147552,0.008917085333976966987052236459
mean_reversion v10,UNIUSDT,2026-08-30,9,2026-08-30 09:45:02+00,target,1.2963552088,1.296355208794116034373154452,4.83890160000000,5.0158445139,0.1311312759,0.01699485256413617775165202057
mean_reversion v10,NEARUSDT,2026-08-30,9,2026-08-30 09:45:02+00,expired,-0.1185028731,-0.1185028731072119117774156239,1.87712560000000,1.8760000000,0.0316616796,0.0107882280973861429278995064
mean_reversion v10,SAHARAUSDT,2026-08-30,20,2026-08-30 20:00:02+00,stop,-1.0941871075,-1.094187107477354865181052681,0.00846907840000,0.0083445373,0.0001245411,0.008865453291271041905700473293
mean_reversion v10,NEARUSDT,2026-08-30,21,2026-08-30 21:00:02+00,stop,-1.0795875149,-1.079587514860873905673520551,1.87812620000000,1.8455041026,0.0326220974,0.01258050589305584974412768354
mean_reversion v10,UNIUSDT,2026-08-30,21,2026-08-30 21:00:02+00,stop,-1.0373467695,-1.037346769517930423043365105,5.29617580000000,5.1028499598,0.1933258402,0.02273330054377564240052468686
mean_reversion v10,LINKUSDT,2026-08-30,21,2026-08-30 21:15:02+00,stop,-1.1017153543,-1.101715354309935917205806180,11.49089040000000,11.3342971970,0.156593203,0.008094490003899211070129782902
mean_reversion v10,SUIUSDT,2026-08-30,21,2026-08-30 21:15:02+00,stop,-1.0841935438,-1.084193543814216287870897675,0.74244520000000,0.7302465289,0.0121986711,0.01059717593937760301949953388
mean_reversion v10,ARBUSDT,2026-08-30,21,2026-08-30 21:15:02+00,stop,-1.0744157723,-1.074415772347448933182427267,0.08902338200000,0.0873710517,0.0016523303,0.01129156497994224942260163385
mean_reversion v10,ZECUSDT,2026-08-30,21,2026-08-30 21:15:02+00,stop,-1.0633939340,-1.063393933989061089277061993,859.98568200000000,841.2917155001,18.6939664999,0.01353487960418541105183516177
mean_reversion v10,UNIUSDT,2026-08-31,0,2026-08-31 00:00:02+00,expired,-0.5483296988,-0.5483296988497778688842201615,5.13708040000000,5.0340000000,0.2009156612,0.02468920031288516236854025148
mean_reversion v10,SAHARAUSDT,2026-08-31,9,2026-08-31 09:45:02+00,stop,-1.0587429231,-1.056698185094647927831385940,0.00837001900000,0.0081669612,0.0002030578,0.01517988101310495685002284107
mean_reversion v10,DASHUSDT,2026-08-31,21,2026-08-31 21:30:02+00,expired,-0.2241239931,-0.2219133343005301459567026371,45.41723400000000,45.0300000000,2.0297116792,0.02800933917933011372698834132
mean_reversion v10,ZECUSDT,2026-08-31,22,2026-08-31 22:30:02+00,expired,-0.0639115095,-0.06289598675139466707956085650,849.89963400000000,849.4900000000,25.4210174382,0.01912004638354171952998544187
mean_reversion v10,XRPUSDT,2026-08-31,22,2026-08-31 22:45:02+00,expired,-0.5167025035,-0.5117197669764997155795850607,1.38162848000000,1.3714000000,0.0237477679,0.01136006922500579350966269538
mean_reversion v10,SAHARAUSDT,2026-08-31,22,2026-08-31 22:45:02+00,target,1.3601926764,1.362538964656757761904151224,0.00841604660000,0.0086724508,0.0001793471,0.01383008157063528887116249648
mean_reversion v10,DOGEUSDT,2026-08-31,23,2026-08-31 23:00:02+00,expired,-0.2263490803,-0.2175854006784913952607612018,0.08287969800000,0.0827900000,0.0009450083,0.008556709617695266100611761089
mean_reversion v10,SOLUSDT,2026-08-31,23,2026-08-31 23:15:02+00,expired,0.1215614970,0.1238668883694996875638867228,103.05179400000000,103.4000000000,1.6437814906,0.01022451116901238391076788059
mean_reversion v10,UNIUSDT,2026-08-31,23,2026-08-31 23:30:02+00,expired,0.4175089104,0.4203480002930562889558515444,5.20712240000000,5.2780000000,0.1511081716,0.01798517306014451578187501732
mean_reversion v10,LINKUSDT,2026-08-31,23,2026-08-31 23:30:02+00,expired,0.3196910028,0.3244846469132081939891831456,11.30678000000000,11.3820000000,0.1828068608,0.01024893173329108016441561393
mean_reversion v10,NEARUSDT,2026-09-01,8,2026-09-01 08:00:02+00,expired,0.7814044065,0.7814044065121623230025802092,1.94016340000000,1.9830000000,0.0512897166,0.01723442206837833594366608811
mean_reversion v10,SAHARAUSDT,2026-09-01,8,2026-09-01 08:45:02+00,expired,-0.7260325907,-0.7235905804342587727065545262,0.00836901840000,0.0082560000,0.0001722245,0.01175638338596676613893011249
mean_reversion v10,LINKUSDT,2026-09-01,8,2026-09-01 08:45:02+00,expired,0.0605165199,0.06051651992961745134120763061,11.35180700000000,11.3780000000,0.1698215286,0.00889593492193443665166237839
mean_reversion v10,ZECUSDT,2026-09-01,8,2026-09-01 08:45:02+00,expired,0.0408823626,0.04088236257838732677455973355,845.99729400000000,848.0400000000,20.9496359306,0.01530348292989446941448173993
mean_reversion v10,SUIUSDT,2026-09-01,8,2026-09-01 08:45:02+00,expired,0.1698299154,0.1698299154482372507219767268,0.72273338000000,0.7260000000,0.0132585645,0.01126050390398656779887692396
mean_reversion v10,ARBUSDT,2026-09-01,9,2026-09-01 09:15:02+00,expired,0.1513399379,0.1513399378997745740057212931,0.10793472200000,0.1090300000,0.0062316682,0.03824560664351062547357558924
mean_reversion v10,ARBUSDT,2026-09-01,15,2026-09-01 15:15:02+00,expired,-0.4388167579,-0.4372670507666217533745483548,0.10873520200000,0.1057900000,0.0070768211,0.04348281170393819202092750957
mean_reversion v10,LINKUSDT,2026-09-01,16,2026-09-01 16:30:02+00,stop,-1.1001040582,-1.100104058245551196174798154,11.36281360000000,11.2054979591,0.1573156409,0.009424722276305905358823355261
mean_reversion v10,UNIUSDT,2026-09-01,16,2026-09-01 16:45:02+00,expired,0.0030432258,0.003043225781105952889072713959,5.66439660000000,5.6730000000,0.2188476728,0.02429499682541522599629889764
mean_reversion v10,SUIUSDT,2026-09-01,16,2026-09-01 16:45:02+00,stop,-1.0707805203,-1.070780520306330230415465121,0.72613542000000,0.7119753288,0.0141600912,0.01159687506784783647017969528
mean_reversion v10,NEARUSDT,2026-09-01,17,2026-09-01 17:00:02+00,stop,-1.0440665470,-1.044066547039929857538131811,1.96617900000000,1.9051094583,0.0610695417,0.01999000056917029446712364283
mean_reversion v10,SAHARAUSDT,2026-09-02,9,2026-09-02 09:30:02+00,expired,0.0739009017,0.07672314450760414624865961789,0.00833499800000,0.0083580000,0.0001474393,0.01305389523794656148618745863
mean_reversion v10,UNIUSDT,2026-09-02,10,2026-09-02 10:45:02+00,stop,-1.0353679690,-1.035367968968214832959955888,5.96857900000000,5.7388539559,0.2297250441,0.02659046221197651064699802181
mean_reversion v10,ARBUSDT,2026-09-02,11,2026-09-02 11:00:02+00,expired,0.9902455146,0.9902455146467339895574097824,0.11044622800000,0.1153700000,0.0048111818,0.0312487819235991553620307125
mean_reversion v10,DOGEUSDT,2026-09-02,19,2026-09-02 19:45:02+00,expired,0.0769092707,0.07690927067632829012993975401,0.08116867200000,0.0813700000,0.001137835,0.008753227891191090921042977211
mean_reversion v10,PROMUSDT,2026-09-03,6,2026-09-03 06:45:02+00,stop,-1.0182085421,-1.017561361877434245219200387,4.90794300000000,4.5378176197,0.3701253803,0.04927299789883993224554018678
mean_reversion v10,LINKUSDT,2026-09-03,9,2026-09-03 09:45:02+00,target,1.1350360313,1.135036031272753787376975187,11.19871520000000,11.4251322367,0.1854700244,0.009807710477050260759778496991
mean_reversion v10,SOLUSDT,2026-09-03,9,2026-09-03 09:45:02+00,expired,0.7476478259,0.7476478259028548287542978793,100.43022200000000,101.7600000000,1.5888099884,0.009734128643004890246376014807
mean_reversion v10,ARBUSDT,2026-09-03,14,2026-09-03 14:15:02+00,expired,0.2046673887,0.2065724085027770146283771332,0.13296973400000,0.1345900000,0.0069347132,0.03602030613715370465338473751
mean_reversion v10,DOGEUSDT,2026-09-03,20,2026-09-03 20:45:02+00,expired,-0.7298687234,-0.7249957523088475158904095905,0.08879324400000,0.0876100000,0.001801873,0.01268248745183791768254130885
mean_reversion v10,NEARUSDT,2026-09-03,22,2026-09-03 22:00:02+00,stop,-1.0812134172,-1.075764480863196954903390630,1.96717960000000,1.9313090008,0.0358705992,0.01507793496433858368081855804
mean_reversion v10,SAHARAUSDT,2026-09-03,22,2026-09-03 22:00:02+00,expired,-0.4790849749,-0.4772980004847788137446636827,0.00900940240000,0.0089010000,0.0002533114,0.01914653597486145131524951286
mean_reversion v10,ZECUSDT,2026-09-03,22,2026-09-03 22:15:02+00,expired,-0.2803810931,-0.2770704598916237312842767723,947.60822400000000,940.9600000000,28.7580331094,0.02035181438281344233640589151
mean_reversion v10,SUIUSDT,2026-09-03,22,2026-09-03 22:45:02+00,expired,-0.4535168240,-0.4497101929628804294944132841,0.78046800000000,0.7723000000,0.0205739207,0.01616201047419070013601178707
mean_reversion v10,ETHUSDT,2026-09-03,22,2026-09-03 22:45:02+00,expired,-0.1339729638,-0.1275658191271167678471650682,2499.98909400000000,2498.7300000000,37.2922776254,0.008866256229861787196641532845
mean_reversion v10,SOLUSDT,2026-09-03,22,2026-09-03 22:45:02+00,expired,-0.5067433701,-0.5010701427402054095206374675,104.19247800000000,103.4200000000,1.8311810905,0.01051542468955856381758305868
mean_reversion v10,XRPUSDT,2026-09-03,22,2026-09-03 22:45:02+00,expired,-0.5106155363,-0.5059382538746647427919520945,1.45417198000000,1.4405000000,0.0310192063,0.01253057966565844504147281713
mean_reversion v10,TAOUSDT,2026-09-03,22,2026-09-03 22:45:02+00,expired,0.0648859983,0.06744719235162192664671431153,226.22565400000000,226.8400000000,4.4044854892,0.01142567175374929751802144193
mean_reversion v10,PROMUSDT,2026-09-03,23,2026-09-03 23:45:02+00,expired,0.5127078922,0.5134323905834107550339139839,4.98999220000000,5.1750000000,0.3463709115,0.04236800314098631800211241822
mean_reversion v10,NEARUSDT,2026-09-04,2,2026-09-04 02:00:02+00,expired,-0.4808567316,-0.4808567315749705483912607262,1.93916280000000,1.9230000000,0.0392237487,0.0141030220345326640716658921
mean_reversion v10,ARBUSDT,2026-09-04,2,2026-09-04 02:00:02+00,expired,-0.1847171339,-0.1847171338994657569474096198,0.13669196600000,0.1353200000,0.0084557955,0.04187107839184182040911974973
mean_reversion v10,UNIUSDT,2026-09-04,2,2026-09-04 02:15:02+00,expired,-0.1171194455,-0.1171194454655432202438948443,6.32779440000000,6.3060000000,0.2615279145,0.02581985699142817856481623727
mean_reversion v10,DOGEUSDT,2026-09-04,2,2026-09-04 02:45:02+00,expired,-0.0398911922,-0.03989119224123181351100669677,0.08689210400000,0.0869500000,0.0015990992,0.0120662245418704485046587044
mean_reversion v10,PROMUSDT,2026-09-04,9,2026-09-04 09:30:02+00,stop,-1.0200892699,-1.020089269861067362085188423,5.25515120000000,4.9063466086,0.3488045914,0.04400192044095005867973375304
mean_reversion v10,UNIUSDT,2026-09-04,10,2026-09-04 10:30:02+00,expired,0.0170163996,0.01701639963014371283283961148,6.26975960000000,6.2830000000,0.2615714356,0.02747701596826382737980939924
mean_reversion v10,DASHUSDT,2026-09-04,13,2026-09-04 13:30:02+00,target,1.4013061225,1.403008624210719855627078976,50.19009600000000,54.6029888247,3.0920885498,0.0400345742454334038663826961
mean_reversion v10,ZECUSDT,2026-09-04,13,2026-09-04 13:30:02+00,target,1.2572093885,1.256919853436897769534761220,979.13713000000000,1034.1757171820,42.654274788,0.02641704171601755580785164281
mean_reversion v10,SAHARAUSDT,2026-09-04,20,2026-09-04 20:45:02+00,expired,0.7445279809,0.7465204323797838445249991611,0.00914748520000,0.0093340000,0.0002324438,0.01616520417271442333757503853
mean_reversion v10,ZECUSDT,2026-09-05,2,2026-09-05 02:15:02+00,expired,-0.0909038400,-0.09090384000568863936766964467,1015.44890400000000,1013.3800000000,38.3726402557,0.02477897208488378810630564218
mean_reversion v10,NEARUSDT,2026-09-05,5,2026-09-05 05:30:02+00,expired,0.0697728909,0.07221334092917216154956375417,2.20332120000000,2.2130000000,0.0911881732,0.02605097413383725233741516053
mean_reversion v10,ZECUSDT,2026-09-05,7,2026-09-05 07:00:02+00,expired,-0.2030441984,-0.2034988318818090496819380778,1015.41888600000000,1009.2400000000,37.3174197934,0.02443164077531492790927196527
mean_reversion v10,UNIUSDT,2026-09-05,7,2026-09-05 07:45:02+00,expired,0.2659914354,0.2669319197670376120683748234,6.20171880000000,6.2610000000,0.1893404699,0.01915597304848441731207252724
mean_reversion v10,SAHARAUSDT,2026-09-05,7,2026-09-05 07:45:02+00,expired,-0.4363213398,-0.4344882849708172751563984355,0.00925154760000,0.0091550000,0.0002517928,0.01786896079838829233871053135
mean_reversion v10,DASHUSDT,2026-09-05,8,2026-09-05 08:15:02+00,expired,0.1667014919,0.1667014919339689633357977448,66.92012800000000,67.8800000000,5.1903569066,0.04950877151739194516742094934
mean_reversion v10,UNIUSDT,2026-09-05,13,2026-09-05 13:45:02+00,target,1.1598382636,1.163348211761415501520789538,6.24374400000000,6.4628709049,0.1806579366,0.01708756067934099704020056105
mean_reversion v10,TAOUSDT,2026-09-05,14,2026-09-05 14:00:02+00,expired,-0.2006359784,-0.1983476729386617326933526734,236.04154000000000,235.3500000000,5.1487880693,0.0145654114786770847316589342
mean_reversion v10,NEARUSDT,2026-09-05,14,2026-09-05 14:30:02+00,expired,0.2692753144,0.2717840183219222719442235068,2.20031940000000,2.2270000000,0.0867380167,0.02621128805179038576616898772
mean_reversion v10,ARBUSDT,2026-09-05,15,2026-09-05 15:45:02+00,target,1.4143427643,1.417285753561231926443617345,0.13268956600000,0.1391549987,0.0044262318,0.02161205359882714981078822081
mean_reversion v10,PROMUSDT,2026-09-05,16,2026-09-05 16:00:02+00,expired,-0.1326053641,-0.1313587336649948749635860244,5.21512720000000,5.1950000000,0.20864242,0.02628744180409575031747753945
mean_reversion v10,DASHUSDT,2026-09-05,19,2026-09-05 19:45:02+00,expired,-0.5142139122,-0.5142139122222672096248302734,67.32036800000000,65.1400000000,4.419212432,0.04360786356264086726653854024
mean_reversion v10,TAOUSDT,2026-09-05,20,2026-09-05 20:15:02+00,expired,0.5801837077,0.5816646071291447217362117957,233.13980000000000,236.3400000000,4.9352509443,0.01372442386976401233431526109
mean_reversion v10,PROMUSDT,2026-09-05,20,2026-09-05 20:30:02+00,expired,-0.7749168878,-0.7735539621100844821743846591,5.17510320000000,5.0380000000,0.1864253035,0.0254161352665693513573039253
mean_reversion v10,BNBUSDT,2026-09-05,20,2026-09-05 20:45:02+00,expired,-0.4352098812,-0.4315525027306619920947526160,772.30310400000000,768.7700000000,10.6837770784,0.008985607655290379659587479477
mean_reversion v10,SUIUSDT,2026-09-05,23,2026-09-05 23:00:02+00,expired,-0.1364040392,-0.1316381809360083198010899012,0.79857886000000,0.7975000000,0.0166790526,0.01361412559703342072957795998
mean_reversion v10,DOGEUSDT,2026-09-05,23,2026-09-05 23:00:02+00,expired,0.3728405981,0.3776136686980316779631604610,0.09002398200000,0.0908600000,0.0018780311,0.01431356647754984563387250274
mean_reversion v10,BNBUSDT,2026-09-06,2,2026-09-06 02:00:02+00,expired,-0.4827204221,-0.4827204221381071833922194973,766.43958800000000,762.2200000000,10.9549972611,0.008876997580437725935208549603
mean_reversion v10,NEARUSDT,2026-09-06,4,2026-09-06 04:45:02+00,target,1.1305706527,1.130570652727044185588827541,2.19531640000000,2.2794126133,0.0715914755,0.01873498059849907017551641462
mean_reversion v10,UNIUSDT,2026-09-06,5,2026-09-06 05:00:02+00,expired,-0.6913260448,-0.6887576245080272029350641239,7.07624320000000,6.9000000000,0.270010864,0.02505351282297093257333951266
mean_reversion v10,SAHARAUSDT,2026-09-06,7,2026-09-06 07:30:02+00,expired,0.0444638337,0.04755179856210029937552034474,0.00938862980000,0.0094090000,0.0001515822,0.01022483639669241293940279935
mean_reversion v10,DASHUSDT,2026-09-06,8,2026-09-06 08:30:02+00,expired,-0.2046566295,-0.2046566294815219146182608628,68.33097400000000,67.4100000000,4.962948006,0.04575083090471149341331765955
mean_reversion v10,SOLUSDT,2026-09-06,8,2026-09-06 08:45:02+00,target,1.2570625170,1.257062517036430815260504675,105.17306600000000,107.0387507465,1.3655664976,0.008191529598137471626948336996
mean_reversion v10,DOGEUSDT,2026-09-06,9,2026-09-06 09:45:02+00,expired,-0.2338856116,-0.2338856115642003956983003860,0.08995394000000,0.0896000000,0.0020501478,0.01424258189899150911143146468
mean_reversion v10,ARBUSDT,2026-09-06,14,2026-09-06 14:30:02+00,expired,-0.3517733402,-0.3503477576692807311135191498,0.18881322000000,0.1844700000,0.0131388625,0.04835814945417872529210339487
mean_reversion v10,ZECUSDT,2026-09-06,14,2026-09-06 14:45:02+00,target,1.5160302781,1.516672951488799673626042042,1158.40462600000000,1223.9011773732,42.0720775821,0.02426323565554676526030891746
mean_reversion v10,SAHARAUSDT,2026-09-06,14,2026-09-06 14:45:02+00,expired,-0.0005255949,0.002820123825679620428653847810,0.00929957640000,0.0093130000,0.0001393572,0.01005537773867808598202889372
mean_reversion v10,SOLUSDT,2026-09-06,14,2026-09-06 14:45:02+00,stop,-1.1187153245,-1.118715324529944983046030631,106.04358800000000,104.8036809881,1.2399070119,0.008759656245521645401890925488
mean_reversion v10,LINKUSDT,2026-09-06,14,2026-09-06 14:45:02+00,expired,1.1012149890,1.108071028103848569691758189,12.19231100000000,12.4070000000,0.1781546925,0.01075732059483021691174703855
mean_reversion v10,SOLUSDT,2026-09-06,16,2026-09-06 16:15:02+00,expired,-0.3280719853,-0.3280719853380554377680333587,105.78343200000000,105.4000000000,1.618913228,0.009936810015723528230376243179
mean_reversion v10,PROMUSDT,2026-09-06,18,2026-09-06 18:00:02+00,expired,0.7080123188,0.7092207022263064081816476417,5.34820700000000,5.5170000000,0.2272043678,0.02901224850866868970944796761
mean_reversion v10,SOLUSDT,2026-09-06,22,2026-09-06 22:30:02+00,expired,0.0954288615,0.09886171952250216212751115067,105.50326400000000,105.8000000000,1.5047288993,0.009140782790288550597553650846
mean_reversion v10,ZECUSDT,2026-09-07,1,2026-09-07 01:00:02+00,expired,0.0158943677,0.01589436768208147556066555884,1193.26553000000000,1195.7400000000,50.4399282586,0.02976261435711884486872736215
mean_reversion v10,NEARUSDT,2026-09-07,1,2026-09-07 01:00:02+00,expired,0.2012354350,0.2012354350239839811348967093,2.40844420000000,2.4310000000,0.0952218269,0.02703653445451901974713457503
mean_reversion v10,TAOUSDT,2026-09-07,1,2026-09-07 01:30:02+00,target,1.4087346810,1.408734681045707490768157328,262.85762000000000,274.4052577194,7.9277918129,0.01962976858780062319447258421
mean_reversion v10,DOGEUSDT,2026-09-07,2,2026-09-07 02:15:02+00,expired,0.1438411586,0.1438411585574938951048634993,0.09005400000000,0.0904000000,0.0015266847,0.0106007008741316133412715101
