signal_id,versao,versao_num,coorte,symbol,base_asset,bar_utc,entry_utc,exit_utc,dia_br,hora_br,motivo,r_net,r_exf,p_entry,entry_base,risk,risco_pct,mae,mae_bar_utc,min_notional,step_size,fee_bps,spread_bps,slippage_bps,vol_min_anterior,vol_mediana_30,barras_30,vol_24h,barras_24h
cb5774e5-f74f-5342-aa56-ea7fe77e8443,mean_reversion v8,v8,replay,XRPUSDT,XRP,2026-08-22T11:15:00Z,2026-08-22T11:16:00Z,2026-08-22T15:16:00Z,2026-08-22,8,expired,-0.9201406370,-0.9201406370287802587331198668,1.49349556000000,1.492600000000,0.0636094212,0.04261652,0.05839556,2026-08-22T15:05:00Z,5.0000000000,0.1000000000,4,2,5,2341829.5771000000,2230061.251355,30,4960789599.6029000000,1440
91da2e8e-301c-5c5a-8089-e3cb541e045b,mean_reversion v1,v1,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-23T21:16:00Z,2026-08-23,17,target,1.2223857659,1.222385765921049224632115937,1.50009952000000,1.499200000000,0.0166455566,0.01110296,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
317d7c9a-3c04-5026-be88-da6b196afac7,mean_reversion v10,v10,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-24T00:16:00Z,2026-08-23,17,expired,0.1468051557,0.1498871782807062692325142502,1.50009952000000,1.499200000000,0.0493117729,0.03289206,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
0e15a627-e76e-5c78-94f8-009cc2429291,mean_reversion v10,v10,replay,SOLUSDT,SOL,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-24T00:16:00Z,2026-08-23,17,expired,-0.0619579791,-0.05772606121306911187252032742,95.11703600000000,95.060000000000,2.2551336929,0.02372327,0.357036,2026-08-23T22:04:00Z,5.0000000000,0.0100000000,4,2,5,311410.3217000000,671655.9739999999,30,2359887480.3653000000,1440
1572545a-ef67-5eab-9a27-c6b1f59e6285,mean_reversion v2,v2,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-23T21:16:00Z,2026-08-23,17,target,1.2223857659,1.222385765921049224632115937,1.50009952000000,1.499200000000,0.0166455566,0.01110296,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
dbfe8b2b-76b1-55bd-b44b-8ba85410f737,mean_reversion v3,v3,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-23T21:16:00Z,2026-08-23,17,target,1.2223857659,1.222385765921049224632115937,1.50009952000000,1.499200000000,0.0166455566,0.01110296,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
e26ada2f-1b4a-5928-9514-5f4c2772c581,mean_reversion v4,v4,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-23T21:29:00Z,2026-08-23,17,target,1.3106642857,1.310664285661351532164629661,1.50009952000000,1.499200000000,0.0244685749,0.01632109,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
7cd8038b-3af2-5f61-aa44-04a24f45da0e,mean_reversion v5,v5,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-23T21:34:00Z,2026-08-23,17,target,1.3561697826,1.356169782646288012819386069,1.50009952000000,1.499200000000,0.0322915932,0.02153922,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
79fa4849-d151-5378-80c5-3db2c42488cc,mean_reversion v6,v6,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-23T21:29:00Z,2026-08-23,17,target,1.3106642857,1.310664285661351532164629661,1.50009952000000,1.499200000000,0.0244685749,0.01632109,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
8ba6ead5-a052-535d-b087-1dc291616bea,mean_reversion v7,v7,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-23T21:34:00Z,2026-08-23,17,target,1.3561697826,1.356169782646288012819386069,1.50009952000000,1.499200000000,0.0322915932,0.02153922,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
c68f9122-3684-55e0-9ae4-1298f4bca1bc,mean_reversion v8,v8,replay,XRPUSDT,XRP,2026-08-23T20:15:00Z,2026-08-23T20:16:00Z,2026-08-23T21:29:00Z,2026-08-23,17,target,1.3106642857,1.310664285661351532164629661,1.50009952000000,1.499200000000,0.0244685749,0.01632109,0.00259952,2026-08-23T20:54:00Z,5.0000000000,0.1000000000,4,2,5,558895.5958600000,515186.590585,30,2159313909.3329800000,1440
6535bf9b-5531-5106-9a68-e3aeb7a889e1,mean_reversion v1,v1,replay,SOLUSDT,SOL,2026-08-24T00:30:00Z,2026-08-24T00:31:00Z,2026-08-24T01:00:00Z,2026-08-23,21,target,1.3800136500,1.380013650006744861850063084,94.49666400000000,94.440000000000,0.6244664596,0.00661231,0.366664,2026-08-24T00:45:00Z,5.0000000000,0.0100000000,4,2,5,3716428.3541000000,831324.18745,30,2455143679.9657000000,1440
33cbc6a7-d5f0-5858-891f-ac40d8dc1f02,mean_reversion v8,v8,replay,SOLUSDT,SOL,2026-08-24T00:30:00Z,2026-08-24T00:31:00Z,2026-08-24T03:31:00Z,2026-08-23,21,stop,-1.1384742561,-1.138474256106956372642216635,94.49666400000000,94.440000000000,0.9483676895,0.01004201,,2026-08-24T02:03:00Z,5.0000000000,0.0100000000,4,2,5,3716428.3541000000,831324.18745,30,2455143679.9657000000,1440
1b11fcdb-93b3-5748-93e9-234260606169,mean_reversion v10,v10,replay,ETHUSDT,ETH,2026-08-24T03:45:00Z,2026-08-24T03:46:00Z,2026-08-24T07:46:00Z,2026-08-24,0,expired,0.2142285776,0.2142285776450575584889770791,2439.36274000000000,2437.900000000000,48.2147795889,0.01977718,12.36274,2026-08-24T03:58:00Z,20.0000000000,0.0010000000,4,2,5,6997448.3405300000,4628298.243404999,30,11567074823.6337500000,1440
886e7b28-9fa5-5549-96c1-379550bb004d,mean_reversion v1,v1,replay,ETHUSDT,ETH,2026-08-24T17:15:00Z,2026-08-24T17:16:00Z,2026-08-24T17:24:00Z,2026-08-24,14,stop,-1.2876465005,-1.287646500510717976128604749,2468.73035000000000,2467.250000000000,11.9718509036,0.00485231,,2026-08-24T17:22:00Z,20.0000000000,0.0010000000,4,2,5,30564802.9832000000,15132629.47353,30,14541232285.9032100000,1440
24874d7e-4754-5510-8176-be5ab7b2125e,mean_reversion v10,v10,replay,ETHUSDT,ETH,2026-08-24T17:15:00Z,2026-08-24T17:16:00Z,2026-08-24T21:16:00Z,2026-08-24,14,expired,0.2153579152,0.2153579152348624885072092355,2468.73035000000000,2467.250000000000,41.4270045244,0.01679076,15.22035,2026-08-24T17:23:00Z,20.0000000000,0.0010000000,4,2,5,30564802.9832000000,15132629.47353,30,14541232285.9032100000,1440
57a94aa3-6f40-5c8a-901a-15bac801bc31,mean_reversion v8,v8,replay,ETHUSDT,ETH,2026-08-24T17:15:00Z,2026-08-24T17:16:00Z,2026-08-24T21:16:00Z,2026-08-24,14,expired,0.4181179121,0.4181179121382521978385172573,2468.73035000000000,2467.250000000000,21.3376013555,0.00864833,15.22035,2026-08-24T17:23:00Z,20.0000000000,0.0010000000,4,2,5,30564802.9832000000,15132629.47353,30,14541232285.9032100000,1440
99c6253d-4324-5688-9f1f-0dc786fa87ba,mean_reversion v1,v1,replay,ETHUSDT,ETH,2026-08-24T18:00:00Z,2026-08-24T18:01:00Z,2026-08-24T22:01:00Z,2026-08-24,15,expired,0.1650380896,0.1650380895976221680799705212,2471.87223400000000,2470.390000000000,22.3620019027,0.00905201,11.302234,2026-08-24T19:24:00Z,20.0000000000,0.0010000000,4,2,5,22654765.4539300000,10067130.485815,30,15130538433.7584500000,1440
9d17fe35-502f-5c3c-b425-84ea30c4af2f,mean_reversion v1,v1,replay,XRPUSDT,XRP,2026-08-25T07:00:00Z,2026-08-25T07:01:00Z,2026-08-25T07:50:00Z,2026-08-25,4,stop,-1.1482030780,-1.148203077999470993294631839,1.50540270000000,1.504500000000,0.0141230724,0.00938722,,2026-08-25T07:48:00Z,5.0000000000,0.1000000000,4,2,5,1054854.8060600000,1012447.6391050001,30,2102765293.5595000000,1440
01290dd7-5340-5c8f-a1de-613f02988042,mean_reversion v10,v10,replay,XRPUSDT,XRP,2026-08-25T07:00:00Z,2026-08-25T07:01:00Z,2026-08-25T11:01:00Z,2026-08-25,4,expired,-0.5707931551,-0.5672942641060207070617493644,1.50540270000000,1.504500000000,0.0424610411,0.02822269,0.0401027,2026-08-25T09:53:00Z,5.0000000000,0.1000000000,4,2,5,1054854.8060600000,1012447.6391050001,30,2102765293.5595000000,1440
82c254ae-a508-570f-961c-72448de03730,mean_reversion v8,v8,replay,XRPUSDT,XRP,2026-08-25T07:00:00Z,2026-08-25T07:01:00Z,2026-08-25T07:50:00Z,2026-08-25,4,stop,-1.1052461437,-1.105246143703993452694657044,1.50540270000000,1.504500000000,0.0198332586,0.01318262,,2026-08-25T07:48:00Z,5.0000000000,0.1000000000,4,2,5,1054854.8060600000,1012447.6391050001,30,2102765293.5595000000,1440
d1a8ea66-9b2b-5881-92d7-324c8ec67082,mean_reversion v1,v1,replay,SOLUSDT,SOL,2026-08-25T08:15:00Z,2026-08-25T08:16:00Z,2026-08-25T09:54:00Z,2026-08-25,5,stop,-1.1306587220,-1.130658721954305908885468070,100.41021000000000,100.350000000000,1.0675362002,0.01063813,,2026-08-25T09:52:00Z,5.0000000000,0.0100000000,4,2,5,4119394.7123000000,2602992.0944,30,3903328391.0628000000,1440
1960a9df-21a8-5a05-826a-8260af6d6a26,mean_reversion v10,v10,replay,SOLUSDT,SOL,2026-08-25T08:15:00Z,2026-08-25T08:16:00Z,2026-08-25T12:16:00Z,2026-08-25,5,expired,-0.7550820302,-0.7550820302116913585150750044,100.41021000000000,100.350000000000,2.8589482785,0.02848977,2.64021,2026-08-25T12:08:00Z,5.0000000000,0.0100000000,4,2,5,4119394.7123000000,2602992.0944,30,3903328391.0628000000,1440
8892c2c8-3577-5628-852b-e26e9132b22f,mean_reversion v2,v2,replay,SOLUSDT,SOL,2026-08-25T08:15:00Z,2026-08-25T08:16:00Z,2026-08-25T09:54:00Z,2026-08-25,5,stop,-1.1306587220,-1.130658721954305908885468070,100.41021000000000,100.350000000000,1.0675362002,0.01063813,,2026-08-25T09:52:00Z,5.0000000000,0.0100000000,4,2,5,4119394.7123000000,2602992.0944,30,3903328391.0628000000,1440
a38b6e18-2c79-5b9a-82e2-79f4d24e3086,mean_reversion v6,v6,replay,SOLUSDT,SOL,2026-08-25T08:15:00Z,2026-08-25T08:16:00Z,2026-08-25T11:15:00Z,2026-08-25,5,stop,-1.0904924022,-1.090492402196762068138536048,100.41021000000000,100.350000000000,1.5361993003,0.01530841,,2026-08-25T10:14:00Z,5.0000000000,0.0100000000,4,2,5,4119394.7123000000,2602992.0944,30,3903328391.0628000000,1440
3f7c3e8a-2342-578c-beca-31ee5622ab98,mean_reversion v7,v7,replay,SOLUSDT,SOL,2026-08-25T08:15:00Z,2026-08-25T08:16:00Z,2026-08-25T12:04:00Z,2026-08-25,5,stop,-1.0691048993,-1.069104899309560431850694484,100.41021000000000,100.350000000000,2.0048624005,0.01997870,,2026-08-25T11:27:00Z,5.0000000000,0.0100000000,4,2,5,4119394.7123000000,2602992.0944,30,3903328391.0628000000,1440
ef0588eb-18e5-5241-97cf-ffc80d454b83,mean_reversion v8,v8,replay,SOLUSDT,SOL,2026-08-25T08:15:00Z,2026-08-25T08:16:00Z,2026-08-25T11:15:00Z,2026-08-25,5,stop,-1.0904924022,-1.090492402196762068138536048,100.41021000000000,100.350000000000,1.5361993003,0.01530841,,2026-08-25T10:14:00Z,5.0000000000,0.0100000000,4,2,5,4119394.7123000000,2602992.0944,30,3903328391.0628000000,1440
ae40e1b1-85df-5123-8479-ae75681cf6f2,mean_reversion v1,v1,replay,DOGEUSDT,DOGE,2026-08-25T09:15:00Z,2026-08-25T09:16:00Z,2026-08-25T09:52:00Z,2026-08-25,6,stop,-1.1820574850,-1.182057485047227710292301583,0.09109462400000,0.091040000000,0.0006965614,0.00765116,,2026-08-25T09:50:00Z,5.0000000000,1.0000000000,4,2,5,325968.5926400000,212288.4352,30,703329654.7769200000,1440
59f6293b-7478-5c82-8f2f-18ee708cb655,mean_reversion v10,v10,replay,DOGEUSDT,DOGE,2026-08-25T09:15:00Z,2026-08-25T09:16:00Z,2026-08-25T13:16:00Z,2026-08-25,6,expired,-0.8880492271,-0.8880492270984672875626609595,0.09109462400000,0.091040000000,0.0023986626,0.02634735,0.002044624,2026-08-25T13:15:00Z,5.0000000000,1.0000000000,4,2,5,325968.5926400000,212288.4352,30,703329654.7769200000,1440
e60e9e4c-eae7-5caa-91c9-ee7712c7b704,mean_reversion v8,v8,replay,DOGEUSDT,DOGE,2026-08-25T09:15:00Z,2026-08-25T09:16:00Z,2026-08-25T09:54:00Z,2026-08-25,6,stop,-1.1261890505,-1.126189050480842420591661038,0.09109462400000,0.091040000000,0.0010025301,0.01101197,,2026-08-25T09:52:00Z,5.0000000000,1.0000000000,4,2,5,325968.5926400000,212288.4352,30,703329654.7769200000,1440
b7613cdd-151e-5258-a63a-0f6408978ac4,mean_reversion v1,v1,replay,SOLUSDT,SOL,2026-08-25T10:30:00Z,2026-08-25T10:31:00Z,2026-08-25T11:27:00Z,2026-08-25,7,stop,-1.1600488767,-1.160048876662706896382329365,99.56970600000000,99.510000000000,0.8654136698,0.00869675,,2026-08-25T11:14:00Z,5.0000000000,0.0100000000,4,2,5,635920.6325000000,1420633.80695,30,3984567072.5905000000,1440
ebc64b40-4bc5-5b51-ada8-3f3daca64d3f,mean_reversion v2,v2,replay,SOLUSDT,SOL,2026-08-25T10:30:00Z,2026-08-25T10:31:00Z,2026-08-25T11:27:00Z,2026-08-25,7,stop,-1.1600488767,-1.160048876662706896382329365,99.56970600000000,99.510000000000,0.8654136698,0.00869675,,2026-08-25T11:14:00Z,5.0000000000,0.0100000000,4,2,5,635920.6325000000,1420633.80695,30,3984567072.5905000000,1440
a843de2d-e908-5617-9342-70607561afe0,mean_reversion v10,v10,replay,ETHUSDT,ETH,2026-08-27T04:45:00Z,2026-08-27T04:46:00Z,2026-08-27T08:30:00Z,2026-08-27,1,target,1.2507502775,1.255628385956588619450971278,2489.78297400000000,2488.290000000000,31.8615485918,0.01280460,9.222974,2026-08-27T05:35:00Z,20.0000000000,0.0010000000,4,2,5,4693818.0798600000,1953462.40198,30,8467614511.8714100000,1440
271971e9-d51f-56ee-b0a3-1ec8e4556e04,mean_reversion v10,v10,replay,XRPUSDT,XRP,2026-08-27T05:00:00Z,2026-08-27T05:01:00Z,2026-08-27T09:01:00Z,2026-08-27,2,expired,0.9899091175,0.9938808404903401295375712448,1.40174054000000,1.400900000000,0.029144749,0.02080430,0.01034054,2026-08-27T05:31:00Z,5.0000000000,0.1000000000,4,2,5,252420.8235600000,460819.25303,30,1642295999.1100700000,1440
b131004b-45b8-56a3-918a-97a444388d83,mean_reversion v10,v10,replay,DOGEUSDT,DOGE,2026-08-27T05:45:00Z,2026-08-27T05:46:00Z,2026-08-27T08:31:00Z,2026-08-27,2,target,1.3172215678,1.322771559971863528940424845,0.08657191200000,0.086520000000,0.0015694932,0.01814024,0.000171912,2026-08-27T06:14:00Z,5.0000000000,1.0000000000,4,2,5,88906.8216000000,128611.607595,30,419886528.7246600000,1440
26d2e13f-d3a9-5b8c-bddc-ca1658d8f814,mean_reversion v1,v1,replay,DOGEUSDT,DOGE,2026-08-27T13:15:00Z,2026-08-27T13:16:00Z,2026-08-27T13:50:00Z,2026-08-27,10,stop,-1.1695986875,-1.169598687476715377575975945,0.08791271600000,0.087860000000,0.0007213237,0.00820992,,2026-08-27T13:48:00Z,5.0000000000,1.0000000000,4,2,5,125755.8638500000,183253.90095500002,30,487922199.1427400000,1440
8f786207-723c-5d43-909e-4b958b4a7884,mean_reversion v10,v10,replay,ETHUSDT,ETH,2026-08-27T13:15:00Z,2026-08-27T13:16:00Z,2026-08-27T17:16:00Z,2026-08-27,10,expired,0.6661150946,0.6668147784178344821270034432,2500.24925000000000,2498.750000000000,38.9785713905,0.01559923,19.05925,2026-08-27T13:48:00Z,20.0000000000,0.0010000000,4,2,5,3129754.0790200000,2218863.0273949997,30,11394308696.6547800000,1440
7ec22978-d846-51ee-88ae-4c3558e151d7,mean_reversion v10,v10,replay,DOGEUSDT,DOGE,2026-08-27T13:15:00Z,2026-08-27T13:16:00Z,2026-08-27T17:16:00Z,2026-08-27,10,expired,0.9323334077,0.9356225355788481821425165754,0.08791271600000,0.087860000000,0.0018729246,0.02131715,0.000772716,2026-08-27T13:49:00Z,5.0000000000,1.0000000000,4,2,5,125755.8638500000,183253.90095500002,30,487922199.1427400000,1440
569e75d9-594e-51c5-b69c-4ae11362bca4,mean_reversion v12,v12,replay,DOGEUSDT,DOGE,2026-08-27T13:15:00Z,2026-08-27T13:16:00Z,2026-08-27T17:16:00Z,2026-08-27,10,expired,0.9323334077,0.9356225355788481821425165754,0.08791271600000,0.087860000000,0.0018729246,0.02131715,0.000772716,2026-08-27T13:49:00Z,5.0000000000,1.0000000000,4,2,5,125755.8638500000,183253.90095500002,30,487922199.1427400000,1440
a3934d6f-88b1-5089-86cd-73f4f1cfaaa5,mean_reversion v12,v12,replay,ETHUSDT,ETH,2026-08-27T13:15:00Z,2026-08-27T13:16:00Z,2026-08-27T17:16:00Z,2026-08-27,10,expired,0.6661150946,0.6668147784178344821270034432,2500.24925000000000,2498.750000000000,38.9785713905,0.01559923,19.05925,2026-08-27T13:48:00Z,20.0000000000,0.0010000000,4,2,5,3129754.0790200000,2218863.0273949997,30,11394308696.6547800000,1440
24f6a69d-220d-5ab5-bcb7-f3eff02fb9ba,mean_reversion v13,v13,replay,DOGEUSDT,DOGE,2026-08-27T13:15:00Z,2026-08-27T13:16:00Z,2026-08-27T17:16:00Z,2026-08-27,10,expired,0.9323334077,0.9356225355788481821425165754,0.08791271600000,0.087860000000,0.0018729246,0.02131715,0.000772716,2026-08-27T13:49:00Z,5.0000000000,1.0000000000,4,2,5,125755.8638500000,183253.90095500002,30,487922199.1427400000,1440
c35a463a-07fd-5579-8f86-ff87c2c220b8,mean_reversion v13,v13,replay,ETHUSDT,ETH,2026-08-27T13:15:00Z,2026-08-27T13:16:00Z,2026-08-27T17:16:00Z,2026-08-27,10,expired,0.6661150946,0.6668147784178344821270034432,2500.24925000000000,2498.750000000000,38.9785713905,0.01559923,19.05925,2026-08-27T13:48:00Z,20.0000000000,0.0010000000,4,2,5,3129754.0790200000,2218863.0273949997,30,11394308696.6547800000,1440
d3ada7e7-9b13-5f1f-9474-a0d78af55eed,mean_reversion v8,v8,replay,DOGEUSDT,DOGE,2026-08-27T13:15:00Z,2026-08-27T13:16:00Z,2026-08-27T14:40:00Z,2026-08-27,10,target,1.0240525032,1.024052503165510223548218948,0.08791271600000,0.087860000000,0.0010106276,0.01150270,0.000772716,2026-08-27T13:49:00Z,5.0000000000,1.0000000000,4,2,5,125755.8638500000,183253.90095500002,30,487922199.1427400000,1440
b999e883-0c8c-537b-855b-23ce0d4cc015,mean_reversion v1,v1,replay,XRPUSDT,XRP,2026-08-27T18:30:00Z,2026-08-27T18:31:00Z,2026-08-27T20:23:00Z,2026-08-27,15,target,0.8578866391,0.8578866391207068108250007847,1.44426604000000,1.443400000000,0.014719186,0.01019758,0.00456604,2026-08-27T18:43:00Z,5.0000000000,0.1000000000,4,2,5,1025410.1090800000,1363835.29071,30,1561926159.1175000000,1440
9314bb16-984f-51cc-baf7-7daa29160933,mean_reversion v10,v10,replay,XRPUSDT,XRP,2026-08-27T18:30:00Z,2026-08-27T18:31:00Z,2026-08-27T22:31:00Z,2026-08-27,15,expired,0.0916216818,0.09162168184685902359702145158,1.44426604000000,1.443400000000,0.0317326787,0.02198467,0.00456604,2026-08-27T18:43:00Z,5.0000000000,0.1000000000,4,2,5,1025410.1090800000,1363835.29071,30,1561926159.1175000000,1440
f3d8f564-a5f8-5433-af25-52f93e376514,mean_reversion v11,v11,replay,XRPUSDT,XRP,2026-08-27T18:30:00Z,2026-08-27T18:31:00Z,2026-08-27T22:31:00Z,2026-08-27,15,expired,0.1411650521,0.1411650520866941587343297229,1.44426604000000,1.443400000000,0.020595759,0.01426892,0.00456604,2026-08-27T18:43:00Z,5.0000000000,0.1000000000,4,2,5,1025410.1090800000,1363835.29071,30,1561926159.1175000000,1440
d249a926-dd48-5a4d-ba3c-a5e5d698ff25,mean_reversion v2,v2,replay,XRPUSDT,XRP,2026-08-27T18:30:00Z,2026-08-27T18:31:00Z,2026-08-27T20:23:00Z,2026-08-27,15,target,0.8578866391,0.8578866391207068108250007847,1.44426604000000,1.443400000000,0.014719186,0.01019758,0.00456604,2026-08-27T18:43:00Z,5.0000000000,0.1000000000,4,2,5,1025410.1090800000,1363835.29071,30,1561926159.1175000000,1440
875c9d9b-d4a1-5382-a498-7a4a21e3ef2b,mean_reversion v6,v6,replay,XRPUSDT,XRP,2026-08-27T18:30:00Z,2026-08-27T18:31:00Z,2026-08-27T22:31:00Z,2026-08-27,15,expired,0.1411650521,0.1411650520866941587343297229,1.44426604000000,1.443400000000,0.020595759,0.01426892,0.00456604,2026-08-27T18:43:00Z,5.0000000000,0.1000000000,4,2,5,1025410.1090800000,1363835.29071,30,1561926159.1175000000,1440
0cd73124-0012-5e16-abb5-3eeb7e02711f,mean_reversion v7,v7,replay,XRPUSDT,XRP,2026-08-27T18:30:00Z,2026-08-27T18:31:00Z,2026-08-27T22:31:00Z,2026-08-27,15,expired,0.1098279287,0.1098279287219577028574588744,1.44426604000000,1.443400000000,0.026472332,0.01834026,0.00456604,2026-08-27T18:43:00Z,5.0000000000,0.1000000000,4,2,5,1025410.1090800000,1363835.29071,30,1561926159.1175000000,1440
2865395d-671e-594a-8949-e470f7317a4c,mean_reversion v8,v8,replay,XRPUSDT,XRP,2026-08-27T18:30:00Z,2026-08-27T18:31:00Z,2026-08-27T22:31:00Z,2026-08-27,15,expired,0.1411650521,0.1411650520866941587343297229,1.44426604000000,1.443400000000,0.020595759,0.01426892,0.00456604,2026-08-27T18:43:00Z,5.0000000000,0.1000000000,4,2,5,1025410.1090800000,1363835.29071,30,1561926159.1175000000,1440
4289ffe3-3bf1-5e03-bb63-805898507260,mean_reversion v1,v1,replay,DOGEUSDT,DOGE,2026-08-27T18:45:00Z,2026-08-27T18:46:00Z,2026-08-27T22:17:00Z,2026-08-27,15,target,1.3282381173,1.328238117267281514825400866,0.08828293800000,0.088230000000,0.0006222024,0.00705205,0.000092938,2026-08-27T18:50:00Z,5.0000000000,1.0000000000,4,2,5,425127.8497700000,231088.75740499998,30,486567823.9599600000,1440
8b847436-e719-5543-9543-d1b4fd77a2c5,mean_reversion v10,v10,replay,DOGEUSDT,DOGE,2026-08-27T18:45:00Z,2026-08-27T18:46:00Z,2026-08-27T22:46:00Z,2026-08-27,15,expired,0.3483020361,0.3483020360652934642195376834,0.08828293800000,0.088230000000,0.0017018855,0.01928919,0.000092938,2026-08-27T18:50:00Z,5.0000000000,1.0000000000,4,2,5,425127.8497700000,231088.75740499998,30,486567823.9599600000,1440
eb79cda7-6483-5717-92c8-58f940efa6c9,mean_reversion v10,v10,replay,ETHUSDT,ETH,2026-08-27T18:45:00Z,2026-08-27T18:46:00Z,2026-08-27T22:46:00Z,2026-08-27,15,expired,0.2817438351,0.2817438351486900484673857864,2497.23744400000000,2495.740000000000,36.3921491201,0.01458171,3.637444,2026-08-27T20:05:00Z,20.0000000000,0.0010000000,4,2,5,9958796.8520800000,6834898.050969999,30,12398725580.5124300000,1440
9e87d33f-648b-5ee3-808e-eb3040ed6e87,mean_reversion v8,v8,replay,DOGEUSDT,DOGE,2026-08-27T18:45:00Z,2026-08-27T18:46:00Z,2026-08-27T22:46:00Z,2026-08-27,15,expired,0.6327372887,0.6327372887380547217192874815,0.08828293800000,0.088230000000,0.0009368346,0.01061810,0.000092938,2026-08-27T18:50:00Z,5.0000000000,1.0000000000,4,2,5,425127.8497700000,231088.75740499998,30,486567823.9599600000,1440
c574fcf8-79ad-5620-9175-62ac480e44e5,mean_reversion v1,v1,replay,XRPUSDT,XRP,2026-08-28T02:45:00Z,2026-08-28T02:46:00Z,2026-08-28T02:52:00Z,2026-08-27,23,stop,-1.2189853486,-1.218985348584560438003301994,1.43295926000000,1.432100000000,0.0091178856,0.00636679,,2026-08-28T02:47:00Z,5.0000000000,0.1000000000,4,2,5,591444.7267600000,1259189.8249000001,30,1514689055.4235800000,1440
7b6ea339-9e5e-526e-97f0-3d63f2861fa7,mean_reversion v1,v1,replay,SOLUSDT,SOL,2026-08-28T02:45:00Z,2026-08-28T02:46:00Z,2026-08-28T02:52:00Z,2026-08-27,23,stop,-1.2148102003,-1.214810200282791565750297154,106.88409200000000,106.820000000000,0.693258441,0.00648997,,2026-08-28T02:50:00Z,5.0000000000,0.0100000000,4,2,5,2378159.0426000000,2477713.67985,30,4352377822.8632100000,1440
3f9d89bb-4ab6-5684-b35e-f196dbe5cb79,mean_reversion v10,v10,replay,DOGEUSDT,DOGE,2026-08-28T02:45:00Z,2026-08-28T02:46:00Z,2026-08-28T06:46:00Z,2026-08-27,23,expired,0.0396296084,0.03962960843978603404771364804,0.08790271000000,0.087850000000,0.0013643853,0.01553085,0.00070271,2026-08-28T04:09:00Z,5.0000000000,1.0000000000,4,2,5,471878.9106600000,448035.218995,30,453599057.1264400000,1440
42c755b6-726c-5c0e-90d9-519ebc391f21,mean_reversion v10,v10,replay,ETHUSDT,ETH,2026-08-28T02:45:00Z,2026-08-28T02:46:00Z,2026-08-28T06:46:00Z,2026-08-27,23,expired,0.0556893200,0.05568932003280317350280957787,2495.22623800000000,2493.730000000000,31.3489483544,0.01257111,21.546238,2026-08-28T04:09:00Z,20.0000000000,0.0010000000,4,2,5,3031982.7419900000,6431909.279665,30,11481432518.6551300000,1440
c368a6a5-4677-594e-b9d0-0acdc3ea22ca,mean_reversion v10,v10,replay,XRPUSDT,XRP,2026-08-28T02:45:00Z,2026-08-28T02:46:00Z,2026-08-28T06:46:00Z,2026-08-27,23,expired,-0.4189482012,-0.4189482012479094164974291908,1.43295926000000,1.432100000000,0.0251976302,0.01759488,0.01535926,2026-08-28T05:08:00Z,5.0000000000,0.1000000000,4,2,5,591444.7267600000,1259189.8249000001,30,1514689055.4235800000,1440
143f25e5-d6fc-594d-826b-ff9f4aa86c07,mean_reversion v10,v10,replay,SOLUSDT,SOL,2026-08-28T02:45:00Z,2026-08-28T02:46:00Z,2026-08-28T06:46:00Z,2026-08-27,23,expired,0.1872857939,0.1872857938574155729350967060,106.88409200000000,106.820000000000,2.4331272085,0.02277782,1.134092,2026-08-28T03:04:00Z,5.0000000000,0.0100000000,4,2,5,2378159.0426000000,2477713.67985,30,4352377822.8632100000,1440
